Laser Delay [ns];TA [mOD]
-200;-0.243257
-190;0.176342
-180;-0.240256
-170;0.222405
-160;-0.268977
-150;-0.307551
-140;-0.082343
-130;-0.131402
-120;-0.047595
-110;-0.151571
-100;-0.088317
-90;-0.100733
-80;0.012239
-70;-0.230689
-60;-0.013594
-50;-0.428352
-40;-0.068183
-30;0.209911
-20;0.539753
-10;1.628525
0;3.947854
10;5.971972
20;8.198544
30;10.188468
40;11.993498
50;14.063904
60;16.010072
70;17.831631
80;19.989706
90;21.913738
100;23.735641
110;25.255531
120;25.735929
130;25.335485
140;24.913036
150;24.763228
160;24.302775
170;23.997811
180;24.018202
190;23.862554
200;23.268740
210;23.368697
220;22.779893
230;22.660383
240;22.434371
250;22.382145
260;21.906393
270;21.618784
280;21.567280
290;21.233372
300;21.184453
310;21.079453
320;20.620906
330;20.563298
340;20.365229
350;19.566361
360;19.826399
370;19.538096
380;19.479471
390;19.315537
400;19.128028
410;18.633550
420;18.557611
430;18.221049
440;18.444110
450;18.230105
460;17.908427
470;17.676391
480;17.569890
490;17.542414
500;17.177105
