Laser Delay [ns];TA [mOD]
-200;-0.102961
-190;-0.274523
-180;0.227636
-170;0.115706
-160;0.100110
-150;0.037418
-140;0.312347
-130;-0.113826
-120;0.136259
-110;-0.013509
-100;0.051060
-90;-0.264909
-80;-0.165324
-70;-0.194538
-60;-0.111215
-50;-0.333378
-40;-0.220959
-30;-0.359380
-20;0.064432
-10;1.321321
0;3.943055
10;5.936580
20;8.027275
30;10.245552
40;12.491102
50;13.875459
60;16.213379
70;18.575474
80;20.337927
90;21.665906
100;22.747303
110;22.631520
120;22.416038
130;22.021668
140;22.101120
150;21.599087
160;21.261100
170;21.281528
180;20.947754
190;20.583664
200;20.795270
210;20.475065
220;20.129911
230;20.131080
240;19.719578
250;19.664185
260;19.345326
270;19.389938
280;18.974764
290;18.819673
300;18.716375
310;18.211583
320;18.390614
330;17.874918
340;17.747804
350;17.674762
360;17.178842
370;17.274733
380;17.061018
390;16.506339
400;16.723247
410;16.712195
420;16.254731
430;16.137366
440;16.187971
450;15.807426
460;15.765179
470;15.469216
480;15.472466
490;15.071984
500;15.118403
