Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-200;-0.391357;0.052049;-0.865097;0.127930;-0.139812
-190;0.363299;0.177838;0.075772;0.094627;0.170172
-180;-0.150043;-0.281970;-0.587151;-0.401706;0.219592
-170;0.609068;-0.456940;0.050036;-0.023213;0.933072
-160;0.262755;-0.410930;-0.103179;-0.291794;-0.801737
-150;-0.155213;-0.158145;-0.514779;-0.186238;-0.523381
-140;0.123665;0.314865;0.123675;-0.251644;-0.722276
-130;0.578220;-0.058646;0.060538;-0.598629;-0.638492
-120;-0.218048;-0.262950;0.332339;-0.388257;0.298939
-110;-0.007541;-0.161674;-0.310812;-0.333264;0.055436
-100;-0.067954;-0.201322;0.173795;0.019289;-0.365392
-90;0.170513;-0.516919;-0.260714;0.335907;-0.232452
-80;-0.130244;-0.291131;0.242732;-0.111352;0.351188
-70;-0.227879;0.028908;-0.389401;-0.221027;-0.344047
-60;-0.151130;-0.360282;-0.011333;-0.039901;0.494675
-50;0.109147;-0.613414;-0.999482;0.061369;-0.699378
-40;0.163509;-0.411921;0.276311;-0.122315;-0.246498
-30;0.230351;-0.028954;-0.241510;0.225872;0.863797
-20;0.530105;0.720694;0.086807;1.067112;0.294048
-10;1.388943;1.445230;2.324401;1.410057;1.573993
0;3.651023;4.177488;4.251325;3.701509;3.957926
10;5.621596;5.728818;6.967998;6.072122;5.469326
20;8.458113;8.554158;7.754687;8.397189;7.828572
30;10.211076;10.465833;10.201297;9.973255;10.090878
40;12.340467;11.600718;12.193519;11.941001;11.891783
50;14.345743;14.045732;13.697678;13.751610;14.478756
60;16.092490;15.419599;16.139000;15.658149;16.741122
70;18.141016;18.127229;17.608173;17.511015;17.770720
80;20.451668;20.565434;19.552104;19.634380;19.744943
90;22.588514;22.129556;21.882886;21.822471;21.145260
100;24.096276;23.623844;24.295282;23.328515;23.334286
110;26.105666;25.169950;24.778500;24.854699;25.368838
120;26.151641;25.843792;25.892921;25.726958;25.064332
130;25.597154;25.297089;25.000336;25.228360;25.554486
140;25.945177;24.747316;24.974812;24.416091;24.481783
150;25.078882;24.768762;25.830769;24.321313;23.816413
160;24.621453;24.552623;24.500203;23.815738;24.023856
170;23.743938;23.983758;23.943726;23.892011;24.425619
180;24.460900;24.000818;23.962791;24.212780;23.453721
190;24.093383;23.734241;23.984796;23.427535;24.072816
200;23.102397;23.737049;23.396097;23.318069;22.790090
210;23.804663;23.007632;23.597994;23.147900;23.285294
220;23.210371;23.248203;22.829006;22.518497;22.093388
230;22.944161;22.900408;22.953521;22.662545;21.841282
240;22.312724;22.693351;22.178197;22.577435;22.410147
250;22.828370;22.376320;21.779114;22.312724;22.614195
260;21.547997;21.873210;22.096080;21.880207;22.134470
270;22.191803;21.884702;21.805323;20.638596;21.573494
280;22.040273;21.357193;21.301717;21.729683;21.407535
290;21.337146;20.666664;21.325297;21.189940;21.647814
300;21.747770;21.071010;21.086156;20.890820;21.126508
310;21.049405;21.320182;21.044412;21.626247;20.357017
320;20.281483;21.003774;20.840693;20.772925;20.205656
330;20.783402;20.228606;20.696875;20.183437;20.924172
340;20.544805;20.557207;19.932844;20.551192;20.240098
350;20.157728;18.729718;19.993201;19.594127;19.357032
360;20.004290;19.645415;19.252766;19.992814;20.236710
370;19.758171;19.068687;19.894724;19.363537;19.605360
380;20.238261;19.757942;19.142796;19.234847;19.023509
390;19.757310;19.126612;19.326426;19.389529;18.977810
400;19.722593;19.833571;18.752402;18.614611;18.716964
410;18.312484;18.544081;18.266364;19.227717;18.817102
420;19.609026;18.818541;17.778599;18.010062;18.571825
430;18.089484;18.494670;18.256550;18.664684;17.599859
440;18.931241;18.038118;18.376404;18.386970;18.487817
450;18.227546;17.893153;18.366984;18.218742;18.444098
460;17.974309;17.716475;18.127264;17.929153;17.794934
470;17.927083;17.915611;17.335470;17.568052;17.635740
480;17.674877;17.143087;17.543307;17.765494;17.722686
490;17.678463;17.554506;18.291202;17.456360;16.731538
500;17.175587;17.090906;17.681559;16.907905;17.029565
