Laser Delay [ns];TA [mOD]
-200;-0.006993
-190;-0.339059
-180;-0.351807
-170;-0.138031
-160;0.233137
-150;0.142286
-140;-0.007613
-130;-0.015383
-120;-0.173476
-110;-0.170791
-100;0.010904
-90;-0.393258
-80;-0.475115
-70;-0.047534
-60;0.138318
-50;-0.001241
-40;-0.246274
-30;0.042364
-20;0.246955
-10;1.718340
0;3.718946
10;6.312230
20;8.507273
30;10.262211
40;12.365480
50;14.499390
60;16.418863
70;16.840636
80;16.583815
90;16.294531
100;16.151846
110;16.161364
120;15.949004
130;15.846939
140;15.386257
150;15.370511
160;15.310121
170;15.216428
180;14.977540
190;14.804722
200;14.487707
210;14.312493
220;14.167662
230;13.906116
240;14.243548
250;13.908510
260;13.578487
270;13.546789
280;13.509299
290;13.418652
300;13.326933
310;12.960365
320;12.964876
330;12.445030
340;12.475716
350;12.408471
360;12.393016
370;12.346588
380;12.281958
390;12.141423
400;11.868305
410;11.523341
420;11.947464
430;11.753783
440;11.279444
450;11.239596
460;11.324093
470;11.182456
480;10.867071
490;10.498351
500;10.349439
