Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-200;-0.164172;-0.160840;-0.661680;-0.241911;-0.312584
-190;-0.617770;-0.340187;-0.574881;-0.314447;-0.740613
-180;0.391834;0.441302;-0.331367;0.139374;-0.243754
-170;-0.177135;-0.454807;0.456295;-0.065402;0.167991
-160;-0.114505;-0.064701;-0.022093;-0.654073;0.441113
-150;-0.892485;1.111543;-0.141543;-0.005130;-0.122833
-140;0.220877;-0.542471;0.196796;0.316101;0.219308
-130;-0.020856;0.447644;-0.527810;-0.817950;0.119844
-120;0.019222;-0.072413;-0.162051;-0.569496;0.139474
-110;-0.095387;0.574655;0.446206;-0.564693;0.079450
-100;-0.944347;0.110320;0.244350;-0.520934;-0.015027
-90;-0.386794;-0.089716;-0.394979;0.394472;-0.249885
-80;0.183154;-0.943322;0.377775;-0.196525;-0.195796
-70;-0.365302;0.334996;-0.259939;0.329380;-0.282637
-60;-0.696856;0.436042;-0.531183;-0.423772;-0.276682
-50;-0.644709;0.084241;-0.102581;-0.286685;-0.070887
-40;0.236113;-0.554488;-0.050637;0.221723;-0.234612
-30;0.201636;-0.120165;-0.297136;-0.759990;-0.153354
-20;0.114634;0.506181;0.431827;0.012856;0.044252
-10;1.449359;2.111366;1.220388;1.220141;1.522350
0;4.054159;3.968380;4.253479;3.521748;4.270916
10;6.263082;6.376953;6.153443;5.561447;6.152773
20;8.874970;7.835871;8.058454;7.951798;8.296234
30;10.404759;10.305362;10.622200;9.982035;10.950998
40;12.766908;12.178379;12.953143;12.424920;12.104792
50;15.143932;14.130995;14.477837;13.758149;14.516874
60;16.810573;15.192278;15.766886;16.702489;16.034949
70;18.969109;18.083948;18.184379;18.023268;18.234378
80;20.127718;19.687064;19.419335;19.049541;19.013708
90;20.523540;19.607446;19.445154;20.132791;19.455595
100;20.381200;19.346157;19.634382;19.215456;19.032330
110;19.966248;18.943156;18.791548;18.461070;19.398144
120;19.541606;19.518232;18.946611;18.774565;18.451230
130;19.761664;19.119899;19.222176;19.245168;19.045129
140;19.530094;18.656168;18.596025;18.942427;18.816774
150;18.488048;18.872967;18.427915;18.530828;18.442797
160;19.021245;18.391951;18.864052;18.286236;18.296261
170;18.698367;18.155223;17.895946;17.861456;17.812524
180;18.786505;18.267711;18.137964;17.624502;17.902176
190;17.772362;17.960737;17.012660;18.214220;17.762562
200;18.604426;18.584508;17.934421;17.198344;17.282852
210;17.756590;17.338018;16.890168;17.986218;17.225566
220;17.515868;17.418212;16.729799;16.822669;17.142384
230;17.959591;17.466866;17.050039;17.287968;17.383536
240;17.692182;16.684553;17.413390;17.063047;16.843518
250;16.911286;16.915653;16.628517;16.609006;16.538678
260;16.625520;16.608327;17.669310;16.872962;15.883536
270;16.803731;16.316535;16.232714;16.264465;16.127884
280;16.826443;16.451727;16.567506;16.090199;16.098892
290;16.134217;15.371472;16.328756;16.645419;15.602378
300;16.257961;16.521399;15.510929;15.802648;16.461437
310;15.488179;15.532302;15.434653;15.469445;15.455118
320;16.726028;15.898918;15.144962;15.198000;14.611325
330;15.058624;15.420880;15.191866;15.174461;15.408042
340;15.190306;15.353391;15.819659;14.714527;14.963661
350;15.649461;14.626060;14.937518;14.500811;14.655262
360;15.395146;13.842530;15.330048;15.058315;14.506159
370;15.504653;14.876623;15.047485;14.328319;14.182811
380;14.830296;14.952379;14.934693;14.597342;14.627420
390;14.905754;14.450418;14.153929;14.148217;14.204199
400;14.242849;15.021922;14.583468;14.674606;14.134602
410;13.616587;14.097687;13.500083;14.517058;14.329447
420;13.366459;13.925637;14.238266;14.035109;14.674051
430;14.390451;13.350815;13.700094;14.511072;14.180292
440;13.516319;13.467497;13.949526;13.214268;13.655355
450;14.005047;14.031117;13.840097;13.378261;13.553156
460;13.726804;13.143790;13.208037;13.450080;13.786536
470;13.707476;12.929116;13.110891;13.387243;13.319671
480;13.414744;13.457425;12.878278;13.185538;13.621549
490;12.226500;13.321533;13.511245;12.538216;13.627786
500;13.961312;13.222019;13.039916;12.923165;13.005494
