sample9_PP_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
11:06:39
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	2705.675
586.124	2610.050
586.252	2605.762
586.380	2634.450
586.508	2670.400
586.637	2643.687
586.765	2653.662
586.893	2665.675
587.021	2694.900
587.149	2759.550
587.277	2718.037
587.405	2793.050
587.533	2729.062
587.662	2923.687
587.790	2869.550
587.918	2748.687
588.046	2804.512
588.174	2783.412
588.302	2855.588
588.430	2855.200
588.558	2831.863
588.687	2856.675
588.815	2846.287
588.943	2849.925
589.071	2872.125
589.199	2914.387
589.327	2903.613
589.455	2870.262
589.583	3016.650
589.712	2960.812
589.840	2935.463
589.968	2933.225
590.096	2928.075
590.224	3007.750
590.352	2954.537
590.480	3005.175
590.608	3003.287
590.737	3117.287
590.865	3118.137
590.993	3001.800
591.121	3035.650
591.249	3074.250
591.377	3078.012
591.505	3078.363
591.633	3168.750
591.762	3130.012
591.890	3319.625
592.018	3118.512
592.146	3127.387
592.274	3176.637
592.402	3161.000
592.530	3166.450
592.658	3374.125
592.787	3244.475
592.915	3378.437
593.043	3242.600
593.171	3257.200
593.299	3291.387
593.427	3289.787
593.555	3287.687
593.683	3304.025
593.812	3327.988
593.940	3345.750
594.068	3361.800
594.196	3419.400
594.324	3402.650
594.452	3398.562
594.580	3423.937
594.708	3481.450
594.837	3464.262
594.965	3572.975
595.093	3557.412
595.221	3565.075
595.349	3682.550
595.477	3577.838
595.605	3589.713
595.733	3602.562
595.862	3799.412
595.990	3661.062
596.118	3685.200
596.246	3838.900
596.374	3738.912
596.502	3729.550
596.630	3767.000
596.758	3741.287
596.887	3795.625
597.015	3767.425
597.143	3815.650
597.271	3810.525
597.399	3819.075
597.527	3845.600
597.655	3877.588
597.783	3839.725
597.912	3856.463
598.040	3909.012
598.168	3982.375
598.296	3892.238
598.424	3942.900
598.552	3950.925
598.680	3922.937
598.808	4078.787
598.937	3930.037
599.065	3960.875
599.193	4097.038
599.321	4089.350
599.449	3991.200
599.577	3990.387
599.705	4078.412
599.833	3993.213
599.962	4017.350
600.090	4073.988
600.218	4106.413
600.346	4149.200
600.474	4057.550
600.602	4041.900
600.730	4104.738
600.858	4089.100
600.987	4233.975
601.115	4124.288
601.243	4127.125
601.371	4121.650
601.499	4156.600
601.627	4199.488
601.755	4194.288
601.883	4234.762
602.012	4249.238
602.140	4214.900
602.268	4344.913
602.396	4308.300
602.524	4322.800
602.652	4304.562
602.780	4331.825
602.908	4338.238
603.037	4428.400
603.165	4416.250
603.293	4448.962
603.421	4451.550
603.549	4473.363
603.677	4519.613
603.805	4526.137
603.933	4528.925
604.062	4632.875
604.190	4581.312
604.318	4590.038
604.446	4617.875
604.574	4653.475
604.702	4678.413
604.830	4676.025
604.958	4702.625
605.087	4725.950
605.215	4743.087
605.343	4750.525
605.471	4814.675
605.599	4805.900
605.727	4791.725
605.855	4842.788
605.983	4829.100
606.112	4837.250
606.240	4880.125
606.368	4906.762
606.496	5070.937
606.624	4905.187
606.752	4994.925
