sample3_PP_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
10:58:13
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1034.388
586.124	1025.662
586.252	1011.075
586.380	1023.425
586.508	1023.625
586.637	1024.263
586.765	1028.100
586.893	1040.875
587.021	1034.375
587.149	1051.875
587.277	1039.100
587.405	1048.325
587.533	1046.638
587.662	1061.937
587.790	1069.725
587.918	1059.600
588.046	1066.650
588.174	1057.737
588.302	1067.362
588.430	1073.338
588.558	1061.763
588.687	1070.513
588.815	1081.750
588.943	1075.437
589.071	1073.463
589.199	1088.625
589.327	1078.350
589.455	1075.575
589.583	1080.600
589.712	1090.825
589.840	1085.925
589.968	1087.612
590.096	1093.325
590.224	1099.638
590.352	1093.275
590.480	1093.050
590.608	1099.475
590.737	1078.062
590.865	1111.487
590.993	1111.862
591.121	1109.513
591.249	1107.725
591.377	1111.725
591.505	1111.450
591.633	1104.237
591.762	1128.088
591.890	1134.550
592.018	1134.287
592.146	1111.175
592.274	1140.575
592.402	1134.888
592.530	1139.963
592.658	1153.400
592.787	1137.850
592.915	1147.000
593.043	1153.900
593.171	1152.612
593.299	1173.487
593.427	1158.175
593.555	1161.600
593.683	1164.475
593.812	1163.175
593.940	1171.850
594.068	1171.525
594.196	1205.475
594.324	1175.525
594.452	1193.100
594.580	1218.800
594.708	1188.412
594.837	1218.300
594.965	1212.187
595.093	1233.412
595.221	1217.625
595.349	1228.437
595.477	1228.475
595.605	1236.638
595.733	1254.588
595.862	1252.412
595.990	1237.662
596.118	1253.050
596.246	1248.088
596.374	1273.000
596.502	1287.737
596.630	1271.400
596.758	1281.050
596.887	1282.987
597.015	1305.425
597.143	1284.138
597.271	1290.912
597.399	1301.912
597.527	1301.200
597.655	1296.088
597.783	1321.638
597.912	1303.725
598.040	1321.200
598.168	1318.787
598.296	1311.862
598.424	1318.650
598.552	1334.350
598.680	1324.162
598.808	1323.763
598.937	1333.650
599.065	1338.162
599.193	1342.162
599.321	1326.300
599.449	1350.050
599.577	1327.500
599.705	1336.213
599.833	1345.287
599.962	1343.862
600.090	1353.713
600.218	1345.437
600.346	1357.737
600.474	1366.062
600.602	1364.575
600.730	1360.750
600.858	1377.612
600.987	1379.275
601.115	1374.088
601.243	1379.912
601.371	1378.362
601.499	1386.388
601.627	1384.812
601.755	1410.475
601.883	1410.787
602.012	1414.037
602.140	1400.763
602.268	1427.975
602.396	1437.175
602.524	1431.937
602.652	1438.237
602.780	1443.963
602.908	1459.612
603.037	1460.300
603.165	1477.950
603.293	1481.187
603.421	1491.525
603.549	1477.013
603.677	1523.687
603.805	1499.463
603.933	1511.838
604.062	1509.412
604.190	1529.100
604.318	1522.763
604.446	1554.125
604.574	1550.650
604.702	1556.013
604.830	1562.050
604.958	1571.263
605.087	1602.350
605.215	1584.513
605.343	1603.300
605.471	1597.850
605.599	1604.975
605.727	1631.237
605.855	1654.588
605.983	1638.437
606.112	1648.812
606.240	1650.650
606.368	1666.437
606.496	1679.850
606.624	1664.225
606.752	1688.925
606.880	1685.912
607.008	1707.375
607.137	1720.513
607.265	1709.187
607.393	1730.838
607.521	1741.325
607.649	1724.463
607.777	1713.862
607.905	1720.062
608.033	1749.463
608.162	1746.463
608.290	1739.425
608.418	1774.338
608.546	1751.812
608.674	1788.838
608.802	1761.763
608.930	1781.475
609.058	1780.225
609.187	1781.888
609.315	1786.287
609.443	1790.287
609.571	1801.412
609.699	1800.662
609.827	1810.537
609.955	1805.912
610.083	1823.425
610.212	1818.963
610.340	1818.263
610.468	1826.350
610.596	1836.912
610.724	1856.325
610.852	1848.787
610.980	1848.700
611.108	1856.600
611.237	1857.713
611.365	1861.162
611.493	1869.487
611.621	1888.737
611.749	1904.638
611.877	1906.375
612.005	1904.075
612.133	1904.700
612.262	1906.700
612.390	1936.862
612.518	1928.275
612.646	1929.237
612.774	1956.675
612.902	1956.825
613.030	1964.400
613.158	1976.400
613.287	2017.525
613.415	2000.312
613.543	2013.838
613.671	1999.862
613.799	2027.612
613.927	2020.825
614.055	2023.225
614.183	2067.500
614.312	2047.838
614.440	2069.375
614.568	2068.863
614.696	2080.312
614.824	2086.525
614.952	2095.575
615.080	2116.650
615.208	2116.937
615.337	2132.600
615.465	2136.562
615.593	2164.162
615.721	2179.062
615.849	2185.875
615.977	2210.000
616.105	2194.238
616.233	2207.187
616.362	2232.975
616.490	2213.537
616.618	2234.037
616.746	2239.650
616.874	2288.113
617.002	2274.000
617.130	2306.175
617.258	2337.825
617.387	2293.000
617.515	2304.375
617.643	2323.713
617.771	2334.025
617.899	2340.875
618.027	2322.300
618.155	2400.662
618.283	2339.775
618.412	2352.562
618.540	2405.588
618.668	2363.425
618.796	2377.100
618.924	2467.662
619.052	2396.088
619.180	2397.250
619.308	2445.662
619.437	2443.738
619.565	2420.488
619.693	2424.050
619.821	2446.812
619.949	2433.475
620.077	2479.500
620.205	2481.838
620.333	2485.838
620.462	2534.463
620.590	2552.613
620.718	2496.687
620.846	2563.262
620.974	2596.725
621.102	2563.250
621.230	2536.812
621.358	2644.338
621.487	2552.838
621.615	2589.437
621.743	2605.425
621.871	2584.137
621.999	2667.537
622.127	2611.012
622.255	2616.000
622.383	2630.350
622.512	2638.363
622.640	2778.738
622.768	2634.650
622.896	2668.637
623.024	2679.637
623.152	2758.625
623.280	2720.012
623.408	2689.588
623.537	2720.400
623.665	2699.700
623.793	2765.200
623.921	2714.238
624.049	2718.300
624.177	2735.937
624.305	2796.500
624.433	2783.338
624.562	2821.113
624.690	2828.912
624.818	2852.975
624.946	2963.550
625.074	2867.838
625.202	2808.287
625.330	2835.650
625.458	2912.425
625.587	2876.437
625.715	2916.537
625.843	2997.525
625.971	2921.588
626.099	2920.213
626.227	2943.950
626.355	2921.562
626.483	2977.175
626.612	2927.412
626.740	2945.512
626.868	2997.950
626.996	2972.825
627.124	2961.012
627.252	2976.600
627.380	3028.162
627.508	3019.725
627.637	3018.550
627.765	3050.100
627.893	3059.700
628.021	3047.912
628.149	3083.187
628.277	3105.437
628.405	3184.213
628.533	3100.650
628.662	3135.650
628.790	3145.088
628.918	3133.375
629.046	3145.350
629.174	3154.125
629.302	3259.287
629.430	3193.900
629.558	3208.350
629.687	3228.162
629.815	3221.600
629.943	3274.562
630.071	3289.975
630.199	3292.400
630.327	3300.588
630.455	3295.687
630.583	3379.900
630.712	3346.325
630.840	3382.450
630.968	3407.787
631.096	3380.262
631.224	3397.200
631.352	3404.787
631.480	3442.637
631.608	3434.113
631.737	3539.350
631.865	3619.575
631.993	3465.600
632.121	3588.937
632.249	3559.050
632.377	3577.825
632.505	3586.838
632.633	3523.662
632.762	3611.075
632.890	3662.812
633.018	3581.975
633.146	3668.550
633.274	3662.325
633.402	3640.400
633.530	3653.687
633.658	3784.562
633.787	3662.463
633.915	3751.375
634.043	3678.137
634.171	3709.437
634.299	3728.200
634.427	3813.512
634.555	3774.537
634.683	3747.900
634.812	3757.687
634.940	3785.988
635.068	3746.225
635.196	3799.025
635.324	3785.437
635.452	3878.213
635.580	3823.150
635.708	3812.262
635.837	3884.675
635.965	3846.975
636.093	3843.250
636.221	3854.125
636.349	3926.475
636.477	3832.713
636.605	3999.312
636.733	3822.375
636.862	3863.963
636.990	3891.637
637.118	3946.075
637.246	3893.775
637.374	3885.625
637.502	3926.425
637.630	3899.175
637.758	3919.525
637.887	3907.150
638.015	3895.912
638.143	3938.525
638.271	3964.937
638.399	3915.550
638.527	3937.175
638.655	3931.838
638.783	4082.012
638.912	4006.725
639.040	3980.400
639.168	4017.637
639.296	3980.088
639.424	4123.300
639.552	4004.463
639.680	4017.825
639.808	4058.600
639.937	4019.100
640.065	4030.963
640.193	4124.325
640.321	4048.650
640.449	4137.125
640.577	4145.500
640.705	4108.725
640.833	4200.738
640.962	4094.525
641.090	4099.775
641.218	4122.750
641.346	4148.712
641.474	4181.375
641.602	4149.450
641.730	4167.462
641.858	4188.137
641.987	4226.525
642.115	4184.812
642.243	4261.225
642.371	4253.250
642.499	4252.637
642.627	4304.350
642.755	4342.600
642.883	4333.462
643.012	4310.988
643.140	4286.988
643.268	4314.850
643.396	4362.913
643.524	4495.625
643.652	4368.600
643.780	4373.900
643.908	4386.462
644.037	4518.150
644.165	4387.312
644.293	4424.863
644.421	4410.900
644.549	4499.012
644.677	4467.525
644.805	4525.538
644.933	4462.250
645.062	4515.525
645.190	4513.363
645.318	4594.512
645.446	4549.750
645.574	4567.925
645.702	4564.663
645.830	4739.538
645.958	4565.137
646.087	4756.875
646.215	4587.425
646.343	4768.875
646.471	4683.613
646.599	4673.150
646.727	4668.025
646.855	4653.975
646.983	4687.587
647.112	4656.538
647.240	4855.675
647.368	4695.775
647.496	4754.712
647.624	4686.437
647.752	4700.212
647.880	4728.562
648.008	4732.613
648.137	4726.187
648.265	4722.825
648.393	4729.850
648.521	4758.488
648.649	4755.150
648.777	4787.300
648.905	4745.863
649.033	4783.150
649.162	4791.550
649.290	4786.800
649.418	4844.512
649.546	4823.775
649.674	4873.712
