sample7_PP_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
11:03:51
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	862.013
586.124	843.150
586.252	848.312
586.380	842.325
586.508	843.975
586.637	858.575
586.765	850.788
586.893	852.913
587.021	860.700
587.149	858.312
587.277	857.413
587.405	864.638
587.533	857.625
587.662	864.175
587.790	868.987
587.918	858.263
588.046	864.400
588.174	861.538
588.302	871.325
588.430	854.500
588.558	860.925
588.687	859.437
588.815	882.525
588.943	873.187
589.071	862.550
589.199	870.700
589.327	862.538
589.455	856.725
589.583	877.125
589.712	872.862
589.840	881.388
589.968	861.500
590.096	868.138
590.224	867.800
590.352	875.600
590.480	865.550
590.608	864.038
590.737	875.888
590.865	873.862
590.993	864.812
591.121	874.288
591.249	878.200
591.377	874.987
591.505	870.750
591.633	869.513
591.762	868.300
591.890	882.837
592.018	872.725
592.146	863.375
592.274	876.450
592.402	875.763
592.530	881.375
592.658	891.013
592.787	887.687
592.915	874.025
593.043	883.375
593.171	883.450
593.299	892.138
593.427	888.788
593.555	887.750
593.683	887.375
593.812	882.200
593.940	901.038
594.068	894.475
594.196	912.025
594.324	886.737
594.452	903.200
594.580	917.125
594.708	896.462
594.837	911.862
594.965	915.288
595.093	920.913
595.221	908.900
595.349	922.275
595.477	921.612
595.605	912.400
595.733	942.000
595.862	924.325
595.990	917.538
596.118	927.300
596.246	937.450
596.374	940.225
596.502	949.837
596.630	938.062
596.758	938.725
596.887	928.987
597.015	947.000
597.143	923.638
597.271	939.112
597.399	933.687
597.527	948.737
597.655	936.875
597.783	939.437
597.912	929.650
598.040	948.875
598.168	937.587
598.296	935.725
598.424	934.925
598.552	945.300
598.680	937.638
598.808	938.950
598.937	943.562
599.065	949.513
599.193	932.687
599.321	941.712
599.449	958.325
599.577	936.650
599.705	934.663
599.833	937.225
599.962	929.437
600.090	936.437
600.218	943.888
600.346	941.087
600.474	944.525
600.602	934.087
600.730	931.975
600.858	952.562
600.987	945.888
601.115	949.150
601.243	937.625
601.371	958.150
601.499	943.538
601.627	944.712
601.755	959.062
601.883	948.800
602.012	961.825
602.140	947.350
602.268	967.362
602.396	959.788
602.524	969.200
602.652	954.562
602.780	966.575
602.908	977.937
603.037	969.800
603.165	972.513
603.293	981.212
