sample6_PP_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
11:02:57
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1041.050
586.124	1025.300
586.252	1015.888
586.380	1024.812
586.508	1023.550
586.637	1028.775
586.765	1026.100
586.893	1040.575
587.021	1045.300
587.149	1042.338
587.277	1033.037
587.405	1043.187
587.533	1035.650
587.662	1063.437
587.790	1062.825
587.918	1051.625
588.046	1043.862
588.174	1040.675
588.302	1046.263
588.430	1044.525
588.558	1041.375
588.687	1050.463
588.815	1076.812
588.943	1051.275
589.071	1053.525
589.199	1066.850
589.327	1057.925
589.455	1045.338
589.583	1048.687
589.712	1064.463
589.840	1063.550
589.968	1048.963
590.096	1049.937
590.224	1058.037
590.352	1056.150
590.480	1069.737
590.608	1070.388
590.737	1056.437
590.865	1069.275
590.993	1060.425
591.121	1067.525
591.249	1073.400
591.377	1061.037
591.505	1060.200
591.633	1062.763
591.762	1072.138
591.890	1067.550
592.018	1071.412
592.146	1071.575
592.274	1070.362
592.402	1071.987
592.530	1066.437
592.658	1085.412
592.787	1069.937
592.915	1078.550
593.043	1075.862
593.171	1088.112
593.299	1097.437
593.427	1086.100
593.555	1089.638
593.683	1077.225
593.812	1093.112
593.940	1100.912
594.068	1092.338
594.196	1111.475
594.324	1088.662
594.452	1104.737
594.580	1110.000
594.708	1104.287
594.837	1111.937
594.965	1120.050
595.093	1118.112
595.221	1121.987
595.349	1118.263
595.477	1121.175
595.605	1117.487
595.733	1152.237
595.862	1133.550
595.990	1125.350
596.118	1130.300
596.246	1143.888
596.374	1154.875
596.502	1161.850
596.630	1141.475
596.758	1150.687
596.887	1151.963
597.015	1158.100
597.143	1145.725
597.271	1150.525
597.399	1145.550
597.527	1164.263
597.655	1162.425
597.783	1166.287
597.912	1152.662
598.040	1162.487
598.168	1163.375
598.296	1155.625
598.424	1157.638
598.552	1160.263
598.680	1143.250
598.808	1157.937
598.937	1152.437
599.065	1163.750
599.193	1161.125
599.321	1154.975
599.449	1170.175
599.577	1152.338
599.705	1155.987
599.833	1157.737
599.962	1140.525
600.090	1155.562
600.218	1159.775
600.346	1161.200
600.474	1167.838
600.602	1170.088
600.730	1170.625
600.858	1183.062
600.987	1162.013
601.115	1157.237
601.243	1148.250
601.371	1169.825
601.499	1182.013
601.627	1178.100
601.755	1182.112
601.883	1174.075
602.012	1188.600
602.140	1175.763
602.268	1185.075
602.396	1182.263
602.524	1201.325
602.652	1189.437
602.780	1191.125
602.908	1210.437
603.037	1197.737
603.165	1213.487
603.293	1217.562
603.421	1220.425
603.549	1210.450
603.677	1244.150
603.805	1213.862
603.933	1221.713
604.062	1226.525
604.190	1249.138
604.318	1214.088
604.446	1250.162
604.574	1249.237
604.702	1240.825
604.830	1250.075
604.958	1251.875
605.087	1271.675
605.215	1263.775
605.343	1267.350
605.471	1266.250
605.599	1276.612
605.727	1279.912
605.855	1284.037
605.983	1276.013
606.112	1296.225
606.240	1303.687
606.368	1289.562
606.496	1307.875
606.624	1288.650
606.752	1303.912
606.880	1301.237
607.008	1308.825
607.137	1313.862
607.265	1317.475
607.393	1323.612
607.521	1316.925
607.649	1303.000
607.777	1303.625
607.905	1294.237
608.033	1314.300
608.162	1313.713
608.290	1323.388
608.418	1326.925
608.546	1328.838
608.674	1337.400
608.802	1320.375
608.930	1328.375
609.058	1332.638
609.187	1337.050
609.315	1320.412
609.443	1325.275
609.571	1338.525
609.699	1329.412
609.827	1321.625
609.955	1335.713
610.083	1329.575
610.212	1326.138
610.340	1327.162
610.468	1334.463
610.596	1335.650
610.724	1330.513
610.852	1339.888
610.980	1328.825
611.108	1337.125
611.237	1332.062
611.365	1347.362
611.493	1336.725
611.621	1351.225
611.749	1340.400
611.877	1350.250
612.005	1353.237
612.133	1346.675
612.262	1347.100
612.390	1347.912
612.518	1359.287
612.646	1359.537
612.774	1346.575
612.902	1361.162
613.030	1366.338
613.158	1363.287
613.287	1404.013
613.415	1380.888
613.543	1380.937
613.671	1383.713
613.799	1390.588
613.927	1378.513
614.055	1394.612
614.183	1402.300
614.312	1393.787
614.440	1393.750
614.568	1399.912
614.696	1410.888
614.824	1403.700
614.952	1413.312
615.080	1416.450
615.208	1412.575
615.337	1423.612
615.465	1427.362
615.593	1449.037
615.721	1425.588
615.849	1448.100
615.977	1454.112
616.105	1442.237
616.233	1436.588
616.362	1460.275
616.490	1449.025
616.618	1464.325
616.746	1457.375
616.874	1480.425
617.002	1468.050
617.130	1490.250
617.258	1480.838
617.387	1476.675
617.515	1493.687
617.643	1493.250
617.771	1498.763
617.899	1499.525
618.027	1497.950
618.155	1503.925
618.283	1498.150
618.412	1497.525
618.540	1509.263
618.668	1506.275
618.796	1506.937
618.924	1505.500
619.052	1511.800
619.180	1511.600
619.308	1526.725
619.437	1512.550
619.565	1516.312
619.693	1514.900
619.821	1513.888
619.949	1504.237
620.077	1521.412
620.205	1526.213
620.333	1533.725
620.462	1538.200
620.590	1540.350
620.718	1541.338
620.846	1533.075
620.974	1577.562
621.102	1535.550
621.230	1548.412
621.358	1563.737
621.487	1557.425
621.615	1550.537
621.743	1570.950
621.871	1552.838
621.999	1561.100
622.127	1560.500
622.255	1556.825
622.383	1559.050
622.512	1557.575
622.640	1563.775
622.768	1554.100
622.896	1562.763
623.024	1554.325
623.152	1583.225
623.280	1539.187
623.408	1563.138
623.537	1570.925
623.665	1571.388
623.793	1576.838
623.921	1568.162
624.049	1566.638
624.177	1588.812
624.305	1585.500
624.433	1580.300
624.562	1584.925
624.690	1573.700
624.818	1590.075
624.946	1606.050
625.074	1595.388
625.202	1614.250
625.330	1589.513
625.458	1591.150
625.587	1610.950
625.715	1599.950
625.843	1592.850
625.971	1614.475
626.099	1619.937
626.227	1618.562
626.355	1602.225
626.483	1613.213
626.612	1614.675
626.740	1606.987
626.868	1626.000
626.996	1613.737
627.124	1613.425
627.252	1603.800
627.380	1630.263
627.508	1627.187
627.637	1616.675
627.765	1630.263
627.893	1634.287
628.021	1615.812
628.149	1658.175
628.277	1667.612
628.405	1670.475
628.533	1646.562
628.662	1632.400
628.790	1647.450
628.918	1649.675
629.046	1654.250
629.174	1653.888
629.302	1665.175
629.430	1671.475
629.558	1668.350
629.687	1680.700
629.815	1671.362
629.943	1692.525
630.071	1683.750
630.199	1691.062
630.327	1687.675
630.455	1684.888
630.583	1711.100
630.712	1713.775
630.840	1700.050
630.968	1728.812
631.096	1717.800
631.224	1707.300
631.352	1710.362
631.480	1705.000
631.608	1706.987
631.737	1740.800
631.865	1744.175
631.993	1732.350
632.121	1742.237
632.249	1752.100
632.377	1782.787
632.505	1752.600
632.633	1735.888
632.762	1756.138
632.890	1779.775
633.018	1754.300
633.146	1757.937
633.274	1762.662
633.402	1757.450
633.530	1766.300
633.658	1777.037
633.787	1766.450
633.915	1763.925
634.043	1773.287
634.171	1777.300
634.299	1782.213
634.427	1775.713
634.555	1777.963
634.683	1773.975
634.812	1778.700
634.940	1788.312
635.068	1768.450
635.196	1772.037
635.324	1791.900
635.452	1788.112
635.580	1783.513
635.708	1764.713
635.837	1770.750
635.965	1771.525
636.093	1771.675
636.221	1777.412
636.349	1780.775
636.477	1760.850
636.605	1784.525
636.733	1768.763
636.862	1775.800
636.990	1766.463
637.118	1767.175
637.246	1763.675
637.374	1754.750
637.502	1754.213
637.630	1776.362
637.758	1770.975
637.887	1772.213
638.015	1755.588
638.143	1767.275
638.271	1756.937
638.399	1759.575
638.527	1754.513
638.655	1743.888
638.783	1774.437
638.912	1758.062
639.040	1740.588
639.168	1752.675
639.296	1759.513
639.424	1768.638
639.552	1765.625
639.680	1798.950
639.808	1752.625
639.937	1754.362
640.065	1763.775
640.193	1758.463
640.321	1766.463
640.449	1770.912
640.577	1774.312
640.705	1738.338
640.833	1768.950
640.962	1763.875
641.090	1762.412
641.218	1770.687
641.346	1745.650
641.474	1755.850
641.602	1739.412
641.730	1767.525
641.858	1763.412
641.987	1763.963
642.115	1761.187
642.243	1779.025
642.371	1808.388
642.499	1760.600
642.627	1771.588
642.755	1778.500
642.883	1785.362
643.012	1783.825
643.140	1777.687
643.268	1781.775
643.396	1811.437
643.524	1799.687
643.652	1796.912
643.780	1792.800
643.908	1805.675
644.037	1785.687
644.165	1797.400
644.293	1802.825
644.421	1791.787
644.549	1810.475
644.677	1817.900
644.805	1793.975
644.933	1789.312
645.062	1804.675
645.190	1789.375
645.318	1772.713
645.446	1814.838
645.574	1807.275
645.702	1816.162
645.830	1810.475
645.958	1833.263
646.087	1812.463
646.215	1812.287
646.343	1810.125
646.471	1816.138
646.599	1823.862
646.727	1820.537
646.855	1816.338
646.983	1822.250
647.112	1834.425
647.240	1833.287
647.368	1805.550
647.496	1802.812
647.624	1815.100
647.752	1827.100
647.880	1830.088
648.008	1827.125
648.137	1811.912
648.265	1811.450
648.393	1806.263
648.521	1833.937
648.649	1811.812
648.777	1795.062
648.905	1836.287
649.033	1789.225
649.162	1805.175
649.290	1810.225
649.418	1795.687
649.546	1802.625
649.674	1804.388
649.802	1810.838
649.930	1793.138
650.058	1796.562
650.187	1798.662
650.315	1807.562
650.443	1787.225
650.571	1817.612
650.699	1821.638
650.827	1813.825
650.955	1775.263
651.083	1793.200
651.212	1797.125
651.340	1788.500
651.468	1782.213
651.596	1766.537
651.724	1784.750
651.852	1778.350
651.980	1772.025
652.108	1792.312
652.237	1755.850
652.365	1756.675
652.493	1768.325
652.621	1753.425
652.749	1791.725
652.877	1758.325
653.005	1761.263
653.133	1768.200
653.262	1750.213
653.390	1759.588
653.518	1757.300
653.646	1753.950
653.774	1760.450
653.902	1765.388
654.030	1747.650
654.158	1748.000
654.287	1750.650
654.415	1740.312
654.543	1733.925
654.671	1743.300
654.799	1736.263
654.927	1747.450
655.055	1727.463
655.183	1713.138
655.312	1711.537
655.440	1740.200
655.568	1729.825
655.696	1724.375
655.824	1736.187
655.952	1735.325
656.080	1723.200
656.208	1735.662
656.337	1702.937
656.465	1721.338
656.593	1726.150
656.721	1719.750
656.849	1730.388
656.977	1717.237
657.105	1711.250
657.233	1718.650
657.362	1701.400
657.490	1697.675
657.618	1695.112
657.746	1703.537
657.874	1683.213
658.002	1708.425
658.130	1688.800
658.258	1702.612
658.387	1712.687
658.515	1683.838
658.643	1699.675
658.771	1692.950
658.899	1697.125
659.027	1696.138
659.155	1680.600
659.283	1683.737
659.412	1682.513
659.540	1691.513
659.668	1689.713
659.796	1677.975
659.924	1709.213
660.052	1685.100
660.180	1674.875
660.308	1678.475
660.437	1664.575
660.565	1658.338
660.693	1675.138
660.821	1677.812
660.949	1684.725
661.077	1665.575
661.205	1679.162
661.333	1652.287
661.462	1676.838
661.590	1692.875
661.718	1664.037
661.846	1670.500
661.974	1657.612
662.102	1649.625
662.230	1672.213
662.358	1646.525
662.487	1666.150
662.615	1648.325
662.743	1654.275
662.871	1660.187
662.999	1638.287
663.127	1655.312
663.255	1652.263
663.383	1661.925
663.512	1651.000
663.640	1657.125
663.768	1637.400
663.896	1650.525
664.024	1636.225
664.152	1655.463
664.280	1639.125
664.408	1644.437
664.537	1645.500
664.665	1637.350
664.793	1619.062
664.921	1617.625
665.049	1639.250
665.177	1656.287
665.305	1644.787
665.433	1638.638
665.562	1635.525
665.690	1637.275
665.818	1640.737
665.946	1630.787
666.074	1626.037
666.202	1638.237
666.330	1603.763
666.458	1624.562
666.587	1614.475
666.715	1636.987
666.843	1641.275
666.971	1613.300
667.099	1633.625
667.227	1639.050
667.355	1626.487
667.483	1595.862
667.612	1612.912
667.740	1622.325
667.868	1640.200
667.996	1618.475
668.124	1610.625
668.252	1626.450
668.380	1618.425
668.508	1631.750
668.637	1608.638
668.765	1617.825
668.893	1622.162
669.021	1617.475
669.149	1599.350
669.277	1601.425
669.405	1597.713
669.533	1607.213
669.662	1604.963
669.790	1580.975
669.918	1607.725
670.046	1605.650
670.174	1584.487
670.302	1605.463
670.430	1583.375
670.558	1594.562
670.687	1589.612
670.815	1591.650
670.943	1577.362
671.071	1589.175
671.199	1596.612
671.327	1586.125
671.455	1568.525
671.583	1582.237
671.712	1576.750
671.840	1556.825
671.968	1566.825
672.096	1560.475
672.224	1568.737
672.352	1561.537
672.480	1567.600
672.608	1552.425
672.737	1570.588
672.865	1554.250
672.993	1553.963
673.121	1560.550
673.249	1544.250
673.377	1542.862
673.505	1560.388
673.633	1530.600
673.762	1540.537
673.890	1544.388
674.018	1531.537
674.146	1539.888
674.274	1550.037
674.402	1541.037
674.530	1535.650
674.658	1540.562
674.787	1518.287
674.915	1513.125
675.043	1525.513
675.171	1518.862
675.299	1515.000
675.427	1517.125
675.555	1514.775
675.683	1517.025
675.812	1508.287
675.940	1499.737
676.068	1522.812
676.196	1506.362
676.324	1501.950
676.452	1493.425
676.580	1486.963
676.708	1487.075
676.837	1506.862
676.965	1484.400
677.093	1492.775
677.221	1483.650
677.349	1462.388
677.477	1475.812
677.605	1459.838
677.733	1481.950
677.862	1453.375
677.990	1472.800
678.118	1458.388
678.246	1451.850
678.374	1442.513
678.502	1456.350
678.630	1446.612
678.758	1446.450
678.887	1451.787
679.015	1453.562
679.143	1446.300
679.271	1443.162
679.399	1442.037
679.527	1437.263
679.655	1418.075
679.783	1432.500
679.912	1444.625
680.040	1431.425
680.168	1421.537
680.296	1418.525
680.424	1423.912
680.552	1422.213
680.680	1431.588
680.808	1416.150
680.937	1410.588
681.065	1422.100
681.193	1408.088
681.321	1429.912
681.449	1411.487
681.577	1408.525
681.705	1401.975
681.833	1399.112
681.962	1387.862
682.090	1412.300
682.218	1401.562
682.346	1403.112
682.474	1411.862
682.602	1409.162
682.730	1396.612
682.858	1400.687
682.987	1398.463
683.115	1395.437
683.243	1392.013
683.371	1392.088
683.499	1382.812
683.627	1403.975
683.755	1394.112
683.883	1394.513
684.012	1384.187
684.140	1371.050
684.268	1384.937
684.396	1386.025
684.524	1393.225
684.652	1403.400
684.780	1390.150
684.908	1388.150
685.037	1376.463
685.165	1386.750
685.293	1394.100
685.421	1372.950
685.549	1378.825
685.677	1385.937
685.805	1370.213
685.933	1374.838
686.062	1367.275
686.190	1385.000
686.318	1386.825
686.446	1379.812
686.574	1368.375
686.702	1390.825
686.830	1376.912
686.958	1375.075
687.087	1373.700
687.215	1360.237
687.343	1371.537
687.471	1375.638
687.599	1368.888
687.727	1362.437
687.855	1379.750
687.983	1371.675
688.112	1367.937
688.240	1360.675
688.368	1361.487
688.496	1372.487
688.624	1363.888
688.752	1362.112
688.880	1368.912
689.008	1351.112
689.137	1359.100
689.265	1351.862
689.393	1346.013
689.521	1333.213
689.649	1348.850
689.777	1342.675
689.905	1343.287
690.033	1333.388
690.162	1329.975
690.290	1339.787
690.418	1352.300
690.546	1355.600
690.674	1351.775
690.802	1335.388
690.930	1328.400
691.058	1331.875
691.187	1323.412
691.315	1340.187
691.443	1332.300
691.571	1344.175
691.699	1325.625
691.827	1325.388
691.955	1329.275
692.083	1327.187
692.212	1316.950
692.340	1334.350
692.468	1314.625
692.596	1315.025
692.724	1312.150
692.852	1310.025
692.980	1312.325
693.108	1306.175
693.237	1297.287
693.365	1313.412
693.493	1299.450
693.621	1298.787
693.749	1301.775
693.877	1287.112
694.005	1282.600
694.133	1302.013
694.262	1293.225
694.390	1272.375
694.518	1267.187
694.646	1280.237
694.774	1278.237
694.902	1278.525
695.030	1307.737
695.158	1272.350
695.287	1280.537
695.415	1265.100
695.543	1273.950
695.671	1262.000
695.799	1263.888
695.927	1259.900
696.055	1249.987
696.183	1289.362
696.312	1261.062
696.440	1254.263
696.568	1260.513
696.696	1255.775
696.824	1253.450
696.952	1256.987
697.080	1242.513
697.208	1260.912
697.337	1241.338
697.465	1242.112
697.593	1235.750
697.721	1239.338
697.849	1236.963
697.977	1226.687
698.105	1243.975
698.233	1246.550
698.362	1232.888
698.490	1238.912
698.618	1232.225
698.746	1227.500
698.874	1231.925
699.002	1236.350
699.130	1222.400
699.258	1230.037
699.387	1213.312
699.515	1218.112
699.643	1222.975
699.771	1217.600
699.899	1216.825
700.027	1225.412
700.155	1209.400
700.283	1218.638
700.412	1212.787
700.540	1203.263
700.668	1190.862
700.796	1216.000
700.924	1191.400
701.052	1199.487
701.180	1203.150
701.308	1199.787
701.437	1190.362
701.565	1195.600
701.693	1199.275
701.821	1211.975
701.949	1200.237
702.077	1178.325
702.205	1187.088
702.333	1172.450
702.462	1180.838
702.590	1176.312
702.718	1189.987
702.846	1176.037
702.974	1180.250
703.102	1189.425
703.230	1189.638
703.358	1161.537
703.487	1164.875
703.615	1172.150
703.743	1161.900
703.871	1170.213
703.999	1163.713
704.127	1155.550
704.255	1158.338
704.383	1154.987
704.512	1149.500
704.640	1165.612
704.768	1151.138
704.896	1152.362
705.024	1151.025
705.152	1156.600
705.280	1143.362
705.408	1134.112
705.537	1149.550
705.665	1141.612
705.793	1142.287
705.921	1138.963
706.049	1152.787
706.177	1136.787
706.305	1139.275
706.433	1134.100
706.562	1132.937
706.690	1125.475
706.818	1122.075
706.946	1132.562
707.074	1120.675
707.202	1113.263
707.330	1117.975
707.458	1116.700
707.587	1117.912
707.715	1107.875
707.843	1101.187
707.971	1120.300
708.099	1112.200
708.227	1100.937
708.355	1097.550
708.483	1105.500
708.612	1100.612
708.740	1096.937
