sample11_PP_at_750.00nm_cut_at_1008.00Y_02.dat
15.05.2023
11:09:10
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1055.025
586.124	1039.838
586.252	1032.850
586.380	1032.525
586.508	1038.850
586.637	1046.750
586.765	1054.862
586.893	1053.187
587.021	1045.900
587.149	1058.713
587.277	1055.250
587.405	1051.850
587.533	1050.037
587.662	1057.300
587.790	1067.500
587.918	1064.025
588.046	1064.388
588.174	1059.088
588.302	1075.388
588.430	1074.687
588.558	1068.912
588.687	1070.987
588.815	1102.812
588.943	1075.650
589.071	1083.450
589.199	1090.375
589.327	1080.263
589.455	1076.562
589.583	1097.912
589.712	1087.588
589.840	1087.263
589.968	1084.525
590.096	1092.625
590.224	1095.725
590.352	1094.662
590.480	1092.338
590.608	1102.187
590.737	1085.562
590.865	1101.362
590.993	1104.975
591.121	1107.612
591.249	1109.450
591.377	1111.987
591.505	1113.475
591.633	1118.100
591.762	1114.125
591.890	1119.562
592.018	1114.312
592.146	1117.650
592.274	1136.575
592.402	1125.250
592.530	1134.300
592.658	1139.588
592.787	1129.575
592.915	1136.575
593.043	1144.162
593.171	1141.525
593.299	1164.625
593.427	1138.187
593.555	1154.675
593.683	1148.725
593.812	1155.713
593.940	1171.250
594.068	1164.263
594.196	1190.650
594.324	1163.763
594.452	1184.700
594.580	1182.450
594.708	1177.250
594.837	1201.675
594.965	1191.475
595.093	1203.263
595.221	1203.225
595.349	1209.987
595.477	1215.675
595.605	1201.250
595.733	1232.263
595.862	1225.013
595.990	1226.250
596.118	1230.225
596.246	1243.500
596.374	1253.662
596.502	1255.812
596.630	1250.325
596.758	1265.775
596.887	1249.487
597.015	1280.037
597.143	1254.162
597.271	1268.763
597.399	1278.400
597.527	1273.800
597.655	1275.550
597.783	1281.100
597.912	1263.025
598.040	1276.300
598.168	1281.862
598.296	1289.900
598.424	1287.963
598.552	1295.162
598.680	1283.475
598.808	1282.338
598.937	1308.450
599.065	1291.850
599.193	1289.987
599.321	1283.850
599.449	1299.300
599.577	1297.062
599.705	1295.475
599.833	1299.138
599.962	1295.187
600.090	1302.275
600.218	1305.412
600.346	1315.000
600.474	1317.687
600.602	1324.400
600.730	1315.425
600.858	1325.463
600.987	1320.312
601.115	1324.562
601.243	1327.537
601.371	1328.213
601.499	1337.287
601.627	1340.475
601.755	1363.200
601.883	1347.162
602.012	1360.588
602.140	1362.638
602.268	1360.513
602.396	1380.362
602.524	1371.987
602.652	1372.700
602.780	1384.175
602.908	1396.862
603.037	1394.687
603.165	1411.838
603.293	1427.412
603.421	1422.325
603.549	1421.763
603.677	1442.425
