sample12_PP_at_750.00nm_cut_at_1008.00Y_02.dat
15.05.2023
11:13:36
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	987.225
586.124	973.862
586.252	979.462
586.380	969.675
586.508	991.175
586.637	984.312
586.765	989.187
586.893	991.362
587.021	992.187
587.149	997.825
587.277	989.038
587.405	1001.600
587.533	996.013
587.662	994.388
587.790	1006.300
587.918	1007.788
588.046	1003.950
588.174	996.962
588.302	1015.275
588.430	1008.575
588.558	998.950
588.687	1009.100
588.815	1022.913
588.943	1015.925
589.071	1006.837
589.199	1026.437
589.327	1010.538
589.455	999.900
589.583	1021.763
589.712	1020.687
589.840	1019.225
589.968	1017.987
590.096	1031.362
590.224	1019.550
590.352	1028.525
590.480	1021.375
590.608	1026.787
590.737	1017.550
590.865	1038.388
590.993	1031.500
591.121	1046.300
591.249	1036.237
591.377	1038.987
591.505	1026.250
591.633	1023.888
591.762	1046.500
591.890	1040.562
592.018	1045.963
592.146	1055.838
592.274	1055.162
592.402	1043.675
592.530	1053.463
592.658	1052.187
592.787	1052.575
592.915	1046.975
593.043	1053.687
593.171	1057.162
593.299	1069.537
593.427	1073.325
593.555	1063.888
593.683	1068.600
593.812	1069.812
593.940	1083.162
594.068	1071.812
594.196	1095.225
594.324	1076.400
594.452	1086.338
594.580	1092.600
594.708	1092.513
594.837	1095.625
594.965	1100.075
595.093	1104.225
595.221	1096.588
595.349	1112.338
595.477	1103.612
595.605	1102.525
595.733	1126.050
595.862	1122.062
595.990	1113.250
596.118	1132.975
596.246	1130.062
596.374	1145.900
596.502	1149.338
596.630	1143.725
596.758	1139.463
596.887	1143.150
597.015	1159.075
597.143	1140.175
597.271	1154.588
597.399	1161.812
597.527	1158.250
597.655	1152.487
597.783	1154.588
597.912	1153.950
598.040	1158.800
598.168	1168.138
598.296	1160.900
598.424	1169.425
598.552	1153.925
598.680	1155.513
598.808	1160.937
598.937	1174.838
599.065	1173.862
599.193	1166.737
599.321	1158.600
599.449	1184.050
599.577	1165.713
599.705	1158.737
599.833	1176.025
599.962	1172.112
600.090	1172.888
600.218	1168.925
600.346	1175.950
600.474	1177.775
600.602	1191.400
600.730	1183.088
600.858	1191.950
600.987	1187.175
601.115	1191.900
601.243	1187.025
601.371	1194.412
601.499	1195.650
601.627	1194.537
601.755	1206.713
601.883	1210.537
602.012	1208.487
602.140	1215.687
602.268	1211.650
602.396	1222.450
602.524	1222.500
602.652	1240.187
