sample14_PS_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
12:32:15
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1881.250
586.124	1849.075
586.252	1805.763
586.380	1814.138
586.508	1820.500
586.637	1829.338
586.765	1823.437
586.893	1825.400
587.021	1834.513
587.149	1834.662
587.277	1839.213
587.405	1834.850
587.533	1821.513
587.662	1830.925
587.790	1840.388
587.918	1846.325
588.046	1831.862
588.174	1850.588
588.302	1834.500
588.430	1833.612
588.558	1837.425
588.687	1848.775
588.815	1877.250
588.943	1843.338
589.071	1840.850
589.199	1863.175
589.327	1839.900
589.455	1813.263
589.583	1852.838
589.712	1845.475
589.840	1841.075
589.968	1822.425
590.096	1852.338
590.224	1842.888
590.352	1834.900
590.480	1831.963
590.608	1842.412
590.737	1819.025
590.865	1839.763
590.993	1831.200
591.121	1835.850
591.249	1834.775
591.377	1830.412
591.505	1836.812
591.633	1825.338
591.762	1854.725
591.890	1845.537
592.018	1828.263
592.146	1829.763
592.274	1857.900
592.402	1837.725
592.530	1843.700
592.658	1850.150
592.787	1841.600
592.915	1838.250
593.043	1849.088
593.171	1841.550
593.299	1862.400
593.427	1849.050
593.555	1849.925
593.683	1838.263
593.812	1855.312
593.940	1860.237
594.068	1863.888
594.196	1890.975
594.324	1855.612
594.452	1876.838
594.580	1893.000
594.708	1861.225
594.837	1887.713
594.965	1898.625
595.093	1901.312
595.221	1892.862
595.349	1908.638
595.477	1893.800
595.605	1888.375
595.733	1939.338
595.862	1922.975
595.990	1909.463
596.118	1920.825
596.246	1924.900
596.374	1948.338
596.502	1956.700
596.630	1932.763
596.758	1948.787
596.887	1957.400
597.015	1958.487
597.143	1928.925
597.271	1948.475
597.399	1969.088
597.527	1965.125
597.655	1952.537
597.783	1970.775
597.912	1954.275
598.040	1977.500
598.168	1948.225
598.296	1953.250
598.424	1947.675
598.552	1953.287
598.680	1948.825
598.808	1945.088
598.937	1956.263
599.065	1969.625
599.193	1952.475
599.321	1923.650
599.449	1955.825
599.577	1937.075
599.705	1944.388
599.833	1944.687
599.962	1933.612
600.090	1934.450
600.218	1926.737
600.346	1940.312
600.474	1951.750
600.602	1950.987
600.730	1943.787
600.858	1946.162
600.987	1949.925
601.115	1942.875
601.243	1927.850
601.371	1950.200
601.499	1966.200
601.627	1950.850
601.755	1965.412
601.883	1962.050
602.012	1978.875
602.140	1960.412
602.268	1980.350
602.396	1987.275
602.524	1998.162
602.652	1995.450
602.780	1991.175
602.908	2003.300
603.037	1997.588
603.165	2020.162
603.293	2033.550
603.421	2041.575
603.549	2037.125
603.677	2066.613
603.805	2038.437
603.933	2062.925
604.062	2056.363
604.190	2083.162
604.318	2074.575
604.446	2103.037
604.574	2103.575
604.702	2104.100
604.830	2089.213
604.958	2132.650
605.087	2147.525
605.215	2124.100
605.343	2148.588
605.471	2145.875
605.599	2161.562
605.727	2157.925
605.855	2173.600
605.983	2156.850
606.112	2165.937
606.240	2185.037
606.368	2195.363
606.496	2239.613
606.624	2190.850
606.752	2208.475
606.880	2236.937
607.008	2253.750
607.137	2248.325
607.265	2231.512
607.393	2249.475
607.521	2247.925
607.649	2227.250
607.777	2233.937
607.905	2241.225
608.033	2254.725
608.162	2249.713
608.290	2260.863
608.418	2259.600
608.546	2273.537
608.674	2262.937
608.802	2240.838
608.930	2267.988
609.058	2251.850
609.187	2256.863
609.315	2261.412
609.443	2248.787
609.571	2265.213
609.699	2267.937
609.827	2254.137
609.955	2276.550
610.083	2259.062
610.212	2261.312
610.340	2271.863
610.468	2266.500
610.596	2281.713
610.724	2266.850
610.852	2274.725
610.980	2263.137
611.108	2290.838
611.237	2273.963
611.365	2279.887
611.493	2277.062
611.621	2288.700
611.749	2291.075
611.877	2294.175
612.005	2283.300
612.133	2297.375
612.262	2282.262
612.390	2294.162
612.518	2307.387
612.646	2321.825
612.774	2300.375
612.902	2306.000
613.030	2313.775
613.158	2334.412
613.287	2351.287
