sample15_PP_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
12:33:12
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1290.075
586.124	1267.338
586.252	1270.975
586.380	1255.525
586.508	1269.787
586.637	1277.412
586.765	1279.625
586.893	1284.912
587.021	1285.888
587.149	1283.625
587.277	1281.850
587.405	1279.412
587.533	1274.562
587.662	1294.375
587.790	1294.937
587.918	1286.225
588.046	1287.250
588.174	1277.187
588.302	1294.713
588.430	1283.487
588.558	1283.475
588.687	1287.425
588.815	1307.237
588.943	1286.500
589.071	1298.088
589.199	1302.487
589.327	1280.987
589.455	1281.025
589.583	1292.312
589.712	1301.800
589.840	1294.362
589.968	1284.787
590.096	1295.838
590.224	1297.187
590.352	1287.763
590.480	1288.600
590.608	1301.412
590.737	1281.275
590.865	1294.812
590.993	1292.400
591.121	1299.950
591.249	1303.687
591.377	1291.888
591.505	1295.812
591.633	1294.425
591.762	1313.675
591.890	1299.187
592.018	1302.463
592.146	1296.513
592.274	1317.912
592.402	1303.925
592.530	1307.375
592.658	1315.713
592.787	1305.638
592.915	1305.987
593.043	1310.175
593.171	1307.100
593.299	1327.787
593.427	1328.475
593.555	1321.037
593.683	1313.862
593.812	1319.912
593.940	1334.150
594.068	1322.088
594.196	1357.912
594.324	1321.750
594.452	1344.638
594.580	1342.400
594.708	1331.025
594.837	1344.562
594.965	1346.062
595.093	1354.562
595.221	1339.825
595.349	1371.062
595.477	1351.600
595.605	1355.075
595.733	1379.675
595.862	1379.062
595.990	1361.112
596.118	1376.200
596.246	1385.763
596.374	1386.763
596.502	1395.862
596.630	1383.075
596.758	1390.525
596.887	1394.400
597.015	1403.912
597.143	1375.687
597.271	1392.250
597.399	1401.237
597.527	1396.338
597.655	1402.612
597.783	1404.162
597.912	1389.900
598.040	1390.275
598.168	1402.400
598.296	1390.213
598.424	1398.450
598.552	1386.000
598.680	1390.888
598.808	1377.463
598.937	1392.650
599.065	1400.250
599.193	1396.838
599.321	1373.850
599.449	1406.325
599.577	1398.112
599.705	1381.450
599.833	1396.325
599.962	1373.150
600.090	1388.463
600.218	1395.000
