sample10_PP_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
11:07:55
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1718.075
586.124	1702.412
586.252	1718.638
586.380	1718.175
586.508	1741.412
586.637	1735.775
586.765	1733.475
586.893	1764.200
587.021	1771.312
587.149	1773.487
587.277	1783.200
587.405	1800.112
587.533	1783.662
587.662	1811.412
587.790	1825.487
587.918	1813.362
588.046	1823.075
588.174	1817.638
588.302	1840.850
588.430	1828.650
588.558	1855.062
588.687	1851.725
588.815	1879.800
588.943	1869.912
589.071	1877.475
589.199	1899.250
589.327	1876.050
589.455	1882.763
589.583	1906.412
589.712	1919.725
589.840	1914.500
589.968	1904.950
590.096	1930.388
590.224	1945.412
590.352	1945.775
590.480	1950.838
590.608	1971.513
590.737	1954.437
590.865	1973.037
590.993	1968.500
591.121	1991.775
591.249	1999.037
591.377	1991.562
591.505	2006.388
591.633	2021.088
591.762	2021.975
591.890	2039.925
592.018	2050.050
592.146	2064.825
592.274	2074.812
592.402	2084.525
592.530	2074.700
592.658	2113.287
592.787	2108.988
592.915	2098.988
593.043	2128.562
593.171	2138.363
593.299	2173.238
593.427	2150.575
593.555	2173.887
593.683	2180.400
593.812	2193.713
593.940	2220.700
594.068	2217.225
594.196	2257.075
594.324	2235.125
594.452	2267.425
594.580	2280.375
594.708	2275.675
594.837	2299.088
594.965	2317.963
595.093	2326.937
595.221	2334.863
595.349	2387.125
595.477	2345.838
595.605	2370.875
595.733	2406.175
595.862	2446.187
595.990	2402.525
596.118	2419.050
596.246	2470.800
596.374	2472.450
596.502	2453.575
596.630	2485.150
596.758	2479.937
596.887	2506.150
597.015	2519.912
597.143	2481.912
597.271	2512.662
597.399	2522.775
597.527	2538.750
597.655	2564.175
597.783	2547.750
597.912	2570.037
598.040	2591.363
598.168	2633.425
598.296	2570.687
598.424	2616.463
598.552	2632.762
598.680	2603.838
598.808	2714.825
598.937	2649.525
599.065	2657.075
599.193	2730.175
599.321	2743.137
599.449	2655.850
599.577	2665.825
599.705	2757.887
599.833	2684.537
599.962	2698.125
600.090	2763.363
600.218	2757.988
600.346	2819.787
600.474	2729.150
600.602	2746.325
600.730	2773.925
600.858	2762.213
600.987	2958.575
601.115	2795.863
601.243	2834.850
601.371	2831.550
601.499	2827.187
601.627	2871.050
601.755	2859.537
601.883	2917.775
602.012	2907.550
602.140	2879.875
602.268	3036.025
602.396	2950.662
602.524	2978.113
602.652	2982.250
602.780	3013.262
602.908	3046.325
603.037	3107.275
603.165	3090.037
603.293	3099.400
603.421	3120.700
603.549	3145.800
603.677	3212.150
603.805	3169.375
603.933	3235.275
604.062	3313.075
604.190	3278.650
604.318	3289.213
604.446	3287.125
604.574	3342.550
604.702	3358.050
604.830	3371.812
604.958	3389.950
605.087	3436.012
605.215	3458.925
605.343	3433.187
605.471	3529.400
605.599	3520.975
605.727	3533.137
605.855	3556.900
605.983	3566.338
606.112	3574.775
606.240	3629.137
606.368	3646.387
606.496	3819.988
606.624	3673.012
606.752	3740.975
606.880	3861.363
607.008	3951.625
607.137	3914.287
607.265	3770.100
607.393	3828.588
607.521	3918.437
607.649	3829.900
607.777	3890.662
607.905	3925.162
608.033	3952.037
608.162	3890.387
608.290	3980.950
608.418	3932.925
608.546	4011.562
608.674	4040.725
608.802	3976.863
608.930	4000.675
609.058	4016.800
609.187	4069.900
609.315	4091.738
609.443	4050.187
609.571	4164.100
609.699	4088.350
609.827	4130.238
609.955	4159.462
610.083	4137.750
610.212	4157.650
610.340	4171.525
610.468	4289.687
610.596	4265.913
610.724	4300.050
610.852	4250.025
610.980	4295.650
611.108	4369.500
611.237	4283.600
611.365	4320.663
611.493	4315.450
611.621	4356.187
611.749	4376.475
611.877	4436.275
612.005	4435.937
612.133	4491.788
612.262	4460.525
612.390	4476.863
612.518	4522.762
612.646	4638.475
612.774	4556.575
612.902	4558.675
613.030	4610.312
613.158	4718.700
613.287	4704.113
613.415	4669.913
613.543	4678.437
613.671	4711.850
613.799	4817.775
613.927	4811.900
614.055	4792.038
614.183	4950.387
614.312	4820.250
614.440	4996.962
614.568	4902.437
614.696	4933.613
614.824	5129.600
614.952	5026.137
615.080	5022.400
615.208	5055.075
615.337	5075.800
615.465	5089.000
615.593	5132.738
615.721	5206.250
615.849	5240.275
615.977	5239.725
616.105	5318.837
616.233	5278.113
616.362	5358.500
616.490	5303.050
616.618	5341.825
616.746	5451.800
616.874	5484.363
617.002	5433.100
617.130	5515.025
617.258	5663.663
617.387	5560.988
617.515	5545.512
617.643	5569.613
617.771	5662.700
617.899	5683.375
618.027	5640.812
618.155	5785.413
618.283	5674.312
618.412	5735.312
618.540	5817.587
618.668	5795.587
618.796	5802.262
618.924	5908.550
619.052	5831.038
619.180	5819.288
619.308	5892.300
619.437	5907.137
619.565	5915.800
619.693	5920.012
619.821	5954.788
619.949	5941.175
620.077	6018.950
620.205	6002.825
620.333	6028.700
620.462	6084.437
620.590	6143.262
620.718	6062.312
620.846	6203.738
620.974	6188.250
621.102	6160.825
621.230	6150.150
621.358	6281.837
621.487	6204.738
621.615	6215.750
621.743	6277.637
621.871	6264.400
621.999	6329.250
622.127	6286.125
622.255	6352.988
622.383	6353.363
622.512	6365.512
622.640	6529.913
622.768	6365.500
622.896	6379.375
623.024	6415.413
623.152	6534.062
623.280	6517.363
623.408	6458.962
623.537	6497.325
623.665	6497.262
623.793	6566.250
623.921	6567.512
624.049	6586.525
624.177	6599.163
624.305	6661.312
624.433	6628.712
624.562	6675.550
624.690	6699.500
624.818	6731.512
624.946	6905.363
625.074	6779.387
625.202	6759.462
625.330	6742.212
625.458	6848.000
625.587	6817.625
625.715	6882.113
625.843	6970.725
625.971	6889.113
626.099	6887.375
626.227	6867.650
626.355	6882.712
626.483	6999.437
626.612	6868.150
626.740	6918.475
626.868	6985.300
626.996	6961.387
627.124	6992.200
627.252	7004.350
627.380	7044.437
627.508	7047.050
627.637	7004.988
627.765	7052.175
627.893	7089.050
628.021	7093.212
628.149	7139.687
628.277	7149.187
628.405	7216.400
628.533	7159.038
628.662	7218.275
628.790	7164.387
628.918	7206.837
629.046	7197.150
629.174	7224.300
629.302	7358.962
629.430	7240.488
629.558	7309.488
629.687	7309.775
629.815	7355.437
629.943	7389.075
630.071	7401.712
630.199	7423.700
630.327	7428.562
630.455	7408.312
630.583	7505.337
630.712	7476.975
630.840	7475.700
630.968	7541.550
631.096	7485.262
631.224	7507.288
631.352	7537.625
631.480	7590.512
631.608	7587.812
631.737	7693.613
631.865	7784.275
631.993	7629.625
632.121	7744.962
632.249	7726.663
632.377	7700.587
632.505	7758.775
632.633	7640.038
632.762	7752.650
632.890	7859.000
633.018	7703.750
633.146	7802.175
633.274	7808.975
633.402	7790.800
633.530	7749.988
633.658	7906.413
633.787	7725.975
633.915	7850.687
634.043	7798.025
634.171	7786.637
634.299	7837.125
634.427	7877.988
634.555	7809.850
634.683	7778.137
634.812	7786.025
634.940	7782.437
635.068	7759.850
635.196	7807.075
635.324	7808.337
635.452	7852.413
635.580	7754.687
635.708	7723.900
635.837	7814.113
635.965	7770.925
636.093	7722.600
636.221	7705.488
636.349	7775.038
636.477	7659.725
636.605	7832.850
636.733	7606.475
636.862	7632.625
636.990	7617.712
637.118	7693.712
637.246	7679.600
637.374	7600.488
637.502	7571.025
637.630	7540.425
637.758	7579.262
637.887	7520.100
638.015	7536.375
638.143	7515.887
638.271	7524.238
638.399	7481.163
638.527	7491.350
638.655	7421.337
638.783	7619.275
638.912	7453.637
639.040	7427.600
639.168	7481.375
639.296	7418.363
639.424	7536.038
639.552	7402.050
639.680	7404.462
639.808	7420.262
639.937	7364.038
640.065	7357.587
640.193	7440.312
640.321	7345.113
640.449	7400.812
640.577	7467.488
640.705	7355.750
640.833	7462.900
640.962	7310.062
641.090	7316.062
641.218	7279.225
641.346	7308.825
641.474	7338.225
641.602	7292.075
641.730	7256.850
641.858	7269.387
641.987	7300.200
642.115	7247.725
642.243	7286.450
642.371	7267.413
642.499	7247.613
642.627	7270.262
642.755	7309.950
642.883	7301.975
643.012	7266.000
643.140	7217.788
643.268	7220.725
643.396	7237.788
643.524	7341.962
643.652	7194.750
643.780	7212.163
643.908	7207.538
644.037	7327.337
644.165	7169.300
644.293	7187.925
644.421	7164.125
644.549	7235.488
644.677	7156.375
644.805	7156.750
644.933	7080.887
645.062	7110.163
645.190	7102.687
645.318	7190.012
645.446	7105.288
645.574	7091.550
645.702	7034.762
645.830	7229.500
645.958	7026.975
646.087	7215.825
646.215	7001.025
646.343	7190.625
646.471	7020.225
646.599	7039.675
646.727	6947.337
646.855	6977.062
646.983	6964.200
647.112	6918.700
647.240	7045.575
647.368	6888.750
647.496	6944.200
647.624	6824.637
647.752	6853.637
647.880	6827.087
648.008	6802.150
648.137	6784.187
648.265	6750.150
648.393	6736.125
648.521	6721.738
648.649	6740.275
648.777	6734.087
648.905	6648.825
649.033	6636.800
649.162	6627.875
649.290	6605.125
649.418	6590.212
649.546	6602.525
649.674	6614.425
649.802	6504.350
649.930	6624.825
650.058	6439.812
650.187	6427.488
650.315	6381.650
650.443	6437.300
650.571	6311.812
650.699	6312.462
650.827	6283.875
650.955	6275.587
651.083	6256.975
651.212	6302.525
651.340	6286.413
651.468	6184.975
651.596	6144.663
651.724	6105.512
651.852	6103.413
651.980	6050.038
652.108	6129.687
652.237	6043.363
652.365	6090.637
652.493	5961.613
652.621	5938.425
652.749	5992.187
652.877	5882.875
653.005	5888.913
653.133	5840.875
653.262	5880.300
653.390	5781.113
653.518	5891.475
653.646	5759.600
653.774	5912.050
653.902	5739.225
654.030	5654.375
654.158	5660.125
654.287	5629.837
654.415	5661.750
654.543	5605.225
654.671	5625.525
654.799	5576.175
654.927	5474.488
655.055	5506.212
655.183	5481.187
655.312	5453.837
655.440	5456.288
655.568	5387.488
655.696	5457.900
655.824	5472.200
655.952	5343.125
656.080	5283.700
656.208	5438.725
656.337	5260.738
656.465	5277.012
656.593	5276.150
656.721	5220.100
656.849	5266.312
656.977	5170.925
657.105	5167.687
657.233	5117.538
657.362	5073.538
657.490	5058.475
657.618	5056.812
657.746	5040.262
657.874	4996.750
658.002	4973.050
658.130	4945.425
658.258	4914.937
658.387	4915.575
658.515	4864.800
658.643	4926.113
658.771	4834.825
658.899	4855.675
659.027	4816.613
659.155	4813.012
659.283	4940.875
659.412	4782.012
659.540	4852.025
659.668	4683.275
659.796	4712.575
659.924	4755.488
660.052	4633.488
660.180	4639.625
660.308	4630.238
660.437	4599.387
660.565	4556.762
660.693	4526.762
660.821	4522.225
660.949	4509.262
661.077	4475.387
661.205	4464.350
661.333	4417.875
661.462	4536.500
661.590	4434.212
661.718	4583.413
661.846	4467.087
661.974	4528.875
662.102	4354.800
662.230	4368.450
662.358	4313.113
662.487	4301.175
662.615	4257.050
662.743	4230.800
662.871	4235.475
662.999	4211.413
663.127	4185.762
663.255	4279.687
663.383	4272.775
663.512	4127.300
663.640	4147.200
663.768	4095.387
663.896	4108.562
664.024	4132.562
