sample12_PS_at_750.00nm_cut_at_1008.00Y_02.dat
15.05.2023
11:13:50
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1057.237
586.124	1029.763
586.252	1026.750
586.380	1031.537
586.508	1023.200
586.637	1034.013
586.765	1021.650
586.893	1027.112
587.021	1029.487
587.149	1034.375
587.277	1025.875
587.405	1031.213
587.533	1033.450
587.662	1038.925
587.790	1048.225
587.918	1046.388
588.046	1040.850
588.174	1036.100
588.302	1047.362
588.430	1041.200
588.558	1045.588
588.687	1046.425
588.815	1067.237
588.943	1044.412
589.071	1036.213
589.199	1050.100
589.327	1043.325
589.455	1040.125
589.583	1047.787
589.712	1050.800
589.840	1044.275
589.968	1038.713
590.096	1044.850
590.224	1052.487
590.352	1042.987
590.480	1045.350
590.608	1038.287
590.737	1034.875
590.865	1051.662
590.993	1044.037
591.121	1038.525
591.249	1047.088
591.377	1038.338
591.505	1037.500
591.633	1043.600
591.762	1048.525
591.890	1057.325
592.018	1047.325
592.146	1053.000
592.274	1046.662
592.402	1045.700
592.530	1049.450
592.658	1049.725
592.787	1057.062
592.915	1045.800
593.043	1047.562
593.171	1056.950
593.299	1067.437
593.427	1056.612
593.555	1061.237
593.683	1056.963
593.812	1065.300
593.940	1067.975
594.068	1065.763
594.196	1089.900
594.324	1063.388
594.452	1068.037
594.580	1081.287
594.708	1073.138
594.837	1080.362
594.965	1091.900
595.093	1088.713
595.221	1078.225
595.349	1088.737
595.477	1098.687
595.605	1086.250
595.733	1112.175
595.862	1096.987
595.990	1091.300
596.118	1106.263
596.246	1106.325
596.374	1121.237
596.502	1133.912
596.630	1108.513
596.758	1114.287
596.887	1115.075
597.015	1133.537
597.143	1100.812
597.271	1116.350
597.399	1124.125
597.527	1123.225
597.655	1124.300
597.783	1133.187
597.912	1113.375
598.040	1130.475
598.168	1127.338
598.296	1124.925
598.424	1117.912
598.552	1128.763
598.680	1128.263
598.808	1124.963
598.937	1138.213
599.065	1139.537
599.193	1124.225
599.321	1107.775
599.449	1125.088
599.577	1125.925
599.705	1122.838
599.833	1117.437
599.962	1111.500
600.090	1118.412
600.218	1120.125
600.346	1133.900
600.474	1135.575
600.602	1133.263
600.730	1132.150
600.858	1135.638
600.987	1115.662
601.115	1136.425
601.243	1128.013
601.371	1141.537
601.499	1130.975
601.627	1132.213
601.755	1136.925
601.883	1132.900
602.012	1148.888
602.140	1140.325
602.268	1148.013
602.396	1147.950
602.524	1158.650
602.652	1165.000
602.780	1153.062
602.908	1156.625
603.037	1160.687
603.165	1174.838
603.293	1174.550
603.421	1178.662
603.549	1175.500
603.677	1206.775
603.805	1188.812
603.933	1197.975
604.062	1197.800
604.190	1214.263
604.318	1196.437
604.446	1217.963
604.574	1222.963
604.702	1219.362
604.830	1219.537
604.958	1231.850
605.087	1248.287
605.215	1239.600
605.343	1254.112
605.471	1237.175
605.599	1253.675
605.727	1256.675
605.855	1262.575
605.983	1261.388
606.112	1274.138
606.240	1281.763
606.368	1281.362
606.496	1281.275
606.624	1280.450
606.752	1280.737
606.880	1275.200
607.008	1306.650
607.137	1311.125
607.265	1301.700
607.393	1311.925
607.521	1317.062
607.649	1304.612
607.777	1307.450
607.905	1301.800
608.033	1310.950
608.162	1310.463
608.290	1309.225
608.418	1318.138
608.546	1318.975
608.674	1335.475
608.802	1320.713
608.930	1329.550
609.058	1324.437
609.187	1320.287
609.315	1329.625
609.443	1316.463
609.571	1332.213
609.699	1336.237
609.827	1335.000
609.955	1331.412
610.083	1324.312
610.212	1339.263
610.340	1338.513
610.468	1322.600
610.596	1329.338
610.724	1331.400
610.852	1342.338
610.980	1337.400
611.108	1334.800
611.237	1340.875
611.365	1343.425
611.493	1348.000
611.621	1352.187
611.749	1364.638
611.877	1362.900
612.005	1370.250
612.133	1355.800
612.262	1354.400
612.390	1370.475
612.518	1377.625
612.646	1351.338
612.774	1375.300
612.902	1376.912
613.030	1376.625
613.158	1381.838
613.287	1421.912
613.415	1403.125
613.543	1396.937
613.671	1402.225
613.799	1417.525
613.927	1404.325
614.055	1412.162
614.183	1415.362
614.312	1415.062
614.440	1424.037
614.568	1437.700
614.696	1442.575
614.824	1431.463
614.952	1419.200
615.080	1442.912
615.208	1447.088
615.337	1448.000
615.465	1460.088
615.593	1483.237
615.721	1472.300
615.849	1475.375
615.977	1495.025
616.105	1480.500
616.233	1480.362
616.362	1502.500
616.490	1485.275
616.618	1500.525
616.746	1492.437
616.874	1510.662
617.002	1509.787
617.130	1529.175
617.258	1521.675
617.387	1510.950
617.515	1527.850
617.643	1534.838
617.771	1540.187
617.899	1555.112
618.027	1549.463
618.155	1549.187
618.283	1553.737
618.412	1559.412
618.540	1568.213
618.668	1572.388
618.796	1570.600
618.924	1589.350
619.052	1588.213
619.180	1578.088
619.308	1591.537
619.437	1583.362
619.565	1590.287
619.693	1585.213
619.821	1587.763
619.949	1589.225
620.077	1591.550
620.205	1602.900
620.333	1606.475
620.462	1628.687
620.590	1612.425
620.718	1612.838
620.846	1628.675
620.974	1662.237
621.102	1628.100
621.230	1623.825
621.358	1649.612
621.487	1639.600
621.615	1637.475
621.743	1654.050
621.871	1641.987
621.999	1630.662
622.127	1645.500
622.255	1650.250
622.383	1646.500
622.512	1658.713
622.640	1652.175
622.768	1656.588
622.896	1660.725
623.024	1642.775
623.152	1675.475
623.280	1652.062
623.408	1667.812
623.537	1684.437
623.665	1688.037
623.793	1677.937
623.921	1675.312
624.049	1682.475
624.177	1681.412
624.305	1677.125
624.433	1707.525
624.562	1703.625
624.690	1670.225
624.818	1692.150
624.946	1702.050
625.074	1704.237
625.202	1713.463
625.330	1728.950
625.458	1716.687
625.587	1711.287
625.715	1708.263
625.843	1715.862
625.971	1722.638
626.099	1746.500
626.227	1736.300
626.355	1718.937
626.483	1736.825
626.612	1721.325
626.740	1745.713
626.868	1751.975
626.996	1726.838
627.124	1732.350
627.252	1735.013
627.380	1757.513
