sample14_PP_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
12:31:58
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1363.437
586.124	1334.838
586.252	1322.750
586.380	1329.050
586.508	1341.200
586.637	1340.950
586.765	1337.463
586.893	1344.800
587.021	1358.213
587.149	1353.463
587.277	1346.787
587.405	1359.025
587.533	1354.775
587.662	1354.287
587.790	1375.600
587.918	1369.850
588.046	1363.475
588.174	1350.638
588.302	1372.213
588.430	1353.338
588.558	1358.750
588.687	1359.737
588.815	1400.025
588.943	1381.138
589.071	1365.525
589.199	1384.100
589.327	1374.875
589.455	1349.600
589.583	1368.362
589.712	1383.213
589.840	1369.562
589.968	1376.025
590.096	1376.525
590.224	1371.450
590.352	1372.725
590.480	1387.112
590.608	1390.713
590.737	1372.713
590.865	1386.325
590.993	1398.338
591.121	1389.450
591.249	1398.875
591.377	1379.325
591.505	1391.112
591.633	1380.200
591.762	1392.025
591.890	1394.263
592.018	1384.975
592.146	1391.500
592.274	1408.525
592.402	1386.450
592.530	1401.000
592.658	1406.388
592.787	1391.062
592.915	1399.500
593.043	1406.650
593.171	1418.687
593.299	1427.000
593.427	1422.900
593.555	1428.263
593.683	1419.763
593.812	1404.763
593.940	1423.487
594.068	1428.763
594.196	1446.362
594.324	1419.675
594.452	1437.088
594.580	1467.338
594.708	1429.600
594.837	1458.550
594.965	1460.800
595.093	1468.737
595.221	1461.350
595.349	1471.588
595.477	1468.750
595.605	1462.125
595.733	1486.287
595.862	1468.800
595.990	1480.425
596.118	1487.350
596.246	1481.475
596.374	1508.500
596.502	1510.000
596.630	1504.125
596.758	1503.300
596.887	1505.888
597.015	1527.263
597.143	1492.475
597.271	1506.725
597.399	1519.237
597.527	1513.900
597.655	1513.600
597.783	1526.388
597.912	1514.588
598.040	1532.312
598.168	1511.737
598.296	1519.412
598.424	1517.237
598.552	1528.263
598.680	1522.562
598.808	1516.450
598.937	1530.275
599.065	1534.675
599.193	1521.850
599.321	1507.237
599.449	1533.500
599.577	1527.125
599.705	1502.025
599.833	1519.500
599.962	1521.150
600.090	1526.425
600.218	1521.450
600.346	1524.638
600.474	1527.550
600.602	1526.287
600.730	1532.912
600.858	1544.475
600.987	1526.088
601.115	1522.075
601.243	1522.362
601.371	1527.525
601.499	1538.325
601.627	1542.325
601.755	1543.687
601.883	1552.338
602.012	1556.125
602.140	1552.638
602.268	1554.900
602.396	1569.838
602.524	1557.375
602.652	1567.575
602.780	1572.463
602.908	1585.463
603.037	1572.300
603.165	1586.037
603.293	1597.787
603.421	1606.838
603.549	1593.425
603.677	1622.312
603.805	1604.375
603.933	1624.275
604.062	1611.362
604.190	1641.088
604.318	1608.362
604.446	1638.900
604.574	1644.200
604.702	1633.312
604.830	1634.562
604.958	1651.250
605.087	1673.125
605.215	1665.888
605.343	1683.062
605.471	1671.112
605.599	1674.662
605.727	1670.100
605.855	1683.662
605.983	1682.900
606.112	1701.763
606.240	1717.037
606.368	1720.775
606.496	1715.500
606.624	1705.025
606.752	1717.150
606.880	1720.338
607.008	1731.925
607.137	1731.213
607.265	1736.513
607.393	1746.475
607.521	1745.550
607.649	1733.425
607.777	1721.475
607.905	1736.612
608.033	1746.662
608.162	1747.875
608.290	1732.412
608.418	1749.537
608.546	1739.312
608.674	1763.138
608.802	1742.950
608.930	1759.037
