sample13_PS_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
12:28:39
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1783.500
586.124	1744.600
586.252	1734.725
586.380	1715.575
586.508	1733.412
586.637	1735.862
586.765	1711.588
586.893	1733.763
587.021	1736.237
587.149	1736.862
587.277	1738.125
587.405	1745.263
587.533	1728.150
587.662	1755.937
587.790	1762.150
587.918	1749.638
588.046	1747.325
588.174	1740.500
588.302	1755.000
588.430	1750.013
588.558	1746.737
588.687	1749.838
588.815	1786.100
588.943	1760.775
589.071	1751.100
589.199	1776.612
589.327	1751.287
589.455	1737.100
589.583	1755.125
589.712	1749.300
589.840	1762.975
589.968	1739.375
590.096	1751.175
590.224	1749.825
590.352	1758.425
590.480	1741.350
590.608	1749.625
590.737	1742.675
590.865	1746.062
590.993	1742.500
591.121	1741.937
591.249	1760.600
591.377	1752.875
591.505	1739.838
591.633	1753.237
591.762	1767.763
591.890	1768.725
592.018	1746.513
592.146	1740.075
592.274	1758.025
592.402	1746.775
592.530	1757.325
592.658	1753.737
592.787	1744.800
592.915	1744.838
593.043	1753.975
593.171	1750.625
593.299	1773.375
593.427	1753.287
593.555	1757.612
593.683	1766.362
593.812	1751.362
593.940	1763.450
594.068	1766.125
594.196	1800.763
594.324	1748.138
594.452	1788.625
594.580	1803.450
594.708	1775.237
594.837	1799.388
594.965	1786.475
595.093	1796.425
595.221	1807.487
595.349	1801.525
595.477	1810.550
595.605	1795.088
595.733	1839.700
595.862	1831.513
595.990	1808.350
596.118	1815.800
596.246	1831.050
596.374	1846.325
596.502	1859.475
596.630	1846.412
596.758	1856.050
596.887	1866.737
597.015	1877.662
597.143	1843.125
597.271	1850.112
597.399	1859.812
597.527	1867.075
597.655	1866.100
597.783	1869.000
597.912	1861.725
598.040	1856.475
598.168	1866.463
598.296	1855.575
598.424	1836.500
598.552	1861.037
598.680	1842.500
598.808	1855.987
598.937	1860.787
599.065	1856.525
599.193	1839.537
599.321	1820.737
599.449	1858.588
599.577	1834.237
599.705	1829.825
599.833	1826.588
599.962	1842.838
600.090	1827.725
600.218	1825.562
600.346	1858.675
600.474	1839.575
600.602	1840.812
600.730	1832.275
600.858	1853.713
600.987	1834.763
601.115	1852.062
601.243	1828.312
601.371	1852.013
601.499	1855.425
601.627	1853.187
601.755	1867.213
601.883	1879.300
602.012	1887.362
602.140	1870.400
602.268	1877.362
602.396	1877.625
602.524	1883.975
602.652	1899.513
602.780	1885.888
602.908	1899.737
603.037	1901.350
603.165	1917.125
603.293	1922.838
603.421	1933.513
603.549	1926.263
603.677	1952.675
603.805	1935.787
603.933	1940.963
604.062	1951.975
604.190	1973.037
604.318	1956.513
604.446	1995.562
604.574	2003.963
604.702	1994.013
604.830	1989.650
604.958	2006.875
605.087	2033.388
605.215	2026.025
605.343	2044.237
605.471	2037.475
605.599	2037.850
605.727	2059.425
605.855	2063.463
605.983	2044.400
606.112	2076.200
606.240	2080.050
606.368	2087.162
606.496	2095.238
606.624	2075.088
606.752	2083.225
606.880	2102.863
607.008	2115.750
607.137	2117.900
607.265	2125.738
607.393	2131.363
607.521	2115.725
607.649	2106.675
607.777	2111.988
607.905	2104.512
608.033	2127.575
608.162	2121.137
608.290	2120.875
608.418	2139.812
608.546	2125.012
608.674	2158.387
608.802	2134.650
608.930	2144.838
609.058	2134.512
609.187	2131.437
