sample12_PP_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
11:10:20
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1046.350
586.124	1030.987
586.252	1028.975
586.380	1036.588
586.508	1043.750
586.637	1040.550
586.765	1042.375
586.893	1047.975
587.021	1045.638
587.149	1055.787
587.277	1052.737
587.405	1076.925
587.533	1059.675
587.662	1058.550
587.790	1075.987
587.918	1076.050
588.046	1071.638
588.174	1057.963
588.302	1084.263
588.430	1070.125
588.558	1078.437
588.687	1071.237
588.815	1085.338
588.943	1080.525
589.071	1086.162
589.199	1095.013
589.327	1078.975
589.455	1070.562
589.583	1092.475
589.712	1092.662
589.840	1098.800
589.968	1083.162
590.096	1092.275
590.224	1097.100
590.352	1096.562
590.480	1094.775
590.608	1098.987
590.737	1089.425
590.865	1108.112
590.993	1103.138
591.121	1108.088
591.249	1116.987
591.377	1115.625
591.505	1106.888
591.633	1112.325
591.762	1122.450
591.890	1114.487
592.018	1121.537
592.146	1120.687
592.274	1131.312
592.402	1127.513
592.530	1122.662
592.658	1140.675
592.787	1137.937
592.915	1136.100
593.043	1139.987
593.171	1148.900
593.299	1151.300
593.427	1151.500
593.555	1153.937
593.683	1159.275
593.812	1156.487
593.940	1170.025
594.068	1172.025
594.196	1190.213
594.324	1173.150
594.452	1195.300
594.580	1190.025
594.708	1176.675
594.837	1189.713
594.965	1203.325
595.093	1196.062
595.221	1202.713
595.349	1209.600
595.477	1206.213
595.605	1206.425
595.733	1240.175
595.862	1218.675
595.990	1216.963
596.118	1232.088
596.246	1225.600
596.374	1258.287
596.502	1256.950
596.630	1254.138
596.758	1261.400
596.887	1274.112
597.015	1273.213
597.143	1242.675
597.271	1265.825
597.399	1270.463
597.527	1282.500
597.655	1274.763
597.783	1280.825
597.912	1263.787
598.040	1289.562
598.168	1280.912
598.296	1271.350
598.424	1278.675
598.552	1302.937
598.680	1276.862
598.808	1288.737
598.937	1306.763
599.065	1301.362
599.193	1306.662
599.321	1290.675
599.449	1309.450
599.577	1295.437
599.705	1297.950
599.833	1305.213
599.962	1306.925
600.090	1299.513
600.218	1298.675
600.346	1307.600
600.474	1321.562
600.602	1312.925
600.730	1314.600
600.858	1327.525
600.987	1321.325
601.115	1332.325
601.243	1329.888
601.371	1347.537
601.499	1339.013
601.627	1341.575
601.755	1352.650
601.883	1342.700
602.012	1355.112
602.140	1359.187
602.268	1365.412
602.396	1372.600
602.524	1379.400
602.652	1379.025
602.780	1384.088
602.908	1390.388
603.037	1394.925
603.165	1418.750
603.293	1428.513
603.421	1429.175
603.549	1414.900
603.677	1454.225
603.805	1421.138
603.933	1435.575
604.062	1436.700
604.190	1463.612
604.318	1446.662
604.446	1475.513
604.574	1483.112
604.702	1465.350
604.830	1478.375
604.958	1491.225
605.087	1512.450
605.215	1502.838
605.343	1522.300
605.471	1518.175
605.599	1517.937
605.727	1536.500
605.855	1543.963
605.983	1520.812
606.112	1558.237
606.240	1574.237
606.368	1563.912
606.496	1564.300
606.624	1569.100
606.752	1586.787
606.880	1589.975
607.008	1599.713
607.137	1596.787
607.265	1599.237
607.393	1621.800
607.521	1625.037
607.649	1612.725
607.777	1612.713
607.905	1612.263
608.033	1625.312
608.162	1636.625
608.290	1624.687
608.418	1655.263
608.546	1641.825
608.674	1656.600
608.802	1635.025
608.930	1669.062
609.058	1655.550
609.187	1659.338
609.315	1660.425
609.443	1666.450
609.571	1671.300
609.699	1688.550
609.827	1681.437
609.955	1688.350
610.083	1688.588
610.212	1687.263
610.340	1699.125
610.468	1679.200
610.596	1705.888
610.724	1697.388
610.852	1722.475
610.980	1710.650
611.108	1720.963
611.237	1726.838
611.365	1733.487
611.493	1724.362
611.621	1738.375
611.749	1747.687
611.877	1766.187
612.005	1756.263
612.133	1750.737
612.262	1763.862
612.390	1769.750
612.518	1799.975
612.646	1777.588
612.774	1793.175
612.902	1806.375
613.030	1806.200
613.158	1825.525
613.287	1865.088
613.415	1842.787
613.543	1845.763
613.671	1842.925
613.799	1871.950
613.927	1859.350
614.055	1874.525
614.183	1890.437
614.312	1880.937
614.440	1895.588
614.568	1903.875
614.696	1918.575
614.824	1914.025
614.952	1922.125
615.080	1932.725
615.208	1947.850
615.337	1960.437
615.465	1964.125
615.593	1984.213
615.721	1978.487
615.849	2002.513
615.977	2000.213
616.105	2010.175
616.233	2022.713
616.362	2047.513
616.490	2023.325
616.618	2046.400
616.746	2051.650
616.874	2078.625
617.002	2076.312
617.130	2097.262
617.258	2089.625
617.387	2085.875
617.515	2109.350
617.643	2138.725
617.771	2138.275
617.899	2156.012
618.027	2150.200
618.155	2166.838
618.283	2152.675
618.412	2165.037
618.540	2177.400
618.668	2183.525
618.796	2178.287
618.924	2220.450
619.052	2209.088
619.180	2208.800
619.308	2213.775
619.437	2221.975
619.565	2230.863
619.693	2243.613
619.821	2233.088
619.949	2235.338
620.077	2265.062
620.205	2264.262
620.333	2275.137
620.462	2298.687
620.590	2306.300
620.718	2299.675
620.846	2321.600
620.974	2360.037
621.102	2321.437
621.230	2326.463
621.358	2353.412
621.487	2324.387
621.615	2359.787
621.743	2396.963
621.871	2368.037
621.999	2391.088
622.127	2391.012
622.255	2395.875
622.383	2402.287
622.512	2416.500
622.640	2456.125
622.768	2417.425
622.896	2420.825
623.024	2441.350
623.152	2473.262
623.280	2445.412
623.408	2451.925
623.537	2487.775
623.665	2490.787
623.793	2506.537
623.921	2484.838
624.049	2484.187
624.177	2524.725
624.305	2531.575
624.433	2543.637
624.562	2541.500
624.690	2550.275
624.818	2588.287
624.946	2655.775
625.074	2588.713
625.202	2593.213
625.330	2584.787
625.458	2626.012
625.587	2616.525
625.715	2640.800
625.843	2686.975
625.971	2661.287
626.099	2652.113
626.227	2674.000
626.355	2662.887
626.483	2739.950
626.612	2660.562
626.740	2681.738
626.868	2738.012
626.996	2684.213
627.124	2701.088
627.252	2712.088
627.380	2756.100
627.508	2748.725
627.637	2727.550
627.765	2772.425
627.893	2802.662
628.021	2784.150
628.149	2799.725
628.277	2850.687
628.405	2897.037
628.533	2803.088
628.662	2855.738
628.790	2858.300
628.918	2845.463
629.046	2847.937
629.174	2868.475
629.302	3003.900
629.430	2893.325
629.558	2950.475
629.687	2944.200
629.815	2964.300
629.943	3021.713
630.071	3005.025
630.199	3009.850
630.327	3049.025
630.455	3025.125
630.583	3129.537
630.712	3090.650
630.840	3095.338
630.968	3141.713
631.096	3120.575
631.224	3123.537
631.352	3123.562
631.480	3174.275
631.608	3163.387
631.737	3277.287
631.865	3387.338
631.993	3213.012
632.121	3321.537
632.249	3330.287
632.377	3329.800
632.505	3355.975
632.633	3261.775
632.762	3367.950
632.890	3451.363
633.018	3340.787
633.146	3444.050
633.274	3401.213
633.402	3419.250
633.530	3390.113
