sample4_PP_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
11:00:24
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1007.163
586.124	991.200
586.252	983.400
586.380	984.163
586.508	987.800
586.637	992.850
586.765	997.975
586.893	998.450
587.021	1000.600
587.149	1007.962
587.277	1010.462
587.405	1014.038
587.533	1003.275
587.662	1016.625
587.790	1024.713
587.918	1013.862
588.046	1020.175
588.174	1011.650
588.302	1025.737
588.430	1027.612
588.558	1019.612
588.687	1014.900
588.815	1047.725
588.943	1028.150
589.071	1020.712
589.199	1039.037
589.327	1030.937
589.455	1027.900
589.583	1030.037
589.712	1036.250
589.840	1032.838
589.968	1027.562
590.096	1040.013
590.224	1039.362
590.352	1046.638
590.480	1038.362
590.608	1046.237
590.737	1036.437
590.865	1048.775
590.993	1049.062
591.121	1054.487
591.249	1055.225
591.377	1046.987
591.505	1043.937
591.633	1053.062
591.762	1057.150
591.890	1065.862
592.018	1064.125
592.146	1061.050
592.274	1064.725
592.402	1072.650
592.530	1068.475
592.658	1075.725
592.787	1075.175
592.915	1075.937
593.043	1076.263
593.171	1068.875
593.299	1091.787
593.427	1085.338
593.555	1086.850
593.683	1094.812
593.812	1089.900
593.940	1103.437
594.068	1103.650
594.196	1117.925
594.324	1098.600
594.452	1123.138
594.580	1119.237
594.708	1117.900
594.837	1125.750
594.965	1125.487
595.093	1138.513
595.221	1135.037
595.349	1136.338
595.477	1143.862
595.605	1139.787
595.733	1172.650
595.862	1148.937
595.990	1146.300
596.118	1162.588
596.246	1156.975
596.374	1181.225
596.502	1184.888
596.630	1171.400
596.758	1183.638
596.887	1191.737
597.015	1195.925
597.143	1175.775
597.271	1184.500
597.399	1203.362
597.527	1209.237
597.655	1189.588
597.783	1203.987
597.912	1187.950
598.040	1203.450
598.168	1203.650
598.296	1210.200
598.424	1202.138
598.552	1205.075
598.680	1199.525
598.808	1195.650
598.937	1219.638
599.065	1214.162
599.193	1211.925
599.321	1198.400
599.449	1213.187
599.577	1208.112
599.705	1208.700
599.833	1207.013
599.962	1215.525
600.090	1207.800
600.218	1212.987
600.346	1221.513
600.474	1225.725
600.602	1234.263
600.730	1230.050
600.858	1245.775
600.987	1223.950
601.115	1242.425
601.243	1228.950
601.371	1232.912
601.499	1245.463
601.627	1245.412
601.755	1256.350
601.883	1253.775
602.012	1266.187
602.140	1262.062
602.268	1272.050
602.396	1281.100
602.524	1266.350
602.652	1281.400
602.780	1272.250
602.908	1285.475
603.037	1300.237
603.165	1289.088
603.293	1311.800
603.421	1326.612
603.549	1306.187
603.677	1339.037
603.805	1324.350
603.933	1337.900
604.062	1335.875
604.190	1360.200
604.318	1350.750
604.446	1363.100
604.574	1359.862
604.702	1360.812
604.830	1363.375
604.958	1387.475
605.087	1397.338
605.215	1379.588
605.343	1400.338
605.471	1408.250
605.599	1406.325
605.727	1414.112
605.855	1429.112
605.983	1409.362
606.112	1440.500
606.240	1445.225
606.368	1442.037
606.496	1444.513
606.624	1431.825
606.752	1451.500
606.880	1449.850
607.008	1464.937
607.137	1472.888
607.265	1474.937
607.393	1487.562
607.521	1471.187
607.649	1487.675
607.777	1469.125
607.905	1469.600
608.033	1492.400
608.162	1505.263
608.290	1484.287
608.418	1504.112
608.546	1494.100
608.674	1532.525
608.802	1509.550
608.930	1518.912
609.058	1509.125
609.187	1515.600
609.315	1513.600
609.443	1525.838
609.571	1523.275
609.699	1524.713
609.827	1538.713
609.955	1532.275
610.083	1531.450
610.212	1530.513
610.340	1544.225
610.468	1531.025
610.596	1542.725
610.724	1544.187
610.852	1566.575
610.980	1561.675
611.108	1561.537
611.237	1560.638
611.365	1575.750
611.493	1569.850
611.621	1573.500
611.749	1577.662
611.877	1590.350
612.005	1586.375
612.133	1593.037
612.262	1585.825
612.390	1601.225
612.518	1606.650
612.646	1590.875
612.774	1613.037
612.902	1632.838
613.030	1629.437
613.158	1623.900
613.287	1666.888
613.415	1645.750
613.543	1651.900
613.671	1654.750
613.799	1665.888
613.927	1658.612
614.055	1679.562
614.183	1679.600
614.312	1681.800
614.440	1688.250
614.568	1692.662
614.696	1709.638
614.824	1705.888
614.952	1718.588
615.080	1730.625
615.208	1731.487
615.337	1733.375
615.465	1748.838
615.593	1762.687
615.721	1771.588
615.849	1776.787
615.977	1782.138
616.105	1778.850
616.233	1795.250
616.362	1809.612
616.490	1798.500
616.618	1823.013
616.746	1805.937
616.874	1844.263
617.002	1846.125
617.130	1857.075
617.258	1848.250
617.387	1846.525
617.515	1868.937
617.643	1884.812
617.771	1877.463
617.899	1892.312
618.027	1878.175
618.155	1900.700
618.283	1895.500
618.412	1906.463
618.540	1911.875
618.668	1916.050
618.796	1904.850
618.924	1932.525
619.052	1953.088
619.180	1934.737
619.308	1952.312
619.437	1938.537
619.565	1963.187
619.693	1956.775
619.821	1961.125
619.949	1961.838
620.077	1969.325
620.205	1973.412
620.333	1982.650
620.462	1989.138
620.590	1996.150
620.718	2003.138
620.846	2003.275
620.974	2048.775
621.102	2008.275
621.230	2016.888
621.358	2049.450
621.487	2028.100
621.615	2028.138
621.743	2065.137
621.871	2061.062
621.999	2048.775
622.127	2052.762
622.255	2072.963
622.383	2064.637
622.512	2088.262
622.640	2082.000
622.768	2078.600
622.896	2082.625
623.024	2074.312
623.152	2111.425
623.280	2104.400
623.408	2111.850
623.537	2117.287
623.665	2129.988
623.793	2125.662
623.921	2123.625
624.049	2132.950
624.177	2141.738
624.305	2143.900
624.433	2158.550
624.562	2152.375
624.690	2163.537
624.818	2173.025
624.946	2191.425
625.074	2203.537
625.202	2200.275
625.330	2207.500
625.458	2209.125
625.587	2210.412
625.715	2208.000
625.843	2209.200
625.971	2217.912
626.099	2226.963
626.227	2258.225
626.355	2221.775
626.483	2263.912
626.612	2245.812
626.740	2262.825
626.868	2282.187
626.996	2262.762
627.124	2277.437
627.252	2262.162
627.380	2306.100
627.508	2289.575
627.637	2289.625
627.765	2312.125
627.893	2324.287
628.021	2298.637
628.149	2346.787
628.277	2382.488
628.405	2382.825
628.533	2342.100
628.662	2348.575
628.790	2356.000
628.918	2370.562
629.046	2383.062
629.174	2382.525
629.302	2424.750
629.430	2397.000
629.558	2398.775
629.687	2436.012
629.815	2409.687
629.943	2446.512
630.071	2452.812
630.199	2449.613
630.327	2451.287
630.455	2451.125
630.583	2501.687
630.712	2482.525
630.840	2483.363
630.968	2528.800
631.096	2507.550
631.224	2513.863
631.352	2528.088
631.480	2531.238
631.608	2531.838
631.737	2596.887
631.865	2651.575
631.993	2559.662
632.121	2633.738
632.249	2645.262
632.377	2622.213
632.505	2628.963
632.633	2590.400
632.762	2630.588
632.890	2704.175
633.018	2614.713
633.146	2668.088
633.274	2668.575
633.402	2656.812
633.530	2655.637
633.658	2779.012
633.787	2664.488
633.915	2725.863
634.043	2672.500
634.171	2702.025
634.299	2744.175
634.427	2791.637
634.555	2745.475
634.683	2720.437
634.812	2723.963
634.940	2726.650
635.068	2717.300
635.196	2761.113
635.324	2753.537
635.452	2817.137
635.580	2738.875
635.708	2751.312
635.837	2820.338
635.965	2790.125
636.093	2775.850
636.221	2778.025
636.349	2832.550
636.477	2740.950
636.605	2929.937
636.733	2755.488
636.862	2768.713
636.990	2800.437
637.118	2851.950
637.246	2811.787
637.374	2799.625
637.502	2787.912
637.630	2786.350
637.758	2803.975
637.887	2787.200
638.015	2803.750
638.143	2791.950
638.271	2804.037
638.399	2788.213
638.527	2812.637
638.655	2792.100
638.783	2934.988
638.912	2850.750
639.040	2839.850
639.168	2856.350
639.296	2836.675
639.424	2989.100
639.552	2834.750
639.680	2877.325
639.808	2886.988
639.937	2836.912
640.065	2846.637
640.193	2960.287
640.321	2855.700
640.449	2935.750
640.577	2957.887
640.705	2903.600
640.833	3011.687
640.962	2883.725
641.090	2892.363
641.218	2886.850
641.346	2909.162
641.474	2941.812
641.602	2913.287
641.730	2923.838
641.858	2947.775
641.987	2997.200
642.115	2922.825
642.243	2990.088
642.371	2991.213
642.499	2984.963
642.627	3005.250
642.755	3076.150
642.883	3071.050
643.012	3027.988
643.140	2994.713
643.268	3030.900
643.396	3054.787
643.524	3185.338
643.652	3055.937
643.780	3057.100
643.908	3072.225
644.037	3195.912
644.165	3084.200
644.293	3108.088
644.421	3098.175
644.549	3174.050
644.677	3108.812
644.805	3161.437
644.933	3097.213
645.062	3143.325
645.190	3151.025
645.318	3232.725
645.446	3170.838
645.574	3210.975
645.702	3201.562
645.830	3344.925
645.958	3165.262
646.087	3384.300
646.215	3184.937
646.343	3392.613
646.471	3258.725
646.599	3294.463
646.727	3217.975
646.855	3278.375
646.983	3302.575
647.112	3222.762
647.240	3403.113
647.368	3286.387
647.496	3319.750
647.624	3244.225
647.752	3267.562
647.880	3272.662
648.008	3287.012
648.137	3288.012
648.265	3273.363
648.393	3292.225
648.521	3326.213
648.649	3309.650
648.777	3319.287
648.905	3295.725
649.033	3322.600
649.162	3332.338
649.290	3322.363
649.418	3378.000
649.546	3360.463
649.674	3423.550
649.802	3358.375
649.930	3501.738
650.058	3307.350
650.187	3375.863
650.315	3329.250
650.443	3421.225
650.571	3374.475
650.699	3330.650
650.827	3338.213
650.955	3371.525
651.083	3355.350
651.212	3415.400
651.340	3445.175
651.468	3376.037
651.596	3348.925
651.724	3352.662
651.852	3374.375
651.980	3356.262
652.108	3454.250
652.237	3412.550
652.365	3452.437
652.493	3359.537
652.621	3378.500
652.749	3439.912
652.877	3339.525
653.005	3392.963
653.133	3390.050
653.262	3444.937
653.390	3355.662
653.518	3485.838
653.646	3413.550
653.774	3574.575
653.902	3413.650
654.030	3374.575
654.158	3406.150
654.287	3385.775
654.415	3421.125
654.543	3404.175
654.671	3448.937
654.799	3422.850
654.927	3380.225
655.055	3394.963
655.183	3423.100
655.312	3411.975
655.440	3456.613
655.568	3416.287
655.696	3511.325
655.824	3526.700
655.952	3427.387
656.080	3393.613
656.208	3588.787
656.337	3436.425
656.465	3464.863
656.593	3486.300
656.721	3464.575
656.849	3536.512
656.977	3457.762
657.105	3468.875
657.233	3419.088
657.362	3459.475
657.490	3461.562
657.618	3470.375
657.746	3486.113
657.874	3447.387
658.002	3424.363
658.130	3480.025
658.258	3437.725
658.387	3476.850
658.515	3458.537
658.643	3519.925
658.771	3475.088
658.899	3486.713
659.027	3490.425
659.155	3504.325
659.283	3635.187
659.412	3507.412
659.540	3594.137
659.668	3476.062
659.796	3535.012
659.924	3581.412
660.052	3509.025
660.180	3540.537
660.308	3521.412
660.437	3528.637
660.565	3526.113
660.693	3513.725
660.821	3506.925
660.949	3519.613
661.077	3508.213
661.205	3554.812
661.333	3500.812
661.462	3629.162
661.590	3567.775
661.718	3720.387
661.846	3644.675
661.974	3722.650
662.102	3575.912
662.230	3593.088
662.358	3587.675
662.487	3577.238
662.615	3552.437
662.743	3550.963
662.871	3559.338
662.999	3579.537
663.127	3566.137
663.255	3695.863
663.383	3675.575
663.512	3579.738
663.640	3607.988
663.768	3589.575
663.896	3617.075
664.024	3666.600
664.152	3611.088
664.280	3656.025
664.408	3639.088
664.537	3655.425
664.665	3595.588
664.793	3565.937
664.921	3607.662
665.049	3627.975
665.177	3618.375
665.305	3654.050
665.433	3650.412
665.562	3611.463
665.690	3670.675
665.818	3826.375
665.946	3680.588
666.074	3651.338
666.202	3647.162
666.330	3698.113
666.458	3673.725
666.587	3609.637
666.715	3673.300
666.843	3632.900
666.971	3649.762
667.099	3699.150
667.227	3673.363
667.355	3700.075
667.483	3674.812
667.612	3690.250
667.740	3722.700
667.868	3785.637
667.996	3724.000
668.124	3681.363
668.252	3670.637
668.380	3674.463
668.508	3704.925
668.637	3723.400
668.765	3697.475
668.893	3764.125
669.021	3678.588
669.149	3782.200
669.277	3782.137
669.405	3723.200
669.533	3726.062
669.662	3970.975
669.790	3706.150
669.918	3820.625
670.046	3735.350
670.174	3839.988
670.302	3805.675
670.430	3753.363
670.558	3810.800
670.687	3744.287
670.815	3929.137
670.943	3684.162
671.071	3753.300
671.199	3769.100
671.327	3732.375
671.455	3759.588
671.583	3746.437
671.712	3888.625
671.840	3744.238
671.968	3722.600
672.096	3746.613
672.224	3744.800
672.352	3906.475
672.480	3736.150
672.608	3740.575
672.737	3734.012
672.865	3888.988
672.993	3729.412
673.121	3680.787
673.249	3730.075
673.377	3728.000
673.505	3704.550
673.633	3738.175
673.762	3726.738
673.890	3710.937
674.018	3914.650
674.146	3741.000
674.274	3710.225
674.402	3906.100
674.530	3734.500
674.658	3740.500
674.787	3685.187
674.915	3685.037
675.043	3767.225
675.171	3743.137
675.299	3704.775
675.427	3760.400
675.555	3694.500
675.683	3716.600
675.812	3718.812
675.940	3731.525
676.068	3702.787
676.196	3713.562
676.324	3718.738
676.452	3738.088
676.580	3697.463
676.708	3756.275
676.837	3773.512
676.965	3668.025
677.093	3691.175
677.221	3688.700
677.349	3749.225
677.477	3767.075
677.605	3691.125
677.733	3760.925
677.862	3647.113
677.990	3654.300
678.118	3620.387
678.246	3685.700
678.374	3658.387
678.502	3643.525
678.630	3622.300
678.758	3615.400
678.887	3653.675
679.015	3638.125
679.143	3632.963
679.271	3631.425
679.399	3669.437
679.527	3671.000
679.655	3637.200
679.783	3674.937
679.912	3668.800
680.040	3671.700
680.168	3653.650
680.296	3646.200
680.424	3610.775
680.552	3644.562
680.680	3716.588
680.808	3638.300
680.937	3616.588
681.065	3628.863
681.193	3631.850
681.321	3635.425
681.449	3625.500
681.577	3635.262
681.705	3645.687
681.833	3616.637
681.962	3600.025
682.090	3788.137
682.218	3604.600
682.346	3595.100
682.474	3641.738
682.602	3602.175
682.730	3635.275
682.858	3599.225
682.987	3676.975
683.115	3642.100
683.243	3622.213
683.371	3607.450
683.499	3602.437
683.627	3680.150
683.755	3682.025
683.883	3784.475
684.012	3655.412
684.140	3635.838
684.268	3609.875
684.396	3650.488
684.524	3690.488
684.652	3707.225
684.780	3698.375
684.908	3692.500
685.037	3614.912
685.165	3611.925
685.293	3668.075
685.421	3720.550
685.549	3613.325
685.677	3633.175
685.805	3787.037
685.933	3684.588
686.062	3625.338
686.190	3621.250
686.318	3695.812
686.446	3638.200
686.574	3620.775
686.702	3725.863
686.830	3614.875
686.958	3652.500
687.087	3635.412
687.215	3688.437
687.343	3616.625
687.471	3641.287
687.599	3651.025
687.727	3804.575
687.855	3661.687
687.983	3685.650
688.112	3764.400
688.240	3625.887
688.368	3614.600
688.496	3690.475
688.624	3740.325
688.752	3593.088
688.880	3660.425
689.008	3649.463
689.137	3651.262
689.265	3599.412
689.393	3618.975
689.521	3607.412
689.649	3598.463
689.777	3607.912
689.905	3584.387
690.033	3617.613
690.162	3620.725
690.290	3631.588
690.418	3629.375
690.546	3650.988
690.674	3694.387
690.802	3605.937
690.930	3652.225
691.058	3624.325
691.187	3608.525
691.315	3587.812
691.443	3682.287
691.571	3600.887
691.699	3606.713
691.827	3668.525
691.955	3570.937
692.083	3576.488
692.212	3726.950
692.340	3570.650
692.468	3585.187
692.596	3575.812
692.724	3714.863
692.852	3542.762
692.980	3580.775
693.108	3570.125
693.237	3520.213
693.365	3544.900
693.493	3519.363
693.621	3509.925
693.749	3517.475
693.877	3499.113
694.005	3587.275
694.133	3508.687
694.262	3547.300
694.390	3441.850
694.518	3478.562
694.646	3463.725
694.774	3501.637
694.902	3618.762
695.030	3552.900
695.158	3478.400
695.287	3445.262
695.415	3449.463
695.543	3484.387
695.671	3534.100
695.799	3468.275
695.927	3474.963
696.055	3454.412
696.183	3477.838
