sample2_PS_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
10:55:45
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1364.525
586.124	1340.825
586.252	1325.250
586.380	1326.513
586.508	1341.250
586.637	1336.312
586.765	1334.612
586.893	1345.312
587.021	1362.937
587.149	1361.950
587.277	1348.425
587.405	1362.575
587.533	1368.013
587.662	1371.388
587.790	1381.525
587.918	1384.287
588.046	1387.200
588.174	1378.000
588.302	1408.400
588.430	1390.200
588.558	1394.888
588.687	1404.175
588.815	1425.812
588.943	1410.450
589.071	1412.487
589.199	1424.500
589.327	1411.775
589.455	1403.575
589.583	1415.625
589.712	1438.437
589.840	1423.100
589.968	1416.862
590.096	1424.562
590.224	1427.737
590.352	1433.725
590.480	1432.875
590.608	1442.112
590.737	1430.237
590.865	1444.050
590.993	1434.287
591.121	1454.638
591.249	1459.025
591.377	1447.062
591.505	1450.638
591.633	1458.388
591.762	1473.650
591.890	1470.150
592.018	1468.662
592.146	1478.900
592.274	1495.412
592.402	1478.650
592.530	1482.562
592.658	1492.200
592.787	1497.700
592.915	1487.000
593.043	1499.625
593.171	1499.675
593.299	1521.375
593.427	1514.662
593.555	1520.425
593.683	1514.312
593.812	1513.725
593.940	1524.487
594.068	1530.425
594.196	1584.850
594.324	1536.100
594.452	1564.862
594.580	1590.037
594.708	1564.612
594.837	1565.300
594.965	1579.100
595.093	1589.838
595.221	1598.088
595.349	1603.312
595.477	1603.150
595.605	1594.588
595.733	1639.125
595.862	1620.850
595.990	1624.150
596.118	1640.950
596.246	1634.162
596.374	1660.513
596.502	1665.850
596.630	1665.612
596.758	1668.638
596.887	1675.675
597.015	1692.900
597.143	1668.612
597.271	1689.037
597.399	1700.675
597.527	1702.112
597.655	1698.325
597.783	1717.487
597.912	1702.650
598.040	1715.425
598.168	1699.662
598.296	1722.312
598.424	1710.138
598.552	1715.450
598.680	1709.200
598.808	1703.412
598.937	1735.338
599.065	1729.513
599.193	1712.213
599.321	1701.963
599.449	1728.737
599.577	1733.800
599.705	1728.888
599.833	1748.600
599.962	1732.662
600.090	1717.312
600.218	1742.963
600.346	1753.925
600.474	1756.213
600.602	1765.138
600.730	1753.800
600.858	1771.525
600.987	1767.213
601.115	1768.000
601.243	1767.375
601.371	1777.625
601.499	1789.037
601.627	1787.475
601.755	1804.350
601.883	1802.612
602.012	1821.937
602.140	1803.612
602.268	1826.450
602.396	1835.812
602.524	1840.200
602.652	1845.112
602.780	1842.425
602.908	1865.825
603.037	1868.350
603.165	1859.162
603.293	1907.400
603.421	1905.350
603.549	1895.862
603.677	1943.013
603.805	1915.263
603.933	1936.338
604.062	1924.838
604.190	1968.287
604.318	1948.037
604.446	1982.338
604.574	1976.500
604.702	1988.200
604.830	1990.013
604.958	2023.150
605.087	2033.325
605.215	2030.562
605.343	2042.600
605.471	2037.963
605.599	2066.187
605.727	2066.800
605.855	2070.275
605.983	2071.812
606.112	2095.863
606.240	2105.200
606.368	2126.887
606.496	2124.525
606.624	2108.537
606.752	2129.975
606.880	2156.937
