sample15_PS_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
12:32:51
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1928.450
586.124	1874.550
586.252	1864.525
586.380	1857.000
586.508	1853.625
586.637	1871.900
586.765	1862.263
586.893	1862.687
587.021	1868.925
587.149	1871.900
587.277	1857.225
587.405	1874.088
587.533	1840.662
587.662	1860.662
587.790	1890.775
587.918	1866.487
588.046	1868.500
588.174	1856.575
588.302	1882.250
588.430	1862.162
588.558	1871.000
588.687	1874.925
588.815	1893.537
588.943	1881.963
589.071	1863.350
589.199	1877.763
589.327	1867.875
589.455	1854.025
589.583	1860.475
589.712	1871.525
589.840	1866.850
589.968	1850.838
590.096	1849.775
590.224	1865.125
590.352	1849.687
590.480	1837.963
590.608	1860.975
590.737	1834.763
590.865	1858.963
590.993	1838.050
591.121	1842.650
591.249	1845.687
591.377	1832.800
591.505	1831.013
591.633	1842.600
591.762	1845.263
591.890	1847.862
592.018	1836.775
592.146	1854.125
592.274	1854.612
592.402	1839.687
592.530	1830.213
592.658	1846.050
592.787	1851.750
592.915	1832.450
593.043	1840.375
593.171	1850.550
593.299	1861.625
593.427	1844.812
593.555	1845.062
593.683	1833.437
593.812	1827.713
593.940	1860.825
594.068	1853.175
594.196	1875.888
594.324	1853.463
594.452	1884.100
594.580	1880.825
594.708	1860.300
594.837	1877.025
594.965	1873.912
595.093	1883.475
595.221	1868.937
595.349	1899.112
595.477	1871.537
595.605	1885.100
595.733	1902.225
595.862	1902.125
595.990	1888.025
596.118	1908.175
596.246	1924.400
596.374	1920.900
596.502	1942.600
596.630	1921.275
596.758	1929.475
596.887	1938.025
597.015	1956.875
597.143	1907.487
597.271	1939.625
597.399	1940.200
597.527	1936.925
597.655	1947.400
597.783	1943.275
597.912	1929.312
598.040	1928.600
598.168	1926.737
598.296	1928.787
598.424	1934.437
598.552	1932.575
598.680	1920.588
598.808	1916.275
598.937	1921.000
599.065	1927.138
599.193	1923.687
599.321	1901.425
599.449	1932.225
599.577	1905.375
599.705	1914.225
599.833	1911.825
599.962	1905.675
600.090	1905.263
600.218	1891.400
600.346	1921.963
600.474	1900.500
600.602	1900.437
600.730	1908.250
600.858	1908.725
600.987	1903.763
601.115	1895.175
601.243	1877.225
601.371	1899.550
601.499	1901.088
601.627	1917.575
601.755	1918.225
601.883	1896.287
602.012	1925.450
602.140	1913.112
602.268	1932.825
602.396	1933.162
602.524	1940.250
602.652	1955.963
602.780	1935.187
602.908	1955.800
603.037	1950.588
603.165	1953.450
603.293	1976.100
603.421	1977.463
603.549	1960.925
603.677	2003.312
603.805	1968.312
603.933	1996.838
604.062	1998.325
604.190	2020.700
604.318	2001.937
604.446	2032.162
604.574	2017.687
604.702	2026.500
604.830	2023.225
604.958	2056.787
605.087	2082.713
605.215	2071.262
605.343	2068.488
605.471	2071.912
605.599	2074.275
605.727	2083.475
605.855	2098.900
605.983	2081.450
606.112	2093.800
606.240	2105.400
606.368	2118.637
606.496	2149.713
606.624	2107.500
606.752	2129.950
606.880	2147.062
607.008	2174.363
607.137	2171.088
607.265	2134.775
607.393	2140.850
607.521	2171.238
607.649	2146.412
607.777	2138.125
607.905	2132.512
608.033	2178.125
608.162	2145.725
608.290	2158.687
608.418	2170.238
608.546	2156.562
608.674	2174.425
608.802	2134.588
608.930	2169.738
609.058	2160.200
609.187	2167.537
609.315	2170.325
609.443	2158.687
609.571	2180.137
609.699	2160.437
609.827	2164.937
609.955	2177.925
610.083	2165.500
610.212	2145.937
610.340	2148.150
610.468	2165.463
610.596	2178.400
610.724	2169.575
610.852	2161.850
610.980	2160.863
611.108	2175.262
611.237	2154.275
611.365	2176.400
611.493	2152.550
611.621	2173.988
611.749	2170.875
611.877	2187.838
612.005	2160.162
612.133	2183.025
612.262	2172.687
612.390	2190.800
612.518	2186.550
612.646	2197.750
612.774	2189.000
612.902	2194.887
613.030	2185.812
613.158	2220.187
613.287	2223.675
613.415	2219.300
613.543	2216.713
613.671	2210.375
613.799	2240.113
613.927	2216.037
614.055	2232.475
614.183	2262.700
614.312	2234.775
614.440	2265.100
614.568	2250.225
614.696	2252.412
614.824	2296.713
614.952	2246.075
615.080	2279.338
615.208	2265.338
615.337	2295.250
615.465	2282.488
615.593	2299.800
615.721	2308.025
615.849	2315.588
615.977	2319.713
616.105	2333.963
616.233	2328.812
616.362	2370.162
616.490	2332.562
616.618	2338.287
616.746	2351.912
616.874	2376.062
617.002	2372.187
617.130	2393.687
617.258	2404.562
617.387	2371.725
617.515	2371.838
617.643	2390.363
617.771	2390.762
617.899	2406.400
618.027	2392.275
618.155	2427.125
618.283	2400.550
618.412	2425.600
618.540	2435.562
618.668	2411.637
618.796	2429.475
618.924	2478.725
619.052	2429.537
619.180	2403.562
619.308	2444.162
619.437	2407.400
619.565	2445.537
619.693	2443.450
619.821	2448.312
619.949	2425.800
620.077	2450.762
620.205	2470.075
620.333	2459.625
620.462	2473.687
620.590	2495.213
620.718	2466.937
620.846	2504.625
620.974	2533.262
621.102	2484.012
621.230	2460.537
621.358	2541.225
621.487	2470.762
621.615	2497.425
621.743	2499.275
621.871	2490.650
621.999	2528.137
622.127	2488.250
622.255	2498.100
622.383	2495.300
622.512	2491.225
622.640	2571.450
622.768	2492.900
622.896	2487.050
623.024	2492.088
623.152	2528.975
623.280	2511.637
623.408	2485.537
623.537	2501.025
623.665	2499.137
623.793	2535.437
623.921	2478.625
624.049	2487.025
624.177	2517.425
624.305	2519.975
624.433	2527.125
624.562	2512.225
624.690	2513.600
624.818	2552.937
624.946	2608.787
625.074	2544.437
625.202	2520.363
625.330	2517.887
625.458	2546.225
625.587	2509.750
625.715	2548.425
625.843	2582.363
625.971	2532.500
626.099	2545.187
626.227	2531.150
626.355	2521.900
626.483	2565.175
626.612	2512.800
626.740	2525.475
626.868	2557.037
626.996	2523.600
627.124	2532.350
627.252	2521.213
627.380	2563.713
627.508	2553.187
627.637	2547.225
627.765	2560.963
627.893	2564.562
628.021	2549.425
628.149	2582.625
628.277	2595.675
628.405	2636.412
628.533	2547.963
628.662	2592.463
628.790	2582.725
628.918	2577.975
629.046	2585.937
629.174	2585.887
629.302	2660.675
629.430	2598.800
629.558	2604.200
629.687	2614.125
629.815	2626.375
629.943	2639.725
630.071	2642.750
630.199	2637.750
630.327	2652.675
630.455	2624.262
630.583	2703.037
630.712	2695.113
630.840	2663.200
630.968	2708.287
631.096	2669.338
631.224	2665.650
631.352	2675.750
631.480	2699.325
631.608	2707.600
631.737	2748.650
631.865	2815.775
631.993	2699.250
632.121	2783.300
632.249	2773.175
632.377	2762.338
632.505	2760.012
632.633	2722.262
632.762	2779.863
632.890	2838.975
