sample2_PP_at_750.00nm_cut_at_1008.00Y_02.dat
15.05.2023
10:57:01
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1188.888
586.124	1158.787
586.252	1155.812
586.380	1148.463
586.508	1160.750
586.637	1164.900
586.765	1152.638
586.893	1165.638
587.021	1172.287
587.149	1185.900
587.277	1184.638
587.405	1191.975
587.533	1178.612
587.662	1191.812
587.790	1202.750
587.918	1205.412
588.046	1204.162
588.174	1192.425
588.302	1215.125
588.430	1197.138
588.558	1205.325
588.687	1201.263
588.815	1231.638
588.943	1214.850
589.071	1216.862
589.199	1225.138
589.327	1214.975
589.455	1209.713
589.583	1220.713
589.712	1229.375
589.840	1235.912
589.968	1233.375
590.096	1237.375
590.224	1238.675
590.352	1233.500
590.480	1233.050
590.608	1242.612
590.737	1236.025
590.865	1247.437
590.993	1244.138
591.121	1252.750
591.249	1258.463
591.377	1250.287
591.505	1240.987
591.633	1254.500
591.762	1268.987
591.890	1260.325
592.018	1275.100
592.146	1274.325
592.274	1289.888
592.402	1273.537
592.530	1279.687
592.658	1292.838
592.787	1279.487
592.915	1278.225
593.043	1289.650
593.171	1301.037
593.299	1313.062
593.427	1297.687
593.555	1307.362
593.683	1302.463
593.812	1320.612
593.940	1316.713
594.068	1315.412
594.196	1362.862
594.324	1317.062
594.452	1347.463
594.580	1356.650
594.708	1337.850
594.837	1355.050
594.965	1361.187
595.093	1384.388
595.221	1367.675
595.349	1387.638
595.477	1380.162
595.605	1387.162
595.733	1425.775
595.862	1392.125
595.990	1396.500
596.118	1414.963
596.246	1412.675
596.374	1433.100
596.502	1452.187
596.630	1439.263
596.758	1445.763
596.887	1454.825
597.015	1463.713
597.143	1455.763
597.271	1465.175
597.399	1470.763
597.527	1475.400
597.655	1475.750
597.783	1485.650
597.912	1472.075
598.040	1486.850
598.168	1491.763
598.296	1492.213
598.424	1494.050
598.552	1497.350
598.680	1492.513
598.808	1492.187
598.937	1516.775
599.065	1509.838
599.193	1518.312
599.321	1502.213
599.449	1530.150
599.577	1510.437
599.705	1510.037
599.833	1509.463
599.962	1517.450
600.090	1520.750
600.218	1528.100
600.346	1525.062
600.474	1540.987
600.602	1537.588
600.730	1537.138
600.858	1554.412
600.987	1557.275
601.115	1560.000
601.243	1541.162
601.371	1571.437
601.499	1567.513
601.627	1569.425
601.755	1580.325
601.883	1589.088
602.012	1612.125
602.140	1595.838
602.268	1618.325
602.396	1618.412
602.524	1623.450
602.652	1642.975
602.780	1644.237
602.908	1657.575
603.037	1666.037
603.165	1673.700
603.293	1685.912
603.421	1687.412
603.549	1701.437
603.677	1724.775
603.805	1701.862
603.933	1727.312
604.062	1736.200
604.190	1761.575
604.318	1752.013
604.446	1779.825
604.574	1784.225
604.702	1795.400
604.830	1800.975
604.958	1816.463
605.087	1847.763
605.215	1843.050
605.343	1856.638
605.471	1861.575
605.599	1873.162
605.727	1880.612
605.855	1904.013
605.983	1890.463
606.112	1929.888
606.240	1921.025
606.368	1929.650
606.496	1936.350
606.624	1936.463
606.752	1952.338
606.880	1961.187
607.008	1985.862
607.137	1994.775
607.265	1984.475
607.393	2019.537
607.521	1999.375
607.649	2001.225
607.777	2001.987
607.905	2018.612
608.033	2022.775
608.162	2026.475
608.290	2030.425
608.418	2051.850
608.546	2068.037
608.674	2071.000
608.802	2064.062
608.930	2072.175
609.058	2064.025
609.187	2083.475
609.315	2085.275
609.443	2085.912
609.571	2110.625
609.699	2097.725
609.827	2101.925
609.955	2108.662
610.083	2123.537
610.212	2113.925
610.340	2123.262
610.468	2139.537
610.596	2151.900
610.724	2140.050
610.852	2151.225
610.980	2146.775
611.108	2166.937
611.237	2159.350
611.365	2171.012
611.493	2163.387
611.621	2178.187
611.749	2194.613
611.877	2210.700
612.005	2218.137
612.133	2217.025
612.262	2199.850
612.390	2229.213
612.518	2243.700
612.646	2263.113
612.774	2248.800
612.902	2262.937
613.030	2257.937
613.158	2309.100
613.287	2319.675
613.415	2297.100
613.543	2300.950
613.671	2305.512
613.799	2329.287
613.927	2328.850
614.055	2356.875
614.183	2426.912
614.312	2344.262
614.440	2433.887
614.568	2372.450
614.696	2390.525
614.824	2493.213
614.952	2414.713
615.080	2416.537
615.208	2466.162
615.337	2451.287
615.465	2475.562
615.593	2491.887
615.721	2518.525
615.849	2520.012
615.977	2538.363
616.105	2564.300
616.233	2533.625
616.362	2604.437
616.490	2548.050
616.618	2558.700
616.746	2611.312
616.874	2640.812
617.002	2621.200
617.130	2672.488
617.258	2739.912
617.387	2649.775
617.515	2634.875
617.643	2665.900
617.771	2723.200
617.899	2735.200
618.027	2706.963
618.155	2797.963
618.283	2704.338
618.412	2754.113
618.540	2816.175
618.668	2784.075
618.796	2783.500
618.924	2890.162
619.052	2801.975
619.180	2790.875
619.308	2812.363
619.437	2854.088
619.565	2834.863
619.693	2825.762
619.821	2857.650
619.949	2854.838
620.077	2912.900
620.205	2917.725
620.333	2928.338
620.462	2941.387
620.590	2989.312
620.718	2906.912
620.846	3012.025
620.974	3020.250
621.102	2969.162
621.230	2928.787
621.358	3067.312
621.487	2982.963
621.615	2993.475
621.743	3030.912
621.871	3027.575
621.999	3110.475
622.127	3046.512
622.255	3048.425
622.383	3054.025
622.512	3062.338
622.640	3201.338
622.768	3051.650
622.896	3079.600
623.024	3080.375
623.152	3171.512
623.280	3143.312
623.408	3108.300
623.537	3136.600
623.665	3122.175
623.793	3182.350
623.921	3128.187
624.049	3150.412
624.177	3156.287
624.305	3196.250
624.433	3213.175
624.562	3209.775
624.690	3234.937
624.818	3273.387
624.946	3395.213
625.074	3283.725
625.202	3234.787
625.330	3231.463
625.458	3304.850
625.587	3273.287
625.715	3330.900
625.843	3422.588
625.971	3326.912
626.099	3296.062
626.227	3328.412
626.355	3307.713
626.483	3402.137
626.612	3307.725
626.740	3337.075
626.868	3393.800
626.996	3354.162
627.124	3361.437
627.252	3375.375
627.380	3426.150
627.508	3416.175
627.637	3391.400
627.765	3421.838
627.893	3450.475
628.021	3426.025
628.149	3470.412
628.277	3485.400
628.405	3545.937
628.533	3468.488
628.662	3541.500
628.790	3496.600
628.918	3513.575
629.046	3551.700
629.174	3536.137
629.302	3671.312
629.430	3558.850
629.558	3583.350
629.687	3619.137
629.815	3605.575
629.943	3661.550
630.071	3656.463
630.199	3662.325
630.327	3656.963
630.455	3661.863
630.583	3752.825
630.712	3718.800
630.840	3721.387
630.968	3780.588
631.096	3745.650
631.224	3746.275
631.352	3764.437
631.480	3814.213
631.608	3783.450
631.737	3910.050
631.865	3966.150
631.993	3840.925
632.121	3951.575
632.249	3929.238
632.377	3930.113
632.505	3922.687
632.633	3863.125
632.762	3939.762
632.890	4025.137
633.018	3929.687
633.146	3974.950
633.274	4016.437
633.402	3986.088
633.530	3967.387
633.658	4120.212
633.787	3972.975
633.915	4054.600
634.043	4006.838
634.171	4023.588
634.299	4057.238
634.427	4136.988
634.555	4091.662
634.683	4057.338
634.812	4044.575
634.940	4072.850
635.068	4052.162
635.196	4072.562
635.324	4094.088
635.452	4168.663
635.580	4085.050
635.708	4088.113
635.837	4132.187
635.965	4142.325
636.093	4115.613
636.221	4107.163
636.349	4190.387
636.477	4071.775
636.605	4266.538
636.733	4077.113
636.862	4108.750
636.990	4122.300
637.118	4190.250
637.246	4164.750
637.374	4117.500
637.502	4129.937
637.630	4096.812
637.758	4137.762
637.887	4097.600
638.015	4110.600
638.143	4120.300
638.271	4115.050
638.399	4095.738
638.527	4116.887
638.655	4126.675
638.783	4257.113
638.912	4141.913
639.040	4124.012
639.168	4173.100
639.296	4142.150
639.424	4251.850
639.552	4099.913
639.680	4145.587
639.808	4184.062
639.937	4105.575
640.065	4117.525
640.193	4213.200
640.321	4120.550
640.449	4189.812
640.577	4231.087
640.705	4133.325
640.833	4275.613
640.962	4150.337
641.090	4156.175
641.218	4121.850
641.346	4169.762
641.474	4208.387
641.602	4157.062
641.730	4154.950
641.858	4187.550
641.987	4213.312
642.115	4174.238
642.243	4233.175
642.371	4226.350
642.499	4210.825
642.627	4246.887
642.755	4272.337
642.883	4292.225
643.012	4246.062
643.140	4200.913
643.268	4254.413
643.396	4262.850
643.524	4377.925
643.652	4247.962
643.780	4252.700
643.908	4251.387
644.037	4403.125
644.165	4272.000
644.293	4289.450
644.421	4268.113
644.549	4347.500
644.677	4284.650
644.805	4336.812
644.933	4275.613
645.062	4291.100
645.190	4316.913
645.318	4400.250
645.446	4330.375
645.574	4352.937
645.702	4315.000
645.830	4489.312
645.958	4282.762
646.087	4505.675
646.215	4341.038
646.343	4493.500
646.471	4423.863
646.599	4403.150
646.727	4345.550
646.855	4365.025
646.983	4370.337
647.112	4336.625
647.240	4521.775
647.368	4362.550
647.496	4412.650
647.624	4317.700
647.752	4327.312
647.880	4336.700
648.008	4345.937
648.137	4329.525
648.265	4326.800
648.393	4323.450
648.521	4353.275
648.649	4352.450
648.777	4383.587
648.905	4300.700
649.033	4338.025
649.162	4353.125
649.290	4335.863
649.418	4346.512
649.546	4349.525
649.674	4399.712
649.802	4323.613
649.930	4447.387
650.058	4271.525
650.187	4306.525
650.315	4260.075
650.443	4346.125
650.571	4267.750
650.699	4253.887
650.827	4235.500
650.955	4284.488
651.083	4279.312
651.212	4329.750
651.340	4315.600
651.468	4245.837
651.596	4218.200
651.724	4208.437
651.852	4215.462
651.980	4185.038
652.108	4295.413
652.237	4239.913
652.365	4271.325
652.493	4157.475
652.621	4172.087
652.749	4243.200
652.877	4146.413
653.005	4180.387
653.133	4155.750
653.262	4202.512
653.390	4113.062
653.518	4212.113
653.646	4144.850
653.774	4310.725
653.902	4152.062
654.030	4075.312
654.158	4092.850
654.287	4084.162
654.415	4110.025
654.543	4089.950
654.671	4148.462
654.799	4093.025
654.927	4045.937
655.055	4036.613
655.183	4069.062
655.312	4047.287
655.440	4069.100
655.568	3999.700
655.696	4096.425
655.824	4115.663
655.952	4027.863
656.080	3973.213
656.208	4130.788
656.337	3992.137
656.465	3992.012
656.593	4009.025
656.721	3981.562
656.849	4011.550
656.977	3950.738
657.105	3956.037
657.233	3914.075
657.362	3921.450
657.490	3894.537
657.618	3921.537
657.746	3914.300
657.874	3880.262
658.002	3831.762
658.130	3893.412
658.258	3826.762
658.387	3876.425
658.515	3824.537
658.643	3875.062
