sample16_PS_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
12:35:04
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	2086.088
586.124	2035.600
586.252	2017.475
586.380	1999.037
586.508	2005.737
586.637	2005.150
586.765	1995.562
586.893	1995.425
587.021	2018.675
587.149	2002.400
587.277	2008.713
587.405	2035.888
587.533	1985.062
587.662	2022.400
587.790	2029.612
587.918	2020.075
588.046	2013.350
588.174	2007.000
588.302	2021.888
588.430	2002.450
588.558	2004.350
588.687	2020.812
588.815	2048.375
588.943	2025.325
589.071	2020.937
589.199	2022.713
589.327	2013.013
589.455	1988.625
589.583	2013.362
589.712	2020.150
589.840	2009.425
589.968	1998.100
590.096	2005.138
590.224	1985.838
590.352	1986.263
590.480	1985.450
590.608	1996.463
590.737	1990.537
590.865	1986.375
590.993	1989.912
591.121	1985.713
591.249	1996.662
591.377	1982.200
591.505	1982.588
591.633	1971.412
591.762	1994.287
591.890	1997.750
592.018	1979.312
592.146	1982.862
592.274	2004.625
592.402	1988.625
592.530	1970.675
592.658	1986.400
592.787	1978.175
592.915	1985.037
593.043	1977.513
593.171	1970.612
593.299	1997.937
593.427	1965.362
593.555	1985.350
593.683	1980.838
593.812	1977.400
593.940	2001.400
594.068	1992.112
594.196	2009.713
594.324	1976.425
594.452	2003.475
594.580	2007.763
594.708	2005.275
594.837	2002.300
594.965	2021.400
595.093	2009.088
595.221	2016.162
595.349	2029.713
595.477	2032.875
595.605	2012.525
595.733	2041.975
595.862	2047.625
595.990	2035.237
596.118	2040.275
596.246	2057.475
596.374	2066.562
596.502	2063.650
596.630	2050.787
596.758	2054.562
596.887	2073.637
597.015	2065.150
597.143	2036.838
597.271	2067.325
597.399	2071.400
597.527	2072.262
597.655	2056.900
597.783	2065.062
597.912	2048.600
598.040	2072.925
598.168	2068.562
598.296	2042.250
598.424	2052.800
598.552	2062.125
598.680	2039.638
598.808	2064.725
598.937	2066.088
599.065	2057.725
599.193	2065.713
599.321	2034.487
599.449	2049.037
599.577	2038.950
599.705	2030.775
599.833	2023.225
599.962	2022.025
600.090	2038.812
600.218	2023.888
600.346	2056.050
600.474	2037.213
600.602	2032.100
600.730	2034.213
600.858	2042.675
600.987	2043.000
601.115	2023.650
601.243	2017.388
601.371	2034.400
601.499	2030.112
601.627	2034.687
601.755	2049.075
601.883	2048.700
602.012	2068.537
602.140	2045.013
602.268	2083.775
602.396	2059.150
602.524	2065.925
602.652	2054.800
602.780	2059.175
602.908	2068.725
603.037	2086.387
603.165	2080.363
603.293	2101.937
603.421	2102.450
603.549	2098.037
603.677	2141.437
603.805	2105.775
603.933	2114.825
604.062	2150.437
604.190	2158.175
604.318	2122.925
604.446	2171.113
604.574	2151.738
604.702	2167.512
604.830	2158.150
604.958	2179.350
605.087	2203.562
605.215	2190.412
605.343	2191.762
605.471	2211.500
605.599	2207.925
605.727	2202.762
605.855	2239.350
605.983	2213.750
606.112	2234.238
606.240	2237.738
606.368	2247.762
606.496	2279.725
606.624	2243.150
606.752	2254.762
606.880	2306.537
607.008	2314.300
607.137	2317.787
607.265	2267.387
607.393	2291.275
607.521	2325.762
607.649	2263.125
607.777	2268.850
607.905	2282.437
608.033	2298.762
608.162	2278.325
608.290	2315.562
608.418	2295.887
608.546	2315.387
608.674	2317.713
608.802	2278.437
608.930	2298.812
609.058	2280.500
609.187	2300.238
609.315	2316.625
609.443	2268.025
609.571	2315.925
609.699	2289.525
609.827	2294.963
609.955	2300.488
610.083	2286.900
610.212	2291.875
610.340	2288.488
610.468	2297.000
610.596	2305.775
610.724	2294.137
610.852	2288.412
610.980	2293.575
611.108	2306.512
611.237	2271.325
611.365	2297.113
611.493	2288.400
611.621	2300.900
