sample11_PP_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
11:08:49
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	1060.050
586.124	1035.225
586.252	1035.100
586.380	1039.875
586.508	1044.900
586.637	1046.287
586.765	1034.963
586.893	1044.350
587.021	1064.475
587.149	1063.725
587.277	1059.300
587.405	1059.175
587.533	1043.675
587.662	1064.800
587.790	1081.950
587.918	1072.963
588.046	1075.275
588.174	1060.675
588.302	1085.300
588.430	1081.588
588.558	1069.112
588.687	1068.937
588.815	1103.937
588.943	1084.475
589.071	1081.800
589.199	1085.275
589.327	1080.963
589.455	1075.125
589.583	1082.263
589.712	1097.362
589.840	1090.588
589.968	1084.513
590.096	1086.425
590.224	1089.100
590.352	1095.375
590.480	1078.150
590.608	1093.325
590.737	1103.838
590.865	1116.525
590.993	1108.388
591.121	1105.200
591.249	1112.037
591.377	1098.463
591.505	1114.175
591.633	1105.312
591.762	1118.200
591.890	1129.100
592.018	1108.838
592.146	1122.612
592.274	1130.925
592.402	1115.950
592.530	1126.925
592.658	1142.612
592.787	1132.750
592.915	1137.700
593.043	1134.400
593.171	1137.250
593.299	1161.550
593.427	1158.362
593.555	1157.650
593.683	1156.287
593.812	1155.713
593.940	1164.900
594.068	1163.275
594.196	1201.463
594.324	1164.162
594.452	1185.850
594.580	1185.287
594.708	1177.050
594.837	1194.425
594.965	1195.950
595.093	1202.150
595.221	1206.650
595.349	1212.650
595.477	1214.825
595.605	1211.963
595.733	1247.725
595.862	1234.662
595.990	1219.275
596.118	1232.075
596.246	1237.025
596.374	1256.463
596.502	1255.075
596.630	1246.650
596.758	1254.325
596.887	1262.450
597.015	1284.263
597.143	1235.362
597.271	1263.763
597.399	1275.400
597.527	1270.187
597.655	1266.838
597.783	1286.150
597.912	1277.062
598.040	1289.187
598.168	1288.763
598.296	1278.888
598.424	1278.200
598.552	1292.800
598.680	1279.013
598.808	1280.787
598.937	1290.400
599.065	1299.888
599.193	1294.112
599.321	1278.588
599.449	1307.088
599.577	1289.700
599.705	1290.888
599.833	1306.612
599.962	1286.888
600.090	1301.987
600.218	1305.888
600.346	1308.888
600.474	1316.487
600.602	1317.687
600.730	1329.838
600.858	1330.562
600.987	1321.200
601.115	1336.812
601.243	1320.362
601.371	1336.450
601.499	1338.700
601.627	1338.412
601.755	1359.825
601.883	1354.213
602.012	1365.825
602.140	1357.200
602.268	1371.287
602.396	1365.025
602.524	1366.925
602.652	1377.687
602.780	1373.513
602.908	1389.650
603.037	1386.588
603.165	1413.912
603.293	1426.787
603.421	1437.450
603.549	1412.175
603.677	1447.312
603.805	1430.000
603.933	1439.550
604.062	1448.638
604.190	1460.125
604.318	1451.650
604.446	1474.275
604.574	1466.525
604.702	1473.825
604.830	1486.775
604.958	1504.300
605.087	1507.500
605.215	1502.400
605.343	1516.025
605.471	1520.638
605.599	1534.075
605.727	1533.987
605.855	1553.900
605.983	1541.138
606.112	1564.725
606.240	1563.175
606.368	1573.100
606.496	1569.200
606.624	1571.237
606.752	1588.687
606.880	1581.575
607.008	1592.575
607.137	1608.150
607.265	1593.175
607.393	1613.300
607.521	1621.450
607.649	1603.763
607.777	1614.787
607.905	1605.925
608.033	1622.787
608.162	1637.850
608.290	1620.737
608.418	1648.525
608.546	1640.013
608.674	1668.975
608.802	1647.138
608.930	1656.388
609.058	1662.525
609.187	1658.750
609.315	1659.112
609.443	1678.812
609.571	1675.200
609.699	1682.850
609.827	1679.900
609.955	1686.125
610.083	1676.100
610.212	1692.800
610.340	1698.687
610.468	1688.537
610.596	1705.487
610.724	1699.550
610.852	1716.500
610.980	1712.375
611.108	1721.612
611.237	1718.125
611.365	1737.312
611.493	1737.237
611.621	1733.513
611.749	1749.362
611.877	1768.150
612.005	1765.687
612.133	1762.487
612.262	1753.475
612.390	1774.950
612.518	1789.588
612.646	1783.763
612.774	1793.800
612.902	1812.687
613.030	1810.687
613.158	1816.675
613.287	1832.912
613.415	1836.838
613.543	1844.062
613.671	1834.713
613.799	1860.725
613.927	1849.787
614.055	1868.825
614.183	1890.237
614.312	1883.575
614.440	1880.787
614.568	1915.725
614.696	1919.537
614.824	1913.625
614.952	1916.537
615.080	1946.475
615.208	1950.050
615.337	1952.675
615.465	1962.700
615.593	1987.375
615.721	2008.925
615.849	1998.713
615.977	2005.862
616.105	2006.088
616.233	2017.725
616.362	2037.737
616.490	2015.575
616.618	2047.975
616.746	2048.437
616.874	2087.412
617.002	2081.262
617.130	2104.162
617.258	2086.100
617.387	2108.963
617.515	2117.988
617.643	2119.150
617.771	2133.887
617.899	2145.500
618.027	2139.287
618.155	2156.287
618.283	2145.200
618.412	2166.825
618.540	2182.937
618.668	2189.350
618.796	2183.113
618.924	2214.963
619.052	2210.300
619.180	2210.537
619.308	2232.912
619.437	2228.613
619.565	2226.488
619.693	2226.963
619.821	2246.725
619.949	2241.625
620.077	2259.963
620.205	2258.450
620.333	2263.950
620.462	2294.062
620.590	2307.687
620.718	2295.050
620.846	2317.338
620.974	2351.463
621.102	2324.075
621.230	2332.262
621.358	2365.863
621.487	2337.687
621.615	2354.800
621.743	2399.950
621.871	2365.075
621.999	2384.787
622.127	2377.125
622.255	2385.650
622.383	2415.875
622.512	2421.150
622.640	2444.175
622.768	2425.537
622.896	2429.463
623.024	2413.900
623.152	2492.488
623.280	2454.850
623.408	2454.562
623.537	2465.537
623.665	2478.588
623.793	2499.812
623.921	2484.250
624.049	2493.150
624.177	2521.075
624.305	2542.375
624.433	2557.900
624.562	2562.500
624.690	2561.325
624.818	2591.100
624.946	2663.037
625.074	2594.887
625.202	2589.025
625.330	2585.100
625.458	2634.525
625.587	2633.187
625.715	2634.425
625.843	2692.162
625.971	2653.650
626.099	2651.738
626.227	2684.700
626.355	2657.875
626.483	2735.800
626.612	2673.075
626.740	2675.725
626.868	2732.100
626.996	2705.325
627.124	2716.262
627.252	2694.387
627.380	2755.650
627.508	2747.463
627.637	2746.050
627.765	2764.825
627.893	2787.000
628.021	2788.250
628.149	2798.312
628.277	2829.000
628.405	2894.412
628.533	2795.450
628.662	2878.050
628.790	2850.037
628.918	2854.550
629.046	2869.325
629.174	2887.162
629.302	3006.275
629.430	2922.500
629.558	2917.812
629.687	2948.713
629.815	2983.437
629.943	3009.925
630.071	3035.300
630.199	3026.525
630.327	3064.700
630.455	3023.950
630.583	3114.787
630.712	3081.887
630.840	3108.625
630.968	3147.338
631.096	3100.213
631.224	3136.200
631.352	3138.750
631.480	3179.075
631.608	3161.238
631.737	3291.225
631.865	3377.037
631.993	3210.175
632.121	3345.225
632.249	3332.312
632.377	3326.475
632.505	3346.838
632.633	3268.500
632.762	3357.437
632.890	3441.675
633.018	3340.012
633.146	3417.738
633.274	3403.613
633.402	3407.900
633.530	3388.275
633.658	3572.787
633.787	3425.075
633.915	3491.738
634.043	3452.562
634.171	3474.875
634.299	3519.213
634.427	3597.550
634.555	3546.525
634.683	3521.738
634.812	3533.050
634.940	3569.350
635.068	3538.762
635.196	3585.287
635.324	3606.512
635.452	3680.787
635.580	3600.838
635.708	3612.088
635.837	3683.037
635.965	3658.400
636.093	3659.400
636.221	3655.250
636.349	3750.425
636.477	3671.475
636.605	3830.475
636.733	3640.588
636.862	3691.912
636.990	3713.437
637.118	3790.588
637.246	3765.988
637.374	3722.050
637.502	3748.500
637.630	3735.600
637.758	3760.850
637.887	3750.875
638.015	3767.925
638.143	3799.113
638.271	3800.600
638.399	3795.363
638.527	3802.250
638.655	3805.650
638.783	3964.887
638.912	3879.537
639.040	3865.500
639.168	3906.588
639.296	3885.000
639.424	4022.125
639.552	3908.350
639.680	3967.562
639.808	3935.925
639.937	3949.900
640.065	3940.575
640.193	4073.713
640.321	3980.950
640.449	4051.300
640.577	4127.212
640.705	4055.725
640.833	4174.512
640.962	4052.213
641.090	4058.075
641.218	4062.437
641.346	4135.725
641.474	4184.275
641.602	4141.825
641.730	4158.937
641.858	4177.175
641.987	4223.163
642.115	4193.562
642.243	4268.750
642.371	4257.288
642.499	4253.450
642.627	4329.462
642.755	4386.950
642.883	4397.988
643.012	4334.087
643.140	4335.775
643.268	4362.475
643.396	4398.600
643.524	4531.350
643.652	4459.812
643.780	4438.538
643.908	4478.300
644.037	4616.687
644.165	4512.400
644.293	4539.163
644.421	4512.562
644.549	4609.187
644.677	4567.962
644.805	4640.675
644.933	4587.625
645.062	4644.300
645.190	4683.925
645.318	4759.925
645.446	4697.887
645.574	4716.387
645.702	4707.087
645.830	4935.962
645.958	4748.475
646.087	4952.562
646.215	4774.262
646.343	4999.387
646.471	4882.600
646.599	4907.525
646.727	4874.250
646.855	4920.100
646.983	4956.538
647.112	4886.525
647.240	5113.137
647.368	4971.962
647.496	5039.687
647.624	4975.300
647.752	4984.100
647.880	5001.937
648.008	5019.962
648.137	5033.462
648.265	5047.288
648.393	5066.038
648.521	5113.437
648.649	5136.337
648.777	5126.450
648.905	5110.700
649.033	5137.712
649.162	5145.087
649.290	5163.762
649.418	5222.587
649.546	5233.788
649.674	5252.500
649.802	5218.625
649.930	5377.675
650.058	5215.113
650.187	5272.475
650.315	5237.225
650.443	5317.725
650.571	5274.250
650.699	5267.125
650.827	5279.887
650.955	5324.962
651.083	5322.962
651.212	5399.837
651.340	5411.637
651.468	5365.050
651.596	5382.288
651.724	5368.875
651.852	5392.512
651.980	5358.175
652.108	5488.562
652.237	5444.125
652.365	5529.350
652.493	5396.413
652.621	5410.462
652.749	5511.538
652.877	5410.250
653.005	5484.363
653.133	5472.300
653.262	5501.687
653.390	5483.225
653.518	5635.100
653.646	5510.387
653.774	5718.525
653.902	5557.887
654.030	5517.262
654.158	5567.163
654.287	5580.887
654.415	5598.775
654.543	5634.562
654.671	5659.450
654.799	5647.725
654.927	5591.337
655.055	5596.400
655.183	5652.113
655.312	5655.663
655.440	5671.475
655.568	5673.238
655.696	5768.663
655.824	5807.137
655.952	5710.625
656.080	5695.775
656.208	5891.225
656.337	5738.400
656.465	5806.762
656.593	5830.413
656.721	5775.012
656.849	5846.163
656.977	5804.000
657.105	5821.262
657.233	5785.913
657.362	5822.075
657.490	5831.450
657.618	5831.738
657.746	5840.375
657.874	5857.712
658.002	5863.800
658.130	5873.163
658.258	5880.163
