sample12_PS_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
11:10:06
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	995.775
586.124	974.687
586.252	965.875
586.380	954.950
586.508	966.687
586.637	968.513
586.765	960.525
586.893	964.712
587.021	966.650
587.149	982.125
587.277	976.100
587.405	975.587
587.533	975.825
587.662	977.075
587.790	984.875
587.918	981.163
588.046	982.900
588.174	977.888
588.302	988.263
588.430	992.562
588.558	989.212
588.687	980.725
588.815	999.462
588.943	978.212
589.071	987.350
589.199	990.575
589.327	989.300
589.455	971.975
589.583	986.862
589.712	996.950
589.840	984.300
589.968	980.275
590.096	974.700
590.224	991.625
590.352	988.050
590.480	981.050
590.608	981.650
590.737	978.800
590.865	992.163
590.993	985.800
591.121	985.687
591.249	999.962
591.377	981.750
591.505	986.437
591.633	987.875
591.762	985.237
591.890	989.725
592.018	990.825
592.146	990.475
592.274	999.675
592.402	987.725
592.530	992.600
592.658	1001.013
592.787	1007.825
592.915	982.812
593.043	993.562
593.171	999.975
593.299	1019.737
593.427	998.638
593.555	1003.312
593.683	1007.587
593.812	1002.462
593.940	1014.725
594.068	1005.825
594.196	1028.675
594.324	1014.775
594.452	1019.337
594.580	1026.225
594.708	1016.650
594.837	1016.200
594.965	1037.062
595.093	1031.287
595.221	1023.200
595.349	1036.525
595.477	1034.175
595.605	1032.513
595.733	1056.888
595.862	1037.838
595.990	1036.800
596.118	1051.638
596.246	1042.987
596.374	1061.487
596.502	1076.362
596.630	1072.175
596.758	1058.050
596.887	1069.125
597.015	1073.888
597.143	1061.713
597.271	1057.662
597.399	1076.775
597.527	1077.062
597.655	1081.175
597.783	1081.100
597.912	1065.138
598.040	1071.300
598.168	1067.487
598.296	1071.075
598.424	1075.625
598.552	1075.825
598.680	1065.625
598.808	1065.463
598.937	1078.588
599.065	1070.350
599.193	1063.675
599.321	1064.763
599.449	1083.263
599.577	1074.263
599.705	1075.612
599.833	1068.862
599.962	1067.350
600.090	1070.825
600.218	1059.338
600.346	1068.362
600.474	1086.275
600.602	1074.475
600.730	1071.638
600.858	1089.037
600.987	1078.225
601.115	1076.388
601.243	1073.275
601.371	1077.713
601.499	1093.162
601.627	1091.662
601.755	1097.700
601.883	1091.250
602.012	1098.575
602.140	1089.675
602.268	1091.625
602.396	1106.300
602.524	1100.575
602.652	1116.812
602.780	1115.838
602.908	1123.175
603.037	1131.162
603.165	1129.950
603.293	1126.275
603.421	1142.162
603.549	1123.600
603.677	1154.750
603.805	1143.963
603.933	1151.737
604.062	1140.400
604.190	1161.100
604.318	1154.500
604.446	1174.775
604.574	1175.425
604.702	1173.612
604.830	1175.925
604.958	1183.175
605.087	1200.237
605.215	1197.088
605.343	1202.800
605.471	1199.025
605.599	1208.812
605.727	1207.062
605.855	1232.213
605.983	1204.687
606.112	1216.450
606.240	1219.100
606.368	1233.775
606.496	1241.925
606.624	1231.400
606.752	1236.487
606.880	1238.112
607.008	1249.062
607.137	1249.638
607.265	1255.287
607.393	1268.713
607.521	1265.375
607.649	1257.987
607.777	1268.200
607.905	1264.412
608.033	1273.475
608.162	1269.487
608.290	1261.975
608.418	1278.213
608.546	1282.088
608.674	1286.437
608.802	1270.388
608.930	1284.187
609.058	1280.425
609.187	1281.737
609.315	1272.187
609.443	1286.500
609.571	1290.825
609.699	1287.500
609.827	1293.287
609.955	1276.638
610.083	1286.375
610.212	1292.612
610.340	1292.513
610.468	1294.275
610.596	1295.763
610.724	1289.987
610.852	1317.050
610.980	1290.200
611.108	1298.725
611.237	1293.250
611.365	1314.500
611.493	1297.237
611.621	1338.312
611.749	1326.812
611.877	1331.450
612.005	1320.138
612.133	1308.737
612.262	1318.700
612.390	1337.625
612.518	1333.700
612.646	1327.050
612.774	1337.362
612.902	1344.787
613.030	1340.638
613.158	1349.900
613.287	1386.400
613.415	1362.662
613.543	1349.900
613.671	1356.713
613.799	1378.362
613.927	1370.687
614.055	1364.825
614.183	1382.963
614.312	1371.287
614.440	1383.588
614.568	1383.787
614.696	1405.850
614.824	1387.575
614.952	1398.600
615.080	1421.675
615.208	1419.175
615.337	1427.825
615.465	1427.300
615.593	1451.225
615.721	1443.725
615.849	1443.375
615.977	1461.525
616.105	1446.175
616.233	1472.787
616.362	1461.463
616.490	1469.513
616.618	1467.050
616.746	1474.050
616.874	1488.325
617.002	1500.562
617.130	1506.187
617.258	1502.513
617.387	1507.088
617.515	1506.013
617.643	1510.312
617.771	1522.138
617.899	1517.350
618.027	1524.912
618.155	1525.463
618.283	1526.388
618.412	1537.963
618.540	1541.463
618.668	1541.737
618.796	1536.900
618.924	1557.050
619.052	1560.550
619.180	1559.550
619.308	1556.937
619.437	1568.362
619.565	1577.650
619.693	1559.787
619.821	1589.162
619.949	1563.700
620.077	1569.763
620.205	1593.187
620.333	1589.400
620.462	1599.150
620.590	1611.338
620.718	1593.475
620.846	1601.638
620.974	1642.550
621.102	1602.463
621.230	1611.787
621.358	1632.800
621.487	1612.850
621.615	1633.650
621.743	1653.150
621.871	1628.362
621.999	1615.537
622.127	1642.525
622.255	1635.213
622.383	1637.850
622.512	1656.250
622.640	1642.213
622.768	1664.562
622.896	1629.700
623.024	1640.775
623.152	1680.225
623.280	1654.225
623.408	1663.713
623.537	1675.625
623.665	1676.912
623.793	1678.200
623.921	1666.400
624.049	1680.525
624.177	1693.100
624.305	1676.838
624.433	1691.475
624.562	1692.588
624.690	1685.425
624.818	1695.825
624.946	1710.562
625.074	1714.800
625.202	1714.875
625.330	1705.325
625.458	1720.625
625.587	1724.062
625.715	1726.463
625.843	1723.600
625.971	1731.513
626.099	1743.912
626.227	1745.350
626.355	1733.725
626.483	1757.075
626.612	1751.812
626.740	1753.325
626.868	1780.213
626.996	1757.412
627.124	1758.987
627.252	1747.013
627.380	1782.112
627.508	1776.612
627.637	1768.638
627.765	1779.500
627.893	1809.475
628.021	1804.600
628.149	1832.138
628.277	1846.625
628.405	1836.862
628.533	1814.662
628.662	1807.112
628.790	1839.112
628.918	1827.963
629.046	1841.275
629.174	1840.737
629.302	1856.325
629.430	1860.638
629.558	1860.475
629.687	1869.763
629.815	1876.675
629.943	1883.437
630.071	1885.525
630.199	1897.562
630.327	1894.513
630.455	1902.237
630.583	1919.175
630.712	1924.600
630.840	1920.950
630.968	1964.950
631.096	1947.912
631.224	1941.275
631.352	1966.550
631.480	1962.275
631.608	1965.100
631.737	1968.812
631.865	1991.725
631.993	1973.412
632.121	1989.838
632.249	1993.675
632.377	2015.775
632.505	1996.975
632.633	2013.475
632.762	2037.812
632.890	2039.763
633.018	2033.187
633.146	2055.550
633.274	2062.275
633.402	2042.650
633.530	2055.475
633.658	2069.463
633.787	2049.963
633.915	2070.550
634.043	2068.750
634.171	2081.950
634.299	2097.050
634.427	2086.175
634.555	2089.613
634.683	2088.825
634.812	2079.463
634.940	2115.025
635.068	2088.800
635.196	2106.125
635.324	2136.500
635.452	2154.025
635.580	2122.488
635.708	2113.463
635.837	2123.650
635.965	2128.512
636.093	2144.287
636.221	2126.975
636.349	2156.150
636.477	2142.262
636.605	2176.625
636.733	2143.725
636.862	2142.387
636.990	2125.887
637.118	2161.875
637.246	2151.775
637.374	2139.588
637.502	2139.075
637.630	2171.725
637.758	2152.637
637.887	2159.450
638.015	2158.838
638.143	2185.975
638.271	2167.825
638.399	2158.562
638.527	2161.412
638.655	2166.075
638.783	2214.925
638.912	2179.000
639.040	2171.588
639.168	2181.750
639.296	2191.812
639.424	2202.925
639.552	2201.787
639.680	2225.412
639.808	2206.425
639.937	2192.262
640.065	2184.425
640.193	2216.100
640.321	2199.825
640.449	2233.150
640.577	2232.725
640.705	2196.800
640.833	2221.050
640.962	2226.625
641.090	2232.850
641.218	2232.150
641.346	2234.375
641.474	2235.150
641.602	2234.375
641.730	2270.213
641.858	2264.450
641.987	2270.200
642.115	2269.088
642.243	2278.187
642.371	2291.175
642.499	2279.550
642.627	2284.400
642.755	2300.300
642.883	2319.738
643.012	2306.937
643.140	2324.625
643.268	2321.312
643.396	2325.850
643.524	2357.012
643.652	2334.125
643.780	2348.625
643.908	2346.450
644.037	2365.000
644.165	2338.300
644.293	2352.050
644.421	2357.562
644.549	2378.463
644.677	2387.125
644.805	2393.425
644.933	2366.137
645.062	2394.200
645.190	2381.963
645.318	2392.075
645.446	2424.975
645.574	2434.762
645.702	2414.887
645.830	2484.675
645.958	2433.062
646.087	2473.675
646.215	2428.500
646.343	2510.713
646.471	2462.350
646.599	2463.950
646.727	2447.812
646.855	2465.812
646.983	2486.900
647.112	2471.463
647.240	2533.775
647.368	2479.450
647.496	2504.275
647.624	2460.850
647.752	2494.000
647.880	2491.950
648.008	2490.150
648.137	2480.863
648.265	2485.238
648.393	2495.062
648.521	2526.875
648.649	2507.687
648.777	2495.325
648.905	2506.475
649.033	2487.088
649.162	2505.175
649.290	2517.012
649.418	2515.863
649.546	2517.312
649.674	2536.075
649.802	2529.488
649.930	2591.437
650.058	2530.037
650.187	2549.387
650.315	2513.350
650.443	2548.863
650.571	2547.250
650.699	2535.363
650.827	2542.338
650.955	2535.075
