sample8_PS_at_750.00nm_cut_at_1008.00Y_01.dat
15.05.2023
11:05:15
cut middle at Y: 1008.00
top cursor: 1048 down cursor: 968 mean of: 80 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	2044.213
586.124	1996.850
586.252	1976.725
586.380	1965.912
586.508	1981.450
586.637	1992.412
586.765	1984.662
586.893	1995.088
587.021	1993.925
587.149	2009.963
587.277	1985.463
587.405	2008.088
587.533	2002.187
587.662	2014.287
587.790	2028.862
587.918	2016.275
588.046	2030.775
588.174	2021.687
588.302	2041.138
588.430	2019.763
588.558	2018.625
588.687	2023.812
588.815	2056.625
588.943	2042.675
589.071	2027.600
589.199	2050.750
589.327	2021.963
589.455	2016.013
589.583	2045.250
589.712	2061.300
589.840	2042.162
589.968	2027.075
590.096	2060.437
590.224	2056.062
590.352	2057.550
590.480	2052.075
590.608	2038.950
590.737	2037.763
590.865	2058.812
590.993	2032.338
591.121	2056.713
591.249	2062.537
591.377	2052.200
591.505	2050.687
591.633	2055.725
591.762	2066.213
591.890	2064.863
592.018	2057.825
592.146	2068.012
592.274	2096.875
592.402	2067.137
592.530	2069.925
592.658	2091.287
592.787	2083.463
592.915	2073.500
593.043	2089.600
593.171	2077.000
593.299	2106.113
593.427	2082.350
593.555	2097.400
593.683	2105.825
593.812	2098.187
593.940	2107.250
594.068	2113.625
594.196	2153.838
594.324	2114.275
594.452	2144.400
594.580	2161.463
594.708	2136.088
594.837	2147.875
594.965	2159.363
595.093	2174.062
595.221	2167.562
595.349	2183.350
595.477	2173.125
595.605	2186.075
595.733	2221.575
595.862	2209.312
595.990	2201.338
596.118	2212.100
596.246	2238.312
596.374	2241.525
596.502	2252.887
596.630	2262.700
596.758	2259.562
596.887	2258.838
597.015	2286.713
597.143	2248.800
597.271	2277.537
597.399	2263.912
597.527	2302.537
597.655	2291.787
597.783	2279.025
597.912	2288.037
598.040	2304.762
598.168	2307.463
598.296	2282.662
598.424	2301.463
598.552	2302.162
598.680	2289.738
598.808	2295.450
598.937	2323.363
599.065	2298.937
599.193	2302.137
599.321	2268.338
599.449	2302.700
599.577	2295.387
599.705	2290.463
599.833	2282.200
599.962	2287.988
600.090	2288.325
600.218	2290.037
600.346	2330.975
600.474	2308.450
600.602	2317.287
600.730	2316.738
600.858	2304.812
600.987	2332.312
601.115	2306.113
601.243	2308.012
601.371	2334.562
601.499	2325.363
601.627	2331.425
601.755	2366.950
601.883	2327.200
602.012	2363.750
602.140	2357.113
602.268	2384.912
602.396	2391.300
602.524	2391.187
602.652	2396.137
602.780	2404.637
602.908	2414.762
603.037	2424.900
603.165	2430.488
603.293	2452.275
603.421	2472.437
603.549	2459.637
603.677	2486.338
603.805	2475.463
603.933	2487.162
604.062	2522.838
604.190	2527.037
604.318	2509.863
604.446	2534.475
604.574	2554.150
604.702	2551.050
604.830	2551.637
604.958	2579.350
605.087	2609.687
605.215	2600.738
605.343	2601.575
605.471	2631.150
605.599	2605.625
605.727	2625.488
605.855	2649.700
605.983	2658.650
606.112	2629.500
606.240	2649.850
606.368	2674.963
606.496	2830.825
606.624	2674.687
606.752	2735.613
606.880	2866.037
607.008	2966.012
607.137	2887.600
607.265	2689.787
607.393	2732.500
607.521	2861.975
607.649	2729.312
607.777	2750.738
607.905	2782.625
608.033	2806.012
608.162	2734.450
608.290	2842.050
608.418	2750.850
608.546	2820.850
608.674	2826.037
608.802	2745.887
608.930	2754.262
609.058	2770.662
609.187	2858.975
609.315	2851.925
609.443	2764.738
609.571	2902.550
609.699	2772.887
609.827	2801.963
609.955	2862.287
610.083	2783.475
610.212	2789.037
610.340	2796.800
610.468	2915.588
610.596	2880.238
610.724	2869.238
610.852	2799.088
610.980	2835.075
611.108	2930.588
611.237	2802.562
611.365	2845.600
611.493	2817.113
611.621	2854.687
611.749	2854.988
611.877	2861.575
612.005	2847.113
612.133	2897.588
612.262	2874.662
612.390	2857.825
612.518	2919.600
612.646	3039.113
