Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;0.226494;-0.402217;-0.587037;0.022315;0.051820
-390;-0.374701;0.366893;0.301012;-0.138879;-0.157174
-380;0.135614;0.417899;0.114372;-0.012294;-0.174074
-370;0.058381;0.811989;0.477567;-0.647233;-0.624448
-360;0.191107;-0.174227;0.149434;0.234860;-0.043158
-350;0.079648;-0.144243;-0.035136;-0.167132;0.327510
-340;-0.013287;0.020072;0.435284;0.146118;-0.029368
-330;-0.334951;0.270945;-0.009917;-0.007734;-0.116115
-320;-0.195661;-0.329884;0.269169;0.015023;0.217221
-310;-0.085681;0.407288;-0.018042;0.064646;0.154748
-300;0.342802;-0.275759;0.673281;0.341193;0.413978
-290;0.302055;0.587029;-0.268829;-0.073222;0.024815
-280;-0.019559;-0.186422;-0.156615;-0.091975;-0.159809
-270;0.018693;-0.881277;0.109620;0.149827;0.162107
-260;-0.070328;0.371921;0.263758;0.119266;-0.580139
-250;0.343241;0.024611;-0.150781;0.227985;-0.246764
-240;0.114447;-0.442073;0.226273;0.057821;0.018364
-230;0.191017;0.040582;0.743368;-0.611162;-0.166506
-220;-0.251386;-0.054684;-0.317194;0.063279;0.212186
-210;-0.824240;-0.019138;0.126081;-0.081423;-0.466256
-200;0.592777;-0.004101;0.587358;0.378981;-0.251289
-190;0.466251;0.004555;-0.188649;-0.113209;-0.296900
-180;0.347685;-0.142030;0.353016;0.026826;-0.026648
-170;-0.206087;-0.117029;0.495869;-0.475322;-0.030766
-160;-0.416812;0.235423;0.227787;0.262608;0.142811
-150;0.258887;-0.009108;0.279583;-0.424798;-0.089547
-140;-0.541049;0.314491;0.112286;0.012275;-0.056996
-130;0.452244;0.016849;-0.413599;-0.043657;-0.196571
-120;-0.543265;0.292421;-0.140021;0.506711;0.296819
-110;0.196516;-0.066901;0.297789;-0.216892;0.165530
-100;-0.023687;-0.125593;0.093476;-0.387474;-0.333994
-90;0.054535;0.698507;0.291853;-0.088657;0.011494
-80;0.556810;0.172842;-0.671446;-0.238042;0.303236
-70;0.080947;0.207933;-0.103442;-0.040429;-0.173571
-60;-0.537819;-0.377632;0.358824;-0.259615;-0.348109
-50;-0.623471;-0.180170;-0.171649;-0.251408;-0.051024
-40;0.289096;-0.024077;-0.244764;-0.211135;0.150249
-30;-0.244467;0.037297;-0.312509;-0.183567;0.487437
-20;0.011636;-0.091399;-0.334795;0.039970;0.374431
-10;0.808040;0.910500;0.784502;0.719906;-0.017016
0;1.779151;1.730011;1.900151;2.220420;1.695576
10;3.150623;3.378901;3.059626;2.457976;3.522079
20;4.182760;4.741654;4.591463;4.846689;4.356365
30;5.991179;6.073530;5.893434;5.706827;5.966512
40;7.286058;6.861409;7.604863;7.174828;7.356370
50;8.624199;8.814086;8.827351;9.224958;8.136568
60;10.020986;9.730148;9.363724;9.994639;9.584202
70;11.499398;11.186486;11.822434;11.224701;10.871798
80;11.680724;12.611331;12.040889;12.612159;12.257667
90;13.780189;13.085652;14.216331;13.624612;13.656721
100;14.985520;14.981452;14.568011;14.994007;14.348850
110;16.698331;15.673321;15.438181;15.889566;15.271185
120;16.301299;16.508246;16.472549;16.077191;16.025073
130;16.430056;16.394371;15.809403;16.301976;15.174309
140;15.842043;16.107411;16.108104;16.131142;14.617475
150;16.510869;15.772442;15.877228;15.497546;15.302417
160;15.819739;15.859136;15.216614;15.957685;15.496730
170;15.871561;15.052734;15.234428;15.299222;15.483437
180;15.809658;16.062194;14.777823;15.594689;15.489460
190;15.065322;15.236680;14.885683;15.094718;14.802848
200;15.359316;14.912657;14.720924;15.422105;14.617315
210;15.291734;14.889608;14.481471;15.544261;14.508099
220;14.497181;14.871275;14.170394;15.474452;14.961130
230;14.432737;14.924900;14.277265;14.640901;14.228594
240;14.168883;14.492069;13.984782;14.463131;13.704582
250;14.858630;14.720668;14.481854;14.340057;14.174351
260;14.451915;13.955491;14.330877;13.599234;13.704676
270;14.165165;14.358680;14.087173;13.703736;14.143140
280;13.924022;13.691735;14.029469;13.953799;13.813736
