Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;0.110521;0.173163;-0.110925;-0.857297;0.615241
-390;-0.550501;-0.002280;-1.212517;-0.070547;0.238241
-380;0.032034;-0.775810;-0.254033;-0.738789;0.317142
-370;-0.470163;-0.644609;-0.811410;0.156788;-0.151338
-360;-0.266743;0.093025;-0.151389;0.553895;-0.445487
-350;-0.705992;-0.073492;0.325987;-0.652195;-0.449215
-340;0.608082;-0.461927;-0.451521;0.040588;0.440675
-330;-0.913814;-0.414542;0.241227;0.037864;-0.024212
-320;0.565886;-0.147974;-0.873709;1.454289;0.290211
-310;-0.329149;-0.241880;0.197732;-0.760197;1.013829
-300;-0.206588;-0.023686;-0.326936;-0.272197;-0.025126
-290;0.339698;0.108020;-0.071095;-0.017072;0.244818
-280;0.606475;0.315684;-0.022006;-0.575837;-1.225629
-270;0.184013;-0.130946;-0.533869;-0.529671;-0.358332
-260;-0.728841;-0.107966;-0.062800;0.220786;1.046655
-250;0.145602;-0.406107;-1.359854;-0.066917;0.077796
-240;-0.051471;-0.536921;-0.528630;-1.344150;-0.242621
-230;0.062138;-0.879336;0.099078;-0.372481;-0.471745
-220;-0.458864;0.272249;-0.345449;0.032739;0.074832
-210;-0.011022;-0.165032;-0.375211;0.377733;-0.819838
-200;0.097003;-0.124574;0.940468;-0.470788;0.265053
-190;0.078546;-0.372264;0.172998;-0.804986;0.451013
-180;-0.698984;0.390699;0.465426;-0.136198;0.220772
-170;-0.170874;0.225141;0.335570;0.624208;0.102681
-160;-0.176907;0.340075;0.278149;0.310869;0.014404
-150;-0.059200;-0.784176;-0.246257;-0.718829;-0.409841
-140;0.806462;0.184397;-0.001834;-0.712586;0.219737
-130;0.053025;0.436748;-0.319820;-0.235086;0.263909
-120;-0.337382;-0.398672;-0.976388;0.321890;-0.232729
-110;0.389029;-0.124848;0.597628;0.110266;-0.148912
-100;1.009405;0.422228;-0.408743;0.077523;-0.843282
-90;0.120877;0.772235;-0.016980;0.165346;-0.389881
-80;0.192566;-0.402472;-0.011467;-0.030013;-0.191297
-70;0.269120;0.222980;0.054159;1.005307;-0.267997
-60;-0.074606;-1.159874;0.595701;-0.437853;0.222764
-50;-0.116118;0.248600;0.056940;-0.122831;-0.158939
-40;0.335399;0.097945;-0.941876;-0.650834;-0.127725
-30;0.085661;0.114429;-0.244197;0.171301;-0.871601
-20;0.871142;-0.757261;-0.061044;0.152094;-0.271807
-10;2.216050;1.749333;1.711885;0.569879;1.908820
0;4.209347;4.977117;4.795512;4.267605;4.135092
10;7.035189;7.138088;6.717385;6.081836;6.721946
20;10.277455;9.308264;9.039012;8.722670;8.629466
30;11.867153;11.100179;10.879127;11.710804;12.527902
40;15.975002;14.101853;12.907941;13.557284;13.577400
50;17.462829;16.524523;17.301814;16.190530;15.975686
60;18.858553;18.588135;17.966739;18.430705;18.784827
70;21.956903;21.906125;20.722863;20.852962;20.500412
80;24.109035;23.341462;23.663863;23.371301;23.362983
90;26.442653;25.517370;25.263095;25.357007;25.527249
100;29.009446;27.932857;28.631537;26.780386;27.583425
110;31.262917;29.266066;29.729725;28.641054;29.900026
120;30.576607;30.931563;30.164799;29.109824;29.936850
130;31.151450;29.821820;29.506724;29.692093;29.352871
140;31.856593;29.640532;29.536874;29.709126;28.799305
150;30.531790;30.043833;29.023473;29.125161;29.130270
