Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;-0.176227;0.232923;-0.077359;0.145302;0.270897
-390;-0.544899;0.373659;-0.387165;-0.005268;-0.201033
-380;0.213557;-0.030285;0.271833;-0.125403;0.308624
-370;-0.248690;-0.218369;0.123323;0.126527;-0.339832
-360;0.446627;-0.007467;-0.342112;0.220834;-0.401058
-350;-0.438380;-0.219484;-0.021977;-0.282619;0.078735
-340;-0.446814;-0.103626;0.131794;-0.019749;0.213054
-330;-0.280841;-0.235063;0.116556;-0.386744;-0.623091
-320;0.540955;-0.664653;0.245447;-0.731010;-0.114242
-310;-0.818739;0.735435;-0.747920;0.085497;0.229961
-300;-0.730639;0.184211;-0.029488;0.759060;-0.388328
-290;0.073038;0.500791;0.232270;0.055709;-0.065087
-280;0.164475;0.190816;-0.062437;0.715116;-0.074297
-270;-0.209550;0.463862;0.753339;-0.309820;-0.730249
-260;-0.115317;-0.461638;0.475157;-0.131297;0.055012
-250;-0.098883;0.564037;0.213320;-0.455535;-0.693204
-240;-0.633531;0.716955;-0.302116;-0.370254;0.364052
-230;-0.515461;-0.688911;-0.839657;0.344112;-0.229973
-220;-0.004796;-0.146202;0.544220;-0.329196;-0.641567
-210;-0.606481;0.772901;-0.063822;-0.355111;0.131320
-200;0.085499;0.779426;0.084828;-0.482918;0.097984
-190;-0.242399;-0.093506;-0.839229;0.698538;-0.158338
-180;-0.043712;0.050912;-0.481030;-0.022394;0.622450
-170;-0.777632;-0.818359;0.047020;0.455307;0.340185
-160;-0.246333;-0.249058;0.173305;0.061139;0.828129
-150;-0.736706;-0.468364;-0.283771;-0.266569;0.147046
-140;0.266826;0.023305;-0.169162;0.059340;-0.190239
-130;0.646271;-0.520457;-0.351621;-0.055821;-0.047062
-120;-0.281404;0.271039;-0.322284;0.904813;-0.266394
-110;-0.697335;0.115277;-1.098568;0.934085;-0.495759
-100;0.179660;-0.213182;-0.529729;0.061455;-0.649471
-90;0.052468;-0.259171;-0.369101;-1.258126;-0.036500
-80;0.393130;-0.404330;0.606133;-0.206855;-0.368165
-70;-0.944353;-0.160603;-0.366095;0.091914;-0.880258
