401,0.0654
402,0.0642
403,0.0626
404,0.0596
405,0.0575
406,0.0556
407,0.0539
408,0.0521
409,0.0515
410,0.0515
411,0.0522
412,0.0539
413,0.0555
414,0.0574
415,0.0603
416,0.0621
417,0.0635
418,0.0645
419,0.0651
420,0.0648
421,0.0639
422,0.0628
423,0.0607
424,0.0589
425,0.0571
426,0.0541
427,0.0527
428,0.0513
429,0.0503
430,0.0498
431,0.0502
432,0.0508
433,0.0526
434,0.0541
435,0.0557
436,0.0575
437,0.0602
438,0.0615
439,0.0627
440,0.0638
441,0.0638
442,0.0636
443,0.0627
444,0.0615
445,0.0602
446,0.0586
447,0.0560
448,0.0543
449,0.0527
450,0.0508
451,0.0497
452,0.0489
453,0.0485
454,0.0487
455,0.0493
456,0.0501
457,0.0520
458,0.0533
459,0.0548
460,0.0571
461,0.0585
462,0.0600
463,0.0611
464,0.0622
465,0.0627
466,0.0628
467,0.0624
468,0.0617
469,0.0609
470,0.0589
471,0.0574
472,0.0559
473,0.0534
474,0.0519
475,0.0505
476,0.0494
477,0.0480
478,0.0473
479,0.0469
480,0.0469
481,0.0473
482,0.0480
483,0.0492
484,0.0502
485,0.0516
486,0.0532
487,0.0543
488,0.0560
489,0.0582
490,0.0593
491,0.0601
492,0.0608
493,0.0614
494,0.0614
495,0.0610
496,0.0604
497,0.0595
498,0.0586
499,0.0569
500,0.0556
501,0.0542
502,0.0522
503,0.0510
504,0.0499
505,0.0482
506,0.0473
507,0.0466
508,0.0459
509,0.0456
510,0.0458
511,0.0462
512,0.0467
513,0.0475
514,0.0489
515,0.0500
516,0.0512
517,0.0530
518,0.0542
519,0.0555
520,0.0570
521,0.0581
522,0.0590
523,0.0599
524,0.0604
525,0.0607
526,0.0607
527,0.0606
528,0.0601
529,0.0591
530,0.0584
531,0.0574
532,0.0558
533,0.0545
534,0.0534
535,0.0518
536,0.0507
537,0.0495
538,0.0480
539,0.0471
540,0.0461
541,0.0455
542,0.0451
543,0.0448
544,0.0448
545,0.0449
546,0.0454
547,0.0460
548,0.0467
549,0.0479
550,0.0489
551,0.0497
552,0.0514
553,0.0525
554,0.0535
555,0.0551
556,0.0558
557,0.0571
558,0.0580
559,0.0586
560,0.0590
561,0.0593
562,0.0596
563,0.0595
564,0.0592
565,0.0590
566,0.0580
567,0.0573
568,0.0563
569,0.0552
570,0.0544
571,0.0531
572,0.0521
573,0.0511
574,0.0497
575,0.0489
576,0.0478
577,0.0464
578,0.0458
579,0.0449
580,0.0442
581,0.0439
582,0.0436
583,0.0435
584,0.0435
585,0.0437
586,0.0440
587,0.0446
588,0.0451
589,0.0456
590,0.0469
591,0.0477
592,0.0489
593,0.0497
594,0.0504
595,0.0518
596,0.0526
597,0.0536
598,0.0548
599,0.0554
600,0.0563
601,0.0568
602,0.0572
603,0.0578
604,0.0579
605,0.0582
606,0.0582
607,0.0581
608,0.0578
609,0.0574
610,0.0568
611,0.0563
612,0.0556
613,0.0545
614,0.0539
615,0.0529
616,0.0521
617,0.0513
618,0.0501
619,0.0493
620,0.0482
621,0.0474
622,0.0467
623,0.0458
624,0.0453
625,0.0445
626,0.0441
627,0.0438
628,0.0435
629,0.0434
630,0.0434
631,0.0435
632,0.0438
633,0.0444
634,0.0447
635,0.0454
636,0.0458
637,0.0464
638,0.0475
639,0.0482
640,0.0493
641,0.0502
642,0.0515
643,0.0523
644,0.0532
645,0.0543
646,0.0549
647,0.0561
648,0.0563
649,0.0566
650,0.0576
651,0.0579
652,0.0586
653,0.0589
654,0.0572
655,0.0572
656,0.0571
657,0.0572
658,0.0567
659,0.0565
660,0.0573
661,0.0580
662,0.0577
663,0.0572
664,0.0563
665,0.0557
666,0.0547
667,0.0543
668,0.0531
669,0.0525
670,0.0511
671,0.0503
672,0.0495
673,0.0486
674,0.0481
675,0.0473
676,0.0467
677,0.0458
678,0.0452
679,0.0448
680,0.0444
681,0.0441
682,0.0438
683,0.0435
684,0.0434
685,0.0433
686,0.0433
687,0.0435
688,0.0439
689,0.0442
690,0.0448
691,0.0452
692,0.0455
693,0.0463
694,0.0470
695,0.0479
696,0.0485
697,0.0491
698,0.0496
699,0.0509
700,0.0518
701,0.0523
702,0.0533
703,0.0537
704,0.0549
705,0.0555
706,0.0561
707,0.0561
708,0.0566
709,0.0571
710,0.0581
711,0.0582
712,0.0588
713,0.0591
714,0.0588
715,0.0590
716,0.0594
717,0.0598
718,0.0596
719,0.0590
720,0.0589
721,0.0587
722,0.0584
723,0.0577
724,0.0574
725,0.0565
726,0.0558
727,0.0551
728,0.0547
729,0.0541
730,0.0533
731,0.0525
732,0.0519
733,0.0508
734,0.0504
735,0.0496
736,0.0490
737,0.0482
738,0.0477
739,0.0470
740,0.0468
741,0.0461
742,0.0458
743,0.0455
744,0.0451
745,0.0446
746,0.0442
747,0.0438
748,0.0435
749,0.0435
