450,0.9351
451,0.9338
452,0.9349
453,0.9373
454,0.9429
455,0.9434
456,0.9460
457,0.9526
458,0.9560
459,0.9588
460,0.9603
461,0.9592
462,0.9577
463,0.9573
464,0.9573
465,0.9583
466,0.9591
467,0.9576
468,0.9591
469,0.9597
470,0.9589
471,0.9590
472,0.9573
473,0.9567
474,0.9559
475,0.9562
476,0.9570
477,0.9563
478,0.9543
479,0.9520
480,0.9492
481,0.9466
482,0.9447
483,0.9408
484,0.9423
485,0.9464
486,0.9481
487,0.9448
488,0.9380
489,0.9340
490,0.9339
491,0.9316
492,0.9313
493,0.9320
494,0.9315
495,0.9299
496,0.9284
497,0.9291
498,0.9303
499,0.9269
500,0.9258
501,0.9265
502,0.9273
503,0.9260
504,0.9247
505,0.9269
506,0.9278
507,0.9283
508,0.9293
509,0.9283
510,0.9281
511,0.9302
512,0.9317
513,0.9325
514,0.9357
515,0.9397
516,0.9419
517,0.9448
518,0.9460
519,0.9461
520,0.9466
521,0.9480
522,0.9477
523,0.9487
524,0.9491
525,0.9489
526,0.9485
527,0.9507
528,0.9519
529,0.9530
530,0.9545
531,0.9569
532,0.9600
533,0.9600
534,0.9619
535,0.9617
536,0.9615
537,0.9631
538,0.9658
539,0.9649
540,0.9645
541,0.9645
542,0.9628
543,0.9600
544,0.9578
545,0.9585
546,0.9560
547,0.9558
548,0.9574
549,0.9578
550,0.9589
551,0.9588
552,0.9582
553,0.9578
554,0.9558
555,0.9527
556,0.9521
557,0.9532
558,0.9526
559,0.9506
560,0.9468
561,0.9439
562,0.9438
563,0.9416
564,0.9386
565,0.9382
566,0.9381
567,0.9370
568,0.9394
569,0.9409
570,0.9391
571,0.9359
572,0.9360
573,0.9367
574,0.9339
575,0.9314
576,0.9290
577,0.9275
578,0.9279
579,0.9335
580,0.9356
581,0.9343
582,0.9349
583,0.9335
584,0.9321
585,0.9285
586,0.9279
587,0.9238
588,0.9225
589,0.9249
590,0.9271
591,0.9265
592,0.9234
593,0.9236
594,0.9264
595,0.9321
596,0.9329
597,0.9335
598,0.9312
599,0.9314
600,0.9333
601,0.9353
602,0.9374
603,0.9399
604,0.9424
605,0.9444
606,0.9429
607,0.9417
608,0.9426
609,0.9408
610,0.9410
611,0.9421
612,0.9415
613,0.9423
614,0.9423
615,0.9430
616,0.9446
617,0.9472
618,0.9460
619,0.9449
620,0.9474
621,0.9501
622,0.9514
623,0.9543
624,0.9572
625,0.9595
626,0.9576
627,0.9561
628,0.9566
629,0.9561
630,0.9556
631,0.9552
632,0.9574
633,0.9586
634,0.9566
635,0.9546
636,0.9566
637,0.9580
638,0.9573
639,0.9586
640,0.9580
641,0.9586
642,0.9566
643,0.9568
644,0.9580
645,0.9604
646,0.9605
647,0.9613
648,0.9620
649,0.9610
650,0.9582
