450,0.9603
451,0.9587
452,0.9577
453,0.9572
454,0.9576
455,0.9570
456,0.9570
457,0.9599
458,0.9622
459,0.9613
460,0.9606
461,0.9575
462,0.9538
463,0.9490
464,0.9428
465,0.9424
466,0.9421
467,0.9405
468,0.9387
469,0.9379
470,0.9345
471,0.9336
472,0.9314
473,0.9298
474,0.9282
475,0.9273
476,0.9277
477,0.9286
478,0.9272
479,0.9251
480,0.9237
481,0.9220
482,0.9210
483,0.9196
484,0.9216
485,0.9274
486,0.9311
487,0.9294
488,0.9245
489,0.9242
490,0.9266
491,0.9257
492,0.9273
493,0.9301
494,0.9316
495,0.9321
496,0.9330
497,0.9343
498,0.9369
499,0.9364
500,0.9374
501,0.9388
502,0.9420
503,0.9416
504,0.9421
505,0.9458
506,0.9474
507,0.9485
508,0.9490
509,0.9477
510,0.9485
511,0.9508
512,0.9524
513,0.9529
514,0.9562
515,0.9594
516,0.9614
517,0.9637
518,0.9637
519,0.9634
520,0.9631
521,0.9634
522,0.9620
523,0.9620
524,0.9609
525,0.9589
526,0.9562
527,0.9571
528,0.9571
529,0.9572
530,0.9582
531,0.9589
532,0.9578
533,0.9570
534,0.9584
535,0.9563
536,0.9539
537,0.9537
538,0.9554
539,0.9536
540,0.9507
541,0.9499
542,0.9473
543,0.9426
544,0.9396
545,0.9390
546,0.9368
547,0.9365
548,0.9377
549,0.9375
550,0.9389
551,0.9382
552,0.9380
553,0.9371
554,0.9352
555,0.9323
556,0.9320
557,0.9331
558,0.9323
559,0.9312
560,0.9280
561,0.9261
562,0.9267
563,0.9249
564,0.9231
565,0.9239
566,0.9251
567,0.9243
568,0.9290
569,0.9304
570,0.9289
571,0.9271
572,0.9277
573,0.9280
574,0.9277
575,0.9277
576,0.9267
577,0.9281
578,0.9296
579,0.9345
580,0.9353
581,0.9351
582,0.9387
583,0.9393
584,0.9399
585,0.9378
586,0.9377
587,0.9335
588,0.9313
589,0.9332
590,0.9356
591,0.9369
592,0.9391
593,0.9411
594,0.9424
595,0.9466
596,0.9470
597,0.9474
598,0.9474
599,0.9481
600,0.9493
601,0.9507
602,0.9521
603,0.9552
604,0.9592
605,0.9617
606,0.9601
607,0.9594
608,0.9606
609,0.9584
610,0.9564
611,0.9558
612,0.9556
613,0.9587
614,0.9586
615,0.9571
616,0.9570
617,0.9596
618,0.9583
619,0.9569
620,0.9576
621,0.9605
622,0.9611
623,0.9635
624,0.9649
625,0.9649
626,0.9622
627,0.9609
628,0.9589
629,0.9584
630,0.9582
631,0.9569
632,0.9578
633,0.9577
634,0.9548
635,0.9514
636,0.9529
637,0.9540
638,0.9524
639,0.9526
640,0.9494
641,0.9492
642,0.9459
643,0.9449
644,0.9450
645,0.9481
646,0.9486
647,0.9496
648,0.9504
649,0.9497
650,0.9456
