Laser Delay [ns];TA [mOD]
-400;-0.360728
-390;-0.138929
-380;0.302209
-370;-0.047385
-360;0.031809
-350;-0.354409
-340;0.364842
-330;0.190481
-320;-0.078057
-310;-0.107071
-300;-0.255373
-290;-0.124953
-280;0.094146
-270;0.236128
-260;0.061816
-250;0.460568
-240;-0.149668
-230;0.077914
-220;0.342363
-210;-0.135053
-200;0.046759
-190;0.097411
-180;0.040847
-170;-0.065291
-160;0.035507
-150;0.066722
-140;0.050434
-130;0.172636
-120;-0.097306
-110;-0.040426
-100;-0.093275
-90;-0.045351
-80;-0.134624
-70;0.093502
-60;-0.019479
-50;0.175674
-40;-0.230786
-30;-0.352451
-20;-0.195891
-10;0.686748
0;3.210803
10;5.246101
20;8.074443
30;9.967942
40;12.124662
50;13.921357
60;16.572549
70;18.575811
80;20.141728
90;22.483626
100;24.985496
110;26.263869
120;27.144732
130;26.731995
140;26.652045
150;26.117613
160;26.347542
170;26.093579
180;25.313984
190;25.408850
200;24.795326
210;24.740554
220;24.267425
230;24.079681
240;24.068766
250;23.825266
260;23.376344
270;23.210374
280;22.755955
290;22.759019
300;22.510823
310;22.139561
320;21.842695
330;21.552817
340;21.433385
350;21.613195
360;21.204224
370;21.345517
380;20.317359
390;20.375130
400;20.330064
410;20.174440
420;19.751897
430;19.547905
440;19.337964
450;19.376075
460;19.046617
470;18.921305
480;18.449099
490;18.348222
500;18.151636
510;17.869441
520;17.852483
530;17.655014
540;17.803598
550;17.131939
560;16.831171
570;17.176118
580;16.822954
590;16.460093
600;16.664430
610;16.360927
620;16.163497
630;16.055291
640;15.666563
650;15.380750
660;15.319316
670;14.860386
680;15.096538
690;14.708160
700;14.940647
710;14.759990
720;14.659537
730;14.382013
740;14.168099
750;14.160817
760;14.052045
770;14.015879
780;13.648361
790;13.468743
800;13.183392
810;13.143867
820;13.362154
830;13.049047
840;12.740249
850;12.925636
860;12.215372
870;12.462274
880;12.227831
890;11.993760
900;12.021792
910;11.839734
920;11.780033
930;11.712324
940;11.384802
950;11.661398
960;11.299175
970;10.997339
980;11.315585
990;10.795950
1000;10.826980
1010;10.888648
1020;10.635017
1030;10.610821
1040;10.464912
1050;10.227498
1060;9.913260
1070;10.080153
1080;9.883785
1090;10.144982
1100;9.756694
1110;9.598449
1120;9.949867
1130;9.602746
1140;9.480257
1150;9.540870
1160;9.023061
1170;9.279786
1180;9.308991
1190;8.891658
1200;8.933212
1210;8.730134
1220;8.631870
1230;8.313308
1240;8.537790
1250;8.112926
1260;8.268422
1270;8.437231
1280;7.935628
1290;7.876700
1300;8.102932
1310;8.114626
1320;7.874848
1330;7.702983
1340;7.729571
1350;7.518085
1360;7.424302
1370;7.361558
1380;7.105913
1390;7.462557
1400;7.250073
1410;7.116721
1420;6.873507
1430;7.191440
1440;6.870730
1450;6.766475
1460;6.879376
1470;6.508917
1480;6.639442
1490;6.716336
1500;6.587862
1510;6.863329
1520;6.382353
1530;6.248502
1540;6.022286
1550;6.057577
1560;6.115221
1570;6.070529
1580;6.077983
1590;5.585513
1600;5.788093
1610;5.556398
1620;5.650870
1630;5.776301
1640;5.662159
1650;5.534642
1660;5.386388
1670;5.448913
1680;5.472412
1690;5.216387
1700;5.367414
1710;5.126165
1720;5.232793
1730;5.171507
1740;5.265929
1750;4.968748
1760;4.904435
1770;4.913303
1780;4.742170
1790;4.774838
1800;4.598824
1810;4.930650
1820;4.822698
1830;4.634023
1840;4.561616
1850;4.524225
1860;4.580605
1870;4.417486
1880;4.263528
1890;4.273837
1900;4.431867
1910;4.200575
1920;3.974073
1930;4.319409
1940;4.286270
1950;3.821846
1960;4.069007
1970;3.905805
1980;4.080749
1990;3.599595
2000;3.829435
2010;3.976951
2020;3.887981
2030;4.071041
2040;3.572308
2050;3.509744
2060;3.817873
2070;3.564163
2080;3.832475
2090;3.537924
2100;3.439789
2110;3.441604
2120;3.639399
2130;3.698911
2140;3.453022
2150;3.153487
2160;3.234055
2170;3.344094
2180;2.992081
2190;3.068662
2200;3.286850
2210;3.047162
2220;3.416639
2230;2.846953
2240;3.012622
2250;3.001990
2260;2.862717
2270;2.809448
2280;2.699815
2290;2.700187
2300;2.845873
2310;2.629111
2320;2.634117
2330;2.798866
2340;3.239078
2350;2.525757
2360;2.445509
