Laser Delay [ns];TA [mOD]
-400;0.008366
-390;0.002164
-380;-0.034277
-370;-0.007744
-360;0.060241
-350;0.105560
-340;0.021334
-330;-0.084663
-320;-0.192712
-310;-0.129294
-300;-0.069889
-290;-0.052151
-280;0.050953
-270;0.135347
-260;-0.027782
-250;0.206606
-240;-0.005762
-230;-0.006620
-220;-0.059522
-210;-0.104682
-200;0.104972
-190;-0.065670
-180;-0.156097
-170;-0.004437
-160;-0.038642
-150;-0.085714
-140;0.056727
-130;-0.129914
-120;0.022517
-110;0.019137
-100;-0.026307
-90;0.005152
-80;0.094666
-70;0.090989
-60;-0.047979
-50;-0.026092
-40;0.126038
-30;-0.128525
-20;0.198504
-10;1.956062
0;5.089555
10;8.267875
20;11.389681
30;14.310779
40;17.489381
50;20.116607
60;22.921614
70;25.740520
80;28.577383
90;31.063539
100;33.527204
110;35.783134
120;36.215359
130;35.550661
140;34.898581
150;34.219970
160;33.315193
170;32.821130
180;32.312937
190;31.698056
200;31.073834
210;30.653093
220;29.923406
230;29.604251
240;28.825197
250;28.265643
260;27.796594
270;27.346333
280;26.760328
290;26.245828
300;25.562581
310;25.069276
320;24.780733
330;24.157320
340;23.914266
350;23.463418
360;22.960976
370;22.487404
380;22.063945
390;21.540023
400;21.315266
410;20.762717
420;20.461781
430;20.152826
440;19.666916
450;19.353214
460;18.881322
470;18.669072
480;18.292743
490;18.082793
500;17.423567
510;17.195382
520;16.990279
530;16.546757
540;16.163411
550;15.942111
560;15.794637
570;15.493962
580;15.096964
590;14.719976
600;14.543656
610;14.210740
620;14.196145
630;13.748581
640;13.476753
650;13.206575
660;12.908066
670;12.716241
680;12.524302
690;12.157437
700;11.891581
710;11.911677
720;11.449721
730;11.295207
740;10.993562
750;10.905793
760;10.756171
770;10.581829
780;10.139708
790;10.103794
800;9.968844
810;9.641793
820;9.545224
830;9.325968
840;9.072746
850;9.084162
860;8.854883
870;8.625111
880;8.403008
890;8.267314
900;8.166281
910;8.036209
920;7.863991
930;7.660447
940;7.676955
950;7.447774
960;7.281211
970;7.116293
980;6.932097
990;6.757640
1000;6.705555
1010;6.562129
1020;6.362756
1030;6.437713
1040;6.342567
1050;6.055042
1060;5.910893
1070;5.880726
1080;5.618937
1090;5.541751
1100;5.497164
1110;5.328921
1120;5.245037
1130;5.372058
1140;5.266059
1150;4.916088
1160;4.982557
1170;4.751596
1180;4.688193
1190;4.599135
1200;4.466293
1210;4.507740
1220;4.372932
1230;4.213830
1240;4.092288
1250;4.038603
1260;3.964247
1270;3.945818
1280;3.849362
1290;3.692606
1300;3.776351
1310;3.647612
1320;3.656982
1330;3.406341
1340;3.499792
1350;3.500738
1360;3.394538
1370;3.191240
1380;3.311410
1390;2.944054
1400;3.078361
1410;3.019902
1420;2.900190
1430;2.843121
1440;2.884706
1450;2.781916
1460;2.737872
1470;2.529976
1480;2.447946
1490;2.529908
1500;2.465043
1510;2.466153
1520;2.476123
1530;2.434195
1540;2.298012
1550;2.161506
1560;2.141718
1570;2.092613
1580;2.061796
1590;2.090975
1600;2.007171
1610;1.895550
1620;1.885196
1630;2.041251
1640;1.786241
1650;1.750058
1660;1.870259
1670;1.775869
1680;1.717143
1690;1.614934
1700;1.685653
1710;1.603676
1720;1.572247
1730;1.558565
1740;1.516704
1750;1.434612
1760;1.457390
1770;1.352333
1780;1.492283
1790;1.226727
1800;1.362392
1810;1.284913
1820;1.192531
1830;1.179819
1840;1.285664
1850;1.245944
1860;1.176704
1870;1.095137
1880;1.071640
1890;0.976367
1900;0.966401
1910;1.038418
1920;0.876563
1930;1.032847
1940;0.948595
1950;0.858414
1960;0.888422
1970;0.922752
1980;0.900828
1990;0.855046
2000;0.818678
2010;0.798606
2020;0.791457
2030;0.837973
2040;0.796777
2050;0.757547
2060;0.709136
2070;0.668780
2080;0.732844
2090;0.659539
2100;0.630858
2110;0.682486
2120;0.607466
2130;0.518220
2140;0.698329
2150;0.554077
2160;0.569198
2170;0.511054
2180;0.602804
2190;0.607595
2200;0.558120
2210;0.510587
2220;0.387357
2230;0.426061
2240;0.472907
2250;0.551546
2260;0.446863
2270;0.415689
2280;0.342466
2290;0.388320
2300;0.505793
2310;0.317697
2320;0.419039
2330;0.415305
2340;0.466909
2350;0.250424
2360;0.286987
2370;0.445751
2380;0.161959
2390;0.337284
2400;0.287139
2410;0.329172
2420;0.336165
2430;0.134976
2440;0.221965
2450;0.251578
2460;0.339609
2470;0.184802
2480;0.216399
2490;0.274411
2500;0.196789
2510;0.122582
2520;0.173440
2530;0.147131
2540;0.099096
2550;0.254855
2560;0.129592
2570;0.187628
2580;0.160643
2590;0.138074
2600;0.240955
2610;0.188053
2620;0.070902
2630;0.197484
2640;0.051136
2650;0.191305
2660;0.187467
2670;0.065851
2680;0.086526
2690;0.224475
2700;0.038019
2710;0.114820
2720;0.252086
2730;0.046957
2740;0.052131
2750;0.104566
2760;0.063647
2770;0.051956
2780;-0.061458
2790;0.042057
2800;-0.022015
2810;-0.034067
2820;0.005805
2830;-0.056699
2840;-0.101442
2850;0.101460
2860;0.013464
2870;-0.110544
2880;-0.011168
2890;-0.090426
2900;-0.061367
2910;-0.012754
2920;0.018583
2930;0.185209
2940;0.009001
2950;-0.016232
2960;-0.076326
2970;-0.021684
2980;0.016369
2990;-0.081524
3000;0.011639
3010;-0.009850
3020;-0.103320
3030;-0.101614
3040;-0.057472
3050;-0.084923
3060;-0.060263
3070;0.010482
3080;-0.036576
3090;0.026066
3100;0.042365
3110;0.065349
3120;-0.006773
3130;-0.161604
3140;-0.019699
3150;-0.049931
3160;-0.094997
3170;-0.047691
3180;-0.111231
3190;-0.084927
3200;-0.055706
3210;-0.156612
3220;-0.167425
3230;-0.042401
3240;-0.104108
3250;-0.057264
3260;-0.101914
3270;0.012958
3280;-0.142717
3290;-0.033485
3300;-0.158968
3310;-0.159172
3320;0.032672
3330;-0.125113
3340;-0.004569
3350;-0.101481
3360;-0.126048
3370;-0.020707
3380;-0.101690
3390;-0.074544
3400;-0.092883
3410;-0.038824
3420;-0.052163
3430;-0.051280
3440;-0.153271
3450;-0.172637
3460;-0.101976
3470;-0.135429
3480;-0.153948
3490;-0.113394
3500;-0.167592
3510;-0.069396
3520;-0.010068
3530;-0.319351
3540;-0.068944
3550;-0.211838
3560;-0.110211
3570;-0.161830
3580;-0.113599
3590;0.051364
3600;-0.094189
3610;-0.156323
3620;-0.202447
3630;-0.103773
3640;-0.099425
3650;-0.186691
3660;-0.041914
3670;-0.093860
3680;-0.270322
3690;-0.119079
3700;-0.206195
3710;-0.132342
3720;-0.000106
3730;-0.164190
3740;-0.162374
3750;-0.256820
3760;-0.139800
3770;-0.160363
3780;-0.001349
3790;-0.075916
3800;-0.119689
3810;-0.100018
3820;-0.125574
3830;-0.169182
3840;-0.074700
3850;-0.118028
3860;-0.070145
3870;-0.313731
3880;-0.065844
3890;-0.116897
3900;-0.182975
3910;-0.247766
3920;-0.206239
3930;-0.221009
3940;-0.231056
3950;-0.092778
3960;-0.092292
3970;-0.220024
3980;-0.202531
3990;-0.258574
4000;-0.090473
4010;-0.240508
4020;-0.098286
4030;-0.201695
4040;-0.185389
4050;-0.106001
4060;-0.133963
4070;-0.135024
4080;-0.013375
4090;-0.072003
4100;-0.150711
4110;-0.175213
4120;-0.146994
4130;-0.106271
4140;-0.218366
4150;-0.176242
4160;-0.195826
4170;-0.153329
4180;-0.238333
4190;-0.096299
4200;-0.150253
4210;-0.226523
4220;-0.141816
4230;-0.179009
4240;-0.149673
