Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;-0.097354;0.316020;-0.238405;-0.329762;-0.030901
-390;-0.498855;0.315190;-0.458314;0.079521;-0.142872
-380;0.243325;0.163011;0.313783;-0.099745;-0.211806
-370;0.302565;-0.085489;-0.133512;-0.189556;-0.248720
-360;0.289365;0.542279;-0.124222;0.086594;0.519836
-350;0.433191;0.161127;-0.163989;0.304699;-0.024352
-340;-0.032920;-0.177091;0.022506;-0.153971;0.028077
-330;0.049193;-0.152767;0.330485;0.624054;0.447975
-320;0.395272;0.117191;-0.050161;0.253899;0.381750
-310;-0.094608;0.002334;-0.256568;-0.205491;0.313378
-300;0.430810;0.416048;0.004689;-0.022016;-0.023419
-290;-0.382871;0.014019;-0.089950;-0.228438;-0.045408
-280;-0.269142;-0.219651;0.054364;0.091804;0.281587
-270;-0.009287;0.099045;-0.217903;-0.023413;0.595239
-260;-0.316658;0.574605;-0.166297;0.387832;-0.127315
-250;0.104049;-0.148488;0.180778;-0.293944;0.209389
-240;0.404947;0.260466;0.040299;0.425487;0.640327
-230;0.263986;-0.105988;0.285868;0.169484;0.036992
-220;-0.336000;-0.273842;0.190804;-0.010305;-0.124141
-210;-0.051974;0.093004;-0.456754;0.245253;-0.168577
-200;-0.399483;-0.001868;-0.001874;0.239205;-0.101675
-190;-0.448759;-0.113426;0.095105;0.012632;-0.227129
-180;-0.144461;0.219373;0.320186;-0.114645;-0.300121
-170;0.333155;-0.098087;0.039368;0.393730;-0.523434
-160;-0.218586;-0.118177;0.141514;-0.084293;-0.325438
-150;0.365433;0.039723;0.125650;0.595466;0.377757
-140;0.534471;-0.426255;-0.209964;-0.125489;-0.174734
-130;0.685642;0.064487;0.484909;0.137008;-0.077792
-120;0.099820;-0.059816;-0.221633;0.494507;0.262317
-110;-0.213040;-0.298982;0.001875;-0.261201;-0.224805
-100;-0.165416;-0.150999;-0.109194;0.010762;-0.093709
-90;-0.143100;0.015888;0.274821;-0.296632;-0.090012
-80;-0.220171;-0.305877;-0.144741;0.144273;-0.183079
-70;-0.143877;-0.212150;0.245741;-0.432913;-0.522545
-60;-0.200111;-0.017761;0.024396;0.092671;-0.382418
-50;0.317081;-0.508476;0.243841;0.054302;0.201597
-40;0.181576;0.152770;-0.104049;0.490060;-0.454014
-30;-0.021372;-0.199553;0.246214;0.192497;-0.266521
-20;-0.112507;-0.406672;-0.126440;0.383056;0.404181
-10;0.268008;0.197161;0.141229;-0.030454;0.361277
0;1.345121;1.820801;1.708828;1.853892;1.424383
10;2.518901;2.669096;3.049521;2.841652;2.565010
20;3.749309;3.989429;4.372943;4.047461;4.638390
30;5.465111;5.587885;5.323294;4.608596;5.230046
40;6.208693;6.263354;6.072384;6.642596;6.394030
50;7.624418;7.728455;7.318553;7.343412;7.475529
60;8.740430;8.747173;8.468862;8.285595;8.519284
70;9.358574;9.623048;9.625728;9.589443;9.428576
80;10.883803;10.605326;10.485610;10.071840;10.900048
90;11.549294;11.591090;11.796598;12.024962;11.644392
100;12.667760;12.695316;12.874151;12.270901;12.654032
