Laser Delay [ns];TA [mOD]
-400;-0.018583
-390;-0.324283
-380;-0.229837
-370;-0.211058
-360;-0.193553
-350;-0.251135
-340;-0.356080
-330;-0.160465
-320;-0.318652
-310;-0.127794
-300;-0.304824
-290;-0.269318
-280;0.001175
-270;-0.206605
-260;-0.211065
-250;-0.240878
-240;-0.176982
-230;-0.232129
-220;-0.010217
-210;-0.168564
-200;-0.095993
-190;-0.339136
-180;-0.243333
-170;-0.169001
-160;0.016338
-150;-0.276302
-140;-0.101875
-130;-0.071408
-120;-0.177741
-110;-0.164122
-100;-0.302555
-90;-0.286811
-80;-0.112720
-70;-0.432048
-60;-0.065581
-50;-0.055208
-40;-0.267176
-30;-0.004305
-20;-0.142653
-10;1.086727
0;3.213378
10;4.893649
20;6.702496
30;8.748405
40;10.622614
50;12.339858
60;14.013528
70;15.961492
80;17.611916
90;19.274292
100;21.095808
110;22.300268
120;22.843608
130;22.375294
140;22.217924
150;22.061072
160;21.667879
170;21.538516
180;21.449201
190;21.090009
200;20.758525
210;20.600733
220;20.331918
230;20.010752
240;19.819088
250;19.866180
260;19.454950
270;19.360555
280;19.023941
290;18.897572
300;18.876286
310;18.470366
320;18.113173
330;18.036133
340;17.720180
350;17.705588
360;17.323444
370;17.403548
380;17.203939
390;16.855212
400;16.613730
410;16.467646
420;16.287141
430;16.261931
440;15.941684
450;16.060075
460;15.395958
470;15.515237
480;15.258428
490;15.220623
500;15.013409
510;14.960556
520;14.484905
530;14.363819
540;14.129082
550;14.311270
560;14.150665
570;13.753871
580;13.448034
590;13.597391
600;13.276662
610;13.118497
620;12.958178
630;13.024274
640;12.650405
650;12.689198
660;12.642826
670;12.453252
680;12.212066
690;12.012376
700;11.882911
710;11.911672
720;11.756190
730;11.568763
740;11.635652
750;11.441175
760;11.128474
770;11.132316
780;11.087790
790;10.690625
800;10.880394
810;10.451345
820;10.649054
830;10.462561
840;10.419055
850;10.194082
860;10.098415
870;10.063792
880;9.570722
890;9.854897
900;9.553268
910;9.567275
920;9.261122
930;9.427016
940;9.182889
950;9.309545
960;9.081098
970;8.793809
980;9.029258
990;9.036715
1000;8.556697
1010;8.540358
1020;8.406068
1030;8.180340
1040;8.114487
1050;8.227749
1060;7.919857
1070;7.956006
1080;7.904948
1090;7.778242
1100;8.004551
1110;7.769448
1120;7.577860
1130;7.354123
1140;7.429122
1150;7.200107
1160;7.372672
1170;7.172429
1180;7.223820
1190;7.012719
1200;6.967771
1210;7.007484
1220;6.698583
1230;6.775278
1240;6.631575
1250;6.630181
1260;6.519192
1270;6.630144
1280;6.698433
1290;6.444626
1300;6.252530
1310;6.046475
1320;6.285545
1330;6.188157
1340;6.027659
1350;5.991519
1360;5.886503
1370;5.760449
1380;5.702236
1390;5.812716
1400;5.846274
1410;5.641981
1420;5.528574
1430;5.504285
1440;5.374170
1450;5.463993
1460;5.286371
1470;5.278993
1480;5.259234
1490;5.203501
1500;4.974352
1510;5.131974
1520;5.054813
1530;4.959114
1540;4.943028
1550;4.900299
1560;4.661169
1570;4.843431
1580;4.737304
1590;4.680605
1600;4.607252
1610;4.693527
1620;4.483870
1630;4.443739
1640;4.412613
1650;4.619976
1660;4.256874
1670;4.349708
1680;4.443800
1690;4.100089
1700;4.140952
1710;4.357266
1720;4.014636
1730;4.227110
1740;4.062991
1750;4.082652
1760;3.994256
1770;3.728622
1780;4.049333
1790;3.877567
1800;3.910752
1810;3.861052
1820;3.956991
1830;3.667530
1840;3.742339
1850;3.624314
1860;3.516098
1870;3.691531
1880;3.632333
1890;3.485352
1900;3.327624
1910;3.492699
1920;3.398984
1930;3.242808
1940;3.203321
1950;3.202754
1960;3.476143
1970;3.265379
1980;3.198910
1990;3.174233
2000;3.069020
2010;3.069337
2020;3.221484
2030;3.181880
2040;2.965748
2050;3.029372
2060;2.833150
2070;2.756457
2080;3.110376
2090;2.874432
2100;3.118911
2110;2.986896
2120;2.723777
2130;2.895105
2140;2.954045
2150;2.771160
2160;2.825993
2170;2.819964
2180;2.724266
2190;2.503290
2200;2.475681
2210;2.595661
2220;2.561043
2230;2.671426
2240;2.536251
2250;2.536855
2260;2.540054
2270;2.544273
2280;2.410813
2290;2.465238
2300;2.357220
2310;2.349539
2320;2.275512
2330;2.254322
2340;2.379229
2350;2.225152
2360;2.424100
2370;2.218970
2380;2.162690
2390;2.182810
2400;2.322487
2410;2.275394
2420;2.104896
2430;2.106136
2440;2.302559
2450;2.089992
2460;2.139690
2470;2.117048
2480;2.031085
2490;1.977533
2500;2.093652
2510;2.025044
2520;2.139390
2530;2.008227
2540;2.059525
2550;2.041412
2560;2.022803
2570;2.047596
2580;2.043348
2590;2.086321
2600;1.847566
2610;2.033582
2620;1.798991
2630;2.051004
2640;1.911257
2650;1.870212
2660;1.802906
2670;1.828953
2680;1.652806
2690;1.825254
2700;1.697204
2710;1.881063
2720;1.924199
2730;1.823247
2740;1.621168
2750;1.871868
2760;1.714168
2770;1.746572
2780;1.491860
2790;1.562001
2800;1.691077
