Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;-0.153018;0.182569;0.043119;0.196970;0.070700
-390;-0.044157;-0.360741;0.320727;-0.191313;-0.275681
-380;0.156173;0.046870;0.213074;-0.086343;0.101319
-370;0.348356;-0.194285;-0.389559;0.000449;0.191858
-360;0.502662;-0.017872;0.092910;0.101560;-0.039589
-350;0.287302;0.089360;-0.122106;0.226621;0.181485
-340;-0.070534;-0.357229;0.036828;-0.053064;-0.145829
-330;0.127081;-0.329189;-0.292217;-0.622008;0.193631
-320;0.228159;-0.227088;0.266555;0.157616;-0.410854
-310;-0.329449;0.001786;0.171123;0.365819;-0.115220
-300;0.350280;0.342294;0.173242;0.056263;-0.178366
-290;0.182382;-0.484039;0.083943;0.094369;0.164836
-280;0.191567;0.504939;-0.157178;-0.087253;-0.066211
-270;0.107841;-0.141225;-0.316631;-0.346846;-0.246871
-260;0.113674;0.138150;0.374676;0.129589;0.555810
-250;-0.095646;0.011621;0.160699;-0.174454;-0.014865
-240;-0.487688;0.257159;0.233798;0.416288;0.406381
-230;0.004389;0.048297;-0.084391;-0.103464;0.317164
-220;0.572564;0.327071;-0.306007;0.116625;0.527256
-210;-0.092585;0.181471;0.200601;-0.068413;0.343814
-200;-0.034268;0.020111;0.341913;0.022501;-0.120653
-190;-0.034248;0.256132;0.373421;0.094989;0.055399
-180;0.095738;-0.522891;-0.039511;0.291870;-0.377067
-170;0.215089;-0.249859;0.112715;-0.215027;0.190079
-160;-0.166472;-0.021900;-0.343080;0.257691;-0.441001
-150;0.006596;0.279708;-0.039534;0.017540;-0.087354
-140;0.573403;-0.029939;0.432237;0.136184;-0.022059
-130;0.295351;0.336595;0.088003;0.149868;0.215591
-120;-0.336909;-0.038455;0.393141;0.065268;-0.309538
-110;-0.136309;-0.089921;-0.155780;-0.186143;-0.173765
-100;0.125767;0.399386;0.253867;0.131821;0.108954
-90;0.124949;-0.022813;0.316448;0.092181;0.620792
-80;-0.098610;-0.654260;0.624994;-0.199546;0.144573
-70;0.196646;-0.242666;-0.112257;-0.169859;0.283003
-60;-0.101163;0.243176;0.489671;-0.168299;0.137039
-50;-0.281087;-0.148460;0.629628;0.122728;-0.092734
-40;0.020699;-0.137693;0.336649;0.491933;0.522240
-30;-0.154483;-0.016091;0.394219;-0.198915;0.680016
-20;-0.398870;0.205238;-0.052036;-0.441270;0.097657
-10;-0.140117;0.004472;0.169201;0.284242;0.170547
0;1.021989;1.199789;0.463823;0.269833;0.802359
10;0.930561;1.383895;1.163512;1.057738;1.289294
20;2.121794;2.104356;1.509541;0.923388;2.199037
30;2.232912;1.889243;2.440655;2.221502;2.153704
40;3.371743;2.720911;3.013195;2.737750;2.611877
50;3.731870;3.419664;3.245524;3.112190;3.029576
60;3.891569;4.310366;4.302304;3.813166;3.741759
70;4.386170;4.579159;4.438607;4.552355;3.682056
80;4.971332;4.723567;4.488082;4.952190;5.112151
90;5.968098;5.424464;4.618270;4.931280;5.213161
100;5.831211;5.524057;5.614531;5.636395;5.681486
110;6.529905;6.668437;5.720582;6.159332;5.870556
