Laser Delay [ns];TA [mOD]
-400;0.150375
-390;-0.196891
-380;-0.244004
-370;-0.182179
-360;-0.190908
-350;0.023426
-340;-0.519061
-330;-0.099327
-320;0.147669
-310;-0.153931
-300;0.199315
-290;-0.054501
-280;-0.085770
-270;-0.237577
-260;-0.215229
-250;-0.383566
-240;-0.205363
-230;-0.234810
-220;-0.008916
-210;0.147063
-200;-0.273966
-190;-0.129616
-180;-0.080439
-170;-0.069496
-160;-0.148156
-150;-0.126050
-140;-0.035046
-130;-0.180467
-120;-0.040569
-110;-0.067084
-100;-0.112114
-90;-0.372282
-80;-0.054520
-70;-0.129381
-60;-0.275228
-50;-0.123154
-40;-0.094766
-30;-0.315165
-20;0.093113
-10;0.946679
0;2.401004
10;3.869567
20;5.085672
30;6.387576
40;7.768942
50;9.072194
60;10.230820
70;11.384536
80;12.892962
90;14.126456
100;15.374679
110;16.022938
120;16.293979
130;16.003531
140;15.908413
150;15.680277
160;15.376125
170;15.509846
180;15.215863
190;15.073408
200;14.888842
210;14.638709
220;14.678687
230;14.429484
240;14.390520
250;14.078960
260;14.233771
270;13.941393
280;13.461874
290;13.479271
300;12.797912
310;13.365211
320;12.969640
330;12.856882
340;12.676938
350;12.660116
360;12.321208
370;12.152172
380;12.312364
390;12.097732
400;11.641044
410;11.547178
420;11.787094
430;11.350790
440;11.675851
450;10.965910
460;10.829983
470;10.976551
480;10.846149
490;10.769442
500;10.580519
510;10.575233
520;10.448471
530;10.363539
540;10.178980
550;9.982759
560;9.902003
570;9.738493
580;9.779578
590;9.762166
600;9.280622
610;9.172908
620;9.198963
630;9.101134
640;8.922547
650;8.934237
660;8.825734
670;8.604562
680;8.847290
690;8.479839
700;8.353963
710;8.393207
720;8.328777
730;8.293895
740;8.143275
750;7.948982
760;7.975737
770;7.726414
780;7.846130
790;7.819602
800;7.617939
810;7.450844
820;7.625556
830;7.310145
840;7.169211
850;7.232652
860;6.875643
870;7.146305
880;6.810027
890;6.536745
900;6.599895
910;6.546479
