Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;-0.552693;-0.402870;0.540146;0.343215;0.548979
-390;-0.306015;0.362325;-0.038850;0.004796;0.120058
-380;-0.045036;-0.119940;-0.319991;0.628660;-0.359205
-370;-0.288252;-0.497542;-0.403939;-0.189248;-0.452603
-360;-0.231336;0.220817;0.111420;0.097254;-0.486747
-350;-0.373421;0.671579;0.132335;-0.507640;0.029809
-340;0.313119;0.270963;-0.594823;-0.376246;0.463465
-330;-0.664655;-0.234745;0.428551;-0.442414;0.150348
-320;-0.066717;-0.415359;-0.202951;-0.069324;0.255351
-310;0.037483;-0.550272;0.181139;0.264703;0.446405
-300;0.105978;-0.145910;-0.033195;0.308741;-0.186612
-290;0.339542;0.225260;0.091696;-0.964219;-0.358121
-280;-0.179330;0.946066;0.267675;-0.434871;-0.106514
-270;-0.565108;0.668610;-0.294663;-0.148699;-0.097286
-260;-0.057484;-0.467946;-0.377747;-0.286029;0.023670
-250;-0.243261;-0.054806;0.058967;-0.330262;0.208128
-240;0.019450;-1.098912;-0.327889;0.355569;-0.190578
-230;0.488693;0.718935;-0.128397;0.008721;0.592500
-220;-0.055522;-0.003884;0.049364;0.504035;0.359775
-210;0.161641;-0.785988;-0.161142;0.163112;-0.169182
-200;-0.153138;0.257118;0.350184;-0.311849;0.584630
-190;0.227824;-0.154968;-0.499064;-0.256917;0.119254
-180;0.371871;0.257641;-0.576835;0.489079;0.152531
-170;-0.164379;-0.198527;-0.052401;-0.218179;-0.386686
-160;-0.312795;-0.535272;0.058065;0.069815;0.134437
-150;0.926347;0.099250;-0.173413;-0.166266;-0.170934
-140;0.285165;0.473920;0.327494;0.133191;0.081937
-130;0.534618;-0.085484;-0.318790;0.157543;0.204283
-120;1.015584;-0.053115;0.025735;0.097321;0.175235
-110;0.167687;0.421150;0.138300;-0.162847;-0.161848
-100;0.328921;0.017273;0.110869;0.374443;0.003946
-90;-0.482110;0.573346;-0.013098;-0.346203;0.168793
-80;-0.239565;-0.245524;0.113064;-0.224304;0.370322
-70;-0.125510;-0.131695;-0.214953;0.061544;-0.079824
-60;0.280513;-0.309186;-0.048904;-0.560070;0.478080
-50;0.005003;0.021156;0.103516;0.065055;-0.548570
-40;-0.243182;0.005177;-0.358277;-0.499669;-0.132766
-30;0.302783;0.135953;-0.766157;-0.115749;-0.176654
-20;0.081345;-0.141618;0.185140;0.601467;0.187308
-10;0.883221;0.970481;0.674363;0.739218;0.909347
0;2.970019;1.873305;2.089780;2.209865;2.868693
10;3.367448;4.117086;3.432232;4.280218;3.019282
20;4.153794;4.945098;5.188206;5.342029;4.906425
30;6.025512;6.490651;6.173786;6.360725;6.482182
40;7.436157;8.180049;7.929011;8.522027;7.747589
50;9.529054;9.497870;9.444865;8.552405;9.192964
60;11.127926;10.372044;10.663352;10.143953;10.692878
70;12.810913;12.335838;11.405793;11.761878;11.871607
80;14.595728;13.039218;13.302660;12.690668;12.932989
90;14.701714;14.591580;14.466677;14.162933;13.755769
100;15.984203;15.865594;15.468560;15.481201;14.788266
110;18.046443;17.147736;16.990085;17.071170;16.650230
120;18.170075;17.179805;17.440692;16.909714;16.952445
130;18.803227;17.872014;17.572777;16.969746;17.112421
140;17.789150;17.618504;16.872624;17.686794;17.132183
150;17.919581;17.253536;16.938798;16.708286;16.696818
160;17.707454;16.630696;17.014460;16.966911;16.745620
170;17.616809;16.600970;16.788000;15.914197;16.199875
180;17.045912;16.440664;16.473487;16.451482;16.161234
190;16.692972;16.377440;16.084073;15.878988;16.339359
200;17.985281;16.354325;15.891570;16.126822;16.324936
210;16.757140;16.378773;16.375751;15.535532;16.077642
220;16.799926;15.870449;15.565599;15.738779;15.837118
230;16.401745;15.872580;15.615399;15.446524;15.244568
240;15.929814;15.592981;15.864432;15.119461;15.961810
250;15.698931;15.154973;15.591797;14.834843;15.380698
260;16.520848;14.909446;15.237156;14.893252;15.120176
270;15.755072;15.136026;14.581365;14.997875;14.435893
280;15.042792;14.516436;14.553986;14.791538;14.388848
290;14.930840;14.867284;14.521484;14.831256;14.677470
300;15.424098;15.056249;14.999240;14.833205;14.603518
310;14.612276;14.164225;14.380900;13.712775;14.075601
320;15.389948;14.497883;14.390926;13.719886;13.948295
330;14.637865;14.222668;13.833053;13.855470;14.089165
340;14.945867;14.242869;13.779224;14.089274;13.997697
350;14.372023;13.949876;14.198926;13.933380;13.832406
360;13.926800;14.096965;13.639181;13.621469;14.187508
370;13.284031;13.480473;13.428251;13.505156;13.194389
380;13.991564;13.443561;13.973935;13.768216;13.673160
390;13.705648;12.674930;13.276003;12.883844;13.115311
400;14.179786;12.616627;13.166719;12.961217;12.761970
410;14.245322;13.415807;13.149010;12.858572;13.085870
420;13.501189;12.776899;13.384356;12.362297;13.077983
430;13.609576;13.571580;13.104212;12.409094;12.632838
440;12.850404;12.956381;12.601797;12.259786;12.486802
450;12.599598;12.616390;12.672209;12.012312;11.911130
460;12.853967;13.011870;11.582997;12.702139;12.872280
470;12.588586;12.355200;12.564193;12.729427;11.832402
480;11.933319;12.680240;12.191009;11.719505;12.068951
490;13.086120;11.799227;11.911276;11.870151;11.643083
500;12.263330;12.012935;11.722289;11.814000;11.957239
510;12.037121;12.006934;11.392944;11.747918;11.443858
520;11.831643;11.428200;11.620485;11.092756;11.598156
530;12.417142;12.127155;11.274383;11.740979;11.614224
540;11.708747;11.750184;11.511437;11.077078;11.260833
550;11.719710;11.736493;11.286189;11.256461;11.096717
560;11.721423;11.256520;10.970059;10.826095;10.719478
570;11.535443;11.527755;11.532014;10.917519;10.891625
580;11.495247;10.881555;10.503877;10.738560;11.145226
590;10.583803;10.806132;10.996473;10.338633;10.665376
600;11.270145;10.620206;10.362738;10.536321;10.659686
610;10.925378;10.921275;10.850688;10.648857;10.917165
620;11.216074;10.453339;9.928434;10.729059;10.967475
630;11.734932;10.267725;10.867524;10.792277;10.267449
