447,0.9574
448,0.9595
449,0.9550
450,0.9415
451,0.9376
452,0.9354
453,0.9323
454,0.9256
455,0.9214
456,0.9204
457,0.9252
458,0.9279
459,0.9325
460,0.9380
461,0.9416
462,0.9471
463,0.9507
464,0.9511
465,0.9480
466,0.9469
467,0.9452
468,0.9423
469,0.9415
470,0.9399
471,0.9351
472,0.9295
473,0.9202
474,0.9208
475,0.9239
476,0.9271
477,0.9281
478,0.9299
479,0.9327
480,0.9398
481,0.9467
482,0.9534
483,0.9578
484,0.9594
485,0.9597
486,0.9635
487,0.9584
488,0.9508
489,0.9415
490,0.9373
491,0.9341
492,0.9339
493,0.9310
494,0.9263
495,0.9247
496,0.9299
497,0.9341
498,0.9377
499,0.9435
500,0.9432
501,0.9462
502,0.9485
503,0.9497
504,0.9504
505,0.9503
506,0.9522
507,0.9498
508,0.9474
509,0.9463
510,0.9446
511,0.9410
512,0.9399
513,0.9384
514,0.9374
515,0.9345
516,0.9324
517,0.9299
518,0.9325
519,0.9351
520,0.9383
521,0.9442
522,0.9512
523,0.9547
524,0.9528
525,0.9516
526,0.9553
527,0.9583
528,0.9555
529,0.9555
530,0.9574
531,0.9588
532,0.9605
533,0.9628
534,0.9602
535,0.9477
536,0.9458
537,0.9419
538,0.9342
539,0.9313
540,0.9243
541,0.9257
542,0.9280
543,0.9322
544,0.9368
545,0.9401
546,0.9426
547,0.9423
548,0.9434
549,0.9514
550,0.9560
551,0.9577
552,0.9567
553,0.9578
554,0.9555
555,0.9500
556,0.9495
557,0.9506
558,0.9474
559,0.9450
560,0.9367
561,0.9328
562,0.9293
563,0.9267
564,0.9284
565,0.9277
566,0.9244
567,0.9240
568,0.9244
569,0.9288
570,0.9322
571,0.9330
572,0.9345
573,0.9400
574,0.9472
575,0.9484
576,0.9498
577,0.9464
578,0.9452
579,0.9358
580,0.9356
581,0.9365
582,0.9402
583,0.9427
584,0.9441
585,0.9422
586,0.9387
587,0.9385
588,0.9385
589,0.9386
590,0.9409
591,0.9388
592,0.9359
593,0.9340
594,0.9291
595,0.9295
596,0.9267
597,0.9235
598,0.9220
599,0.9236
600,0.9283
601,0.9322
602,0.9386
603,0.9447
604,0.9468
605,0.9571
606,0.9606
607,0.9595
608,0.9600
609,0.9630
610,0.9612
611,0.9573
612,0.9549
613,0.9540
614,0.9574
615,0.9552
616,0.9543
617,0.9531
618,0.9520
619,0.9510
620,0.9500
621,0.9477
622,0.9426
623,0.9385
624,0.9385
625,0.9477
626,0.9525
627,0.9487
628,0.9418
629,0.9445
630,0.9464
631,0.9473
632,0.9506
633,0.9564
634,0.9606
635,0.9580
636,0.9572
637,0.9575
638,0.9600
639,0.9646
640,0.9652
641,0.9626
642,0.9611
643,0.9624
644,0.9644
645,0.9645
646,0.9615
647,0.9621
648,0.9563
649,0.9522
650,0.9468
