Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;0.041178;0.798773;-0.131745;-0.575583;0.015165
-390;-0.231615;-0.440592;0.293983;0.446268;0.235910
-380;-0.025770;-0.813489;-0.367965;-0.030331;-1.218162
-370;0.040119;0.134983;0.520714;0.268440;-0.700632
-360;-0.776606;-0.102561;0.708639;-0.418361;0.513907
-350;0.117893;0.600398;-0.194324;-0.590656;0.075479
-340;-0.022551;-0.173918;0.138826;-0.103611;0.554357
-330;0.175353;-0.461340;-0.056192;0.096979;0.290532
-320;0.057496;-0.250003;0.373360;-0.072947;-0.107076
-310;-0.981476;0.275583;-0.124542;-0.604880;-0.591586
-300;0.001231;0.248106;-0.013097;-0.222767;0.412213
-290;0.161782;-0.874568;-0.119930;0.018415;-0.074164
-280;-0.038134;-0.024616;0.941641;-0.147020;0.113536
-270;0.180949;-0.005338;-0.041409;-0.465775;-0.658653
-260;-0.616454;0.437340;0.429566;-0.146691;-0.559917
-250;-0.125470;0.311934;-0.468735;0.063641;0.084491
-240;0.459513;-0.357482;-0.056901;0.585961;-0.350880
-230;-0.299383;0.085826;0.436735;-0.231621;-0.406066
-220;0.197815;0.863975;-0.028664;-0.029061;0.555452
-210;0.240385;-0.516810;-0.466686;0.079332;0.115050
-200;-0.338773;-0.577986;0.037287;0.137553;-0.704655
-190;0.155808;0.909123;0.051602;-0.407807;-0.159518
-180;0.799727;-0.374255;-0.096173;-0.437580;0.036026
-170;0.005328;-0.266268;0.209324;-0.967894;-0.566427
-160;0.083993;-0.151241;-0.491799;-0.002047;-0.030336
-150;-0.395458;-0.812225;0.222080;-0.157745;-0.090134
-140;0.475091;0.359271;-1.071299;0.689918;0.364531
-130;0.410970;0.319799;-0.758033;-0.273845;0.164301
-120;0.278162;0.177955;-0.149397;0.047915;0.797739
-110;0.385969;0.222950;-0.172619;-0.664725;0.328668
-100;-0.659310;0.071789;-0.654000;-0.493623;0.193483
-90;-0.694953;-0.238533;0.390849;-0.418491;0.089428
-80;0.349767;1.015055;0.080716;0.150068;-0.185520
-70;-0.407126;-0.457600;-0.119915;0.145921;-0.351030
-60;0.202645;0.511817;-0.600597;1.146943;-0.107362
-50;-1.025670;-0.556542;0.201139;0.113808;-1.521235
-40;-0.062353;-0.142297;0.463376;-0.153846;-0.430866
-30;-0.278713;-0.760676;0.545729;0.091786;-0.087427
-20;-0.083448;0.135695;0.064771;-0.052043;0.638177
-10;1.542208;1.233277;1.794732;2.241005;1.754570
0;4.253476;3.641793;4.441065;5.081257;3.262784
10;5.987939;6.147542;5.876384;5.673649;5.258417
20;9.352837;8.726706;7.698221;8.474101;7.964181
30;10.472330;10.409879;10.919305;10.162889;9.962213
