Laser Delay [ns];TA [mOD]
-400;0.029558
-390;0.060791
-380;-0.491143
-370;0.052725
-360;-0.014996
-350;0.001758
-340;0.078621
-330;0.009066
-320;0.000166
-310;-0.405380
-300;0.085137
-290;-0.177693
-280;0.169082
-270;-0.198045
-260;-0.091231
-250;-0.026828
-240;0.056042
-230;-0.082902
-220;0.311903
-210;-0.109746
-200;-0.289315
-190;0.109842
-180;-0.014451
-170;-0.317187
-160;-0.118286
-150;-0.246696
-140;0.163502
-130;-0.027362
-120;0.230475
-110;0.020049
-100;-0.308332
-90;-0.174340
-80;0.282017
-70;-0.237950
-60;0.230689
-50;-0.557700
-40;-0.065197
-30;-0.097860
-20;0.140630
-10;1.713158
0;4.136075
10;5.788786
20;8.443209
30;10.385323
40;12.450711
50;14.565317
60;16.213267
70;18.521986
80;20.764095
90;22.180093
100;23.620268
110;24.106489
120;23.595834
130;23.624186
140;23.366123
150;23.007052
160;22.755043
170;22.711508
180;22.618813
190;22.037542
200;21.991578
210;21.506853
220;21.419954
230;21.300139
240;20.807592
250;20.459629
260;20.445869
270;20.304942
280;20.146133
290;19.834510
300;19.466040
310;19.462530
320;19.222517
330;18.791027
340;18.621713
350;18.450206
360;18.449566
370;18.444822
380;18.007284
390;17.926568
400;17.543524
410;17.398476
420;17.466701
430;16.685570
440;17.008724
450;16.787295
460;16.509459
470;16.432215
480;16.123537
490;15.596729
500;16.117520
510;15.899973
520;15.491365
530;15.459163
540;15.020849
550;14.841505
560;14.538557
570;14.326604
580;14.596445
590;14.195324
600;14.370735
610;13.851084
620;13.641935
630;13.770817
640;13.603374
650;13.576025
660;13.342710
670;12.773963
680;12.953857
690;12.773379
700;12.746387
710;12.738012
720;12.250022
730;12.051828
740;12.483357
750;11.950240
760;11.178014
770;11.802845
780;11.460745
790;11.350161
800;11.482822
810;11.078270
820;11.023196
830;10.878585
840;10.717245
850;11.050064
860;10.495229
870;10.565845
880;10.301758
890;10.229515
900;10.221476
910;10.295569
920;9.926355
930;9.978134
940;9.956936
950;10.239121
960;9.495030
970;9.630248
980;9.229383
990;9.035130
1000;9.272651
1010;8.972040
1020;9.058142
1030;8.391163
1040;8.529968
1050;8.736276
1060;8.395932
1070;8.832966
1080;8.455979
1090;8.053047
1100;8.298892
1110;7.985286
1120;7.735941
1130;7.808628
1140;7.387030
1150;7.641443
1160;8.071790
1170;7.654339
1180;7.451154
1190;7.470893
1200;7.443214
1210;7.447490
1220;7.382678
1230;7.232111
1240;7.086365
1250;6.788171
1260;6.742523
1270;6.841255
1280;6.896440
1290;6.602897
1300;5.962748
1310;6.274598
1320;6.380372
1330;6.340341
1340;6.178867
1350;6.214736
1360;6.305626
1370;6.064812
1380;5.828378
1390;5.865077
1400;5.840177
1410;5.789252
1420;6.251349
1430;5.436965
1440;5.467584
1450;5.199184
1460;6.009947
1470;5.676382
1480;4.777282
1490;4.796898
1500;5.098789
1510;5.399454
1520;5.082858
1530;5.271893
1540;4.797421
1550;4.887049
1560;4.819986
1570;5.106371
1580;4.982822
1590;4.992855
1600;4.480160
1610;4.825642
1620;4.177225
1630;4.557642
1640;4.494799
1650;4.597426
1660;4.151129
1670;4.127399
1680;4.329352
1690;4.065939
1700;3.908647
1710;3.848074
1720;4.185690
1730;4.002073
1740;4.286528
1750;3.670936
1760;4.035409
1770;3.867067
1780;3.792397
