Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;0.223867;-0.019494;-0.106613;0.084931;-0.277987
-390;-0.354105;0.315012;-0.109156;-0.402602;-0.603801
-380;-0.184298;0.222664;-1.058494;-0.447325;-0.364642
-370;-0.156930;-0.021478;-0.277979;0.273977;-0.515343
-360;-0.220688;0.007987;-0.391709;0.070409;0.103679
-350;0.023317;-0.238406;-0.294310;0.078942;-0.188777
-340;-0.369981;-0.215751;-0.494094;-0.812871;-0.451667
-330;0.140187;-0.071528;0.426931;-0.107142;-0.363950
-320;-0.287507;-0.607871;-0.116229;-0.337286;0.056338
-310;0.170104;0.045023;0.119228;-0.251399;-0.252091
-300;-0.596949;-0.052956;-0.108311;0.054315;0.357085
-290;-0.419971;-0.213255;0.156960;-0.054885;-0.056837
-280;0.169153;-0.064881;0.082736;0.153965;-0.443860
-270;0.167754;-0.252827;-0.527864;-0.524709;0.042773
-260;0.002934;-0.376465;-0.110932;0.204764;-0.310629
-250;0.109512;0.068988;-0.551383;-0.139385;-0.516643
-240;-0.509796;-0.206713;-0.104293;-0.855920;-0.165982
-230;0.084624;-0.277137;-0.604347;-0.047796;-0.125307
-220;-0.187378;-0.273480;-0.358239;-0.180855;-0.008562
-210;-0.537048;-0.213001;0.131420;-0.299383;0.322336
-200;0.035745;-0.112151;-0.486908;-0.253248;0.309175
-190;0.017619;-0.226224;-0.422205;0.469812;-1.154918
-180;0.031359;-0.740729;-0.187691;-0.614067;-0.671444
-170;-0.651909;-0.149104;0.109865;-0.340834;-0.368060
-160;-0.267859;-0.392734;0.136069;-0.164730;-0.397033
-150;0.021096;-0.461326;-0.159115;-0.457379;-0.048867
-140;-0.590307;0.384723;-0.194345;-0.169162;-0.884653
-130;0.147585;0.385176;-0.129639;0.094695;-0.484875
-120;0.555000;-0.335602;-0.148728;-0.295920;-0.151672
-110;-0.455650;-0.116183;-0.408095;-0.601600;-0.257635
-100;0.107735;-0.295387;-0.479452;-0.704419;0.064476
-90;0.247476;-0.302365;-0.440602;-0.202519;-0.242833
-80;0.116749;-0.280924;0.148009;-0.238486;0.186050
-70;-0.225403;-0.327210;-0.116947;0.202109;-0.063067
-60;-0.142595;-0.518880;-0.347112;-0.452727;-0.069529
-50;-0.326571;0.216295;-0.175435;-0.180358;-0.496175
-40;-0.170164;-0.483883;-0.394250;-0.548981;-0.563588
-30;0.157356;0.005983;-0.214086;-0.080132;-0.287818
-20;-0.181537;-0.352328;0.140215;0.153230;-0.550169
-10;0.938638;1.301535;0.701861;0.602760;1.129970
0;2.509336;2.180457;1.894286;2.646592;2.163244
10;3.903445;3.265410;3.127249;3.935282;3.429091
20;5.048671;5.228762;4.181186;4.775407;5.024872
30;6.399811;6.557706;6.298289;6.696181;5.892310
40;7.935974;7.431967;7.139106;7.374725;7.580687
50;9.502412;9.129414;8.752763;8.709922;9.050418
60;10.565510;9.177165;10.193955;10.328051;9.844388
70;12.056519;11.528636;11.726391;11.437989;11.427323
80;13.273221;13.158574;12.706205;12.169450;12.614957
90;14.777488;13.477969;13.886658;13.565869;13.830395
100;15.783636;15.718286;15.236430;15.035635;15.364687
110;16.707073;15.675817;16.102190;16.267161;15.844191
120;16.786476;16.629077;15.690911;16.314368;15.551504
130;16.865871;16.044259;16.290969;16.458396;16.114841
140;16.473632;16.395855;15.558927;15.653638;16.195025
150;16.385356;15.656632;15.560980;15.030650;15.386175
160;16.539739;16.082551;15.641103;15.785556;15.616260
170;15.321111;14.937946;15.616810;15.323762;15.045619
180;16.196285;15.395785;15.207875;15.070830;15.249735
190;15.359682;15.532569;14.553795;15.186186;14.692366
200;15.400942;14.746231;14.504213;14.776681;14.466321
210;15.382535;14.674948;14.437319;14.483731;14.164699
220;15.187840;14.520120;14.630374;14.385203;14.222865
230;14.556404;14.966598;14.166823;14.054459;14.428449
240;14.178736;13.771636;13.878996;14.041082;14.382796
250;15.293877;13.213151;13.630326;13.877068;14.055057
260;13.764131;13.987171;13.737232;13.947178;13.530642
270;13.686647;14.131714;13.646644;13.365508;13.216622
280;14.084710;13.684055;13.529150;13.407360;13.610278
290;13.908693;13.583237;13.332256;13.427401;13.698361
300;13.399002;13.372160;12.909356;12.927583;12.516452
310;14.049953;12.880488;13.042929;13.132774;12.764467
320;13.365502;12.706945;13.006592;12.954235;13.177727
330;13.358816;12.263878;12.153489;12.820754;12.236202
340;12.809555;12.077848;12.411749;12.703043;12.343039
350;13.089607;12.233880;12.024652;12.647321;12.117387
360;12.185876;12.671558;12.551197;12.288059;11.953716
370;12.394084;12.212060;11.943000;12.430516;12.277468
380;12.499059;11.964409;11.877166;12.156598;11.925721
390;12.041209;11.539972;11.877133;11.490849;12.170129
400;12.131443;11.902895;11.545903;10.938466;11.558809
410;11.856586;11.677755;11.399794;11.380649;11.584241
420;11.441681;11.838966;11.063461;11.049654;11.733991
430;11.679675;11.575338;11.465016;11.138463;10.971895
440;11.764940;11.280387;11.246638;11.392751;10.781308
450;10.969977;10.901640;11.169303;10.894613;11.224727
460;11.407102;11.197896;10.439004;11.382519;11.021686
470;11.241424;10.727897;10.936845;11.061203;10.999882
480;11.177002;10.438957;10.764700;10.757201;10.432795
490;10.549806;10.550187;10.677766;10.629616;10.208123
500;10.940457;10.053300;10.205904;11.292016;10.621126
510;10.651709;10.577063;9.519487;10.659523;10.129088
520;10.100098;10.575634;10.037071;10.018629;10.308262
530;10.457182;10.544438;10.599077;10.291902;10.177209
540;10.348453;9.743739;9.973366;9.496237;9.635638
550;10.269718;10.029660;9.434419;9.886591;9.684046
560;9.618521;9.941057;9.649099;9.497877;10.027284
570;9.509167;9.660267;9.790289;9.807995;9.626900
580;10.004637;9.795794;8.934648;10.016780;9.598444
590;9.518657;9.293101;9.233194;9.471066;9.301141
600;9.756084;9.433120;9.534136;9.293502;9.518246
610;9.220530;9.194205;9.103389;9.686372;8.880418
620;9.668007;8.893038;9.262227;9.114910;9.561337
630;8.862126;9.237867;9.276007;9.095438;8.524996
640;8.551914;8.760017;8.898894;8.777976;9.014586
650;9.243473;9.408513;9.303582;8.257914;8.735400
660;9.233636;8.071651;9.043870;9.174906;8.915718
670;8.829007;8.707713;8.667971;8.378448;8.340943
680;8.006989;8.933669;8.569155;8.495305;8.714796
690;8.448271;8.534631;8.176233;8.420640;8.252191
700;8.699452;8.736550;8.270028;8.367012;8.556182
710;7.990646;8.317085;8.017053;8.086259;8.608863
720;7.998272;8.008997;8.063599;8.227889;8.494215
730;7.859376;7.570592;7.569757;8.481636;7.673577
740;8.257584;8.385355;8.247644;7.904079;8.023896
750;8.161941;8.266300;7.690020;7.779592;7.782354
760;7.934793;7.535067;8.012558;7.621956;8.184543
770;7.705266;8.198760;7.391216;8.145248;7.768946
780;7.111312;7.682413;7.614862;8.154142;7.303091
790;8.059758;7.907994;7.702801;7.594203;7.531372
800;7.169421;7.649064;7.263771;7.279109;7.619754
810;7.491142;8.057545;7.437020;7.555779;7.546597
820;7.943295;6.978235;7.473883;7.203658;7.018293
830;7.631397;6.881016;7.558409;6.959999;6.997316
840;7.204166;6.396888;7.213009;7.178624;7.367937
850;6.853655;7.270506;6.963873;7.203346;6.546474
860;6.789808;7.138629;6.869755;6.875785;6.935365
870;6.520243;7.218931;7.012383;7.284831;6.949820
880;6.572945;6.531040;6.886102;6.468308;6.848784
890;6.144582;6.774344;6.865812;7.229708;6.200209
900;7.048560;6.227724;6.807042;6.516121;6.540265
910;6.057880;6.748573;7.286489;7.176382;6.950417
920;6.193430;6.356818;6.382201;6.684099;6.075345
930;5.971563;6.481850;6.395339;6.777875;6.819727
940;6.027104;6.196635;6.161110;6.622955;6.111180
950;6.299423;5.990794;6.501586;5.943440;6.365383
960;5.979509;5.694261;6.181689;6.316434;6.279939
970;6.479527;6.400962;6.512324;6.147401;6.143124
980;6.237379;6.271581;5.781963;6.237237;6.140546
990;6.321279;6.422500;6.216778;6.159313;6.502217
1000;5.684246;5.914945;5.707255;6.026698;5.397104
1010;5.763619;5.901138;5.698891;5.800387;6.230943
1020;6.018843;5.515002;5.603003;5.634308;6.178390
1030;6.001273;5.722411;6.106093;6.107378;5.425607
1040;5.795734;5.742269;5.152708;5.933088;6.103164
1050;5.858630;5.395363;5.862189;5.826860;5.603857
1060;5.704680;5.127581;5.450455;5.545241;5.648161
1070;4.918728;5.362469;5.619569;5.456317;5.111473
1080;5.076724;5.548073;5.271527;6.059845;5.462585
1090;5.102746;5.476198;5.508663;5.658010;5.278217
1100;5.811892;5.610310;5.596917;5.473028;5.813420
1110;5.582963;5.321736;5.505466;5.023625;5.040894
1120;5.218388;4.816910;5.356024;4.759064;5.509724
1130;5.387667;4.829634;4.855186;4.933122;5.094892
1140;4.802276;5.032441;5.131550;4.993987;5.548885
1150;4.979566;5.608374;5.559796;5.310568;5.338766
