Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-200;0.704821;0.067227;-0.208620;0.608788;0.914699
-190;0.142485;0.360134;0.981522;0.504328;-0.296479
-180;-0.022667;0.603833;0.341313;0.323113;0.405569
-170;-0.749518;0.061698;-0.169668;-0.156442;-0.414630
-160;-0.195694;-0.465564;-0.516840;-0.280271;0.477759
-150;0.041343;-0.271109;1.127497;0.168475;0.277014
-140;-0.465361;-0.465387;-1.163073;-0.372806;0.241873
-130;0.158329;-0.139353;0.077856;-0.304513;0.137355
-120;-0.375360;0.072343;-0.072741;0.104467;-0.628028
-110;-0.329354;-0.526040;-0.457555;0.166723;0.033559
-100;0.241702;0.507473;-0.399151;-0.331388;0.128129
-90;-0.069909;-0.282869;-0.385948;-0.677444;-0.290300
-80;0.564029;-0.281208;-0.127062;0.066260;0.040292
-70;0.522804;0.547332;-0.050698;-0.647949;-0.030993
-60;0.161892;0.599352;0.369741;0.420344;-0.205854
-50;-0.425359;-0.137903;-0.053218;0.146771;-0.618961
-40;0.051459;0.091831;-0.176789;0.330763;0.572769
-30;0.224705;0.681950;0.023081;0.167073;-0.428418
-20;0.515623;-0.097966;-0.105602;0.069455;0.223779
-10;2.333706;1.835857;3.332167;2.182617;2.848171
0;6.204929;6.074856;6.027839;5.693456;5.645696
10;9.824092;8.931682;10.014711;9.627703;9.586385
20;13.634759;12.417608;13.450466;12.320316;12.561015
30;16.020629;15.635991;16.431480;16.233034;16.407084
40;19.122138;20.171887;18.714108;20.168363;19.510802
50;22.908239;22.638415;22.154946;22.682304;22.416698
60;26.547313;25.752895;27.094325;25.346750;26.657137
70;29.202508;29.652693;29.549061;29.033740;28.519078
80;31.530309;32.271519;33.276387;31.635662;30.781413
90;35.746626;36.104227;35.448004;35.177158;34.905584
100;35.882012;35.312378;35.899268;35.752293;36.115236
110;35.620139;35.763799;36.396135;34.794602;35.982171
120;35.577308;34.882555;35.568355;35.274213;35.502069
130;35.193866;34.615421;35.990925;35.218788;34.480930
140;34.843718;34.192751;34.592340;34.746717;35.620985
150;34.950608;34.239503;34.524274;34.657946;34.458948
160;34.387682;35.068432;35.440269;33.757510;34.550686
170;34.026820;34.578750;32.853362;33.252607;33.562135
180;34.008375;32.985088;33.081257;33.544180;33.723597
190;32.807156;33.412163;33.738006;32.806666;32.759792
200;33.135093;31.653357;33.368216;33.144828;33.069800
210;33.203958;32.766223;31.856996;31.974613;32.150562
220;32.215576;32.247238;32.427270;31.819298;31.716275
230;31.887683;31.714170;32.064785;31.471859;32.223626
240;30.839184;31.806829;31.292797;31.382564;32.052665
250;31.107726;30.786168;31.457228;31.038439;31.620109
260;30.918095;31.162179;30.308053;30.740453;29.890110
270;30.605181;31.075482;30.560317;31.157489;30.440876
280;29.458158;29.626984;30.449965;29.602694;30.015815
290;30.165659;29.567885;30.519397;30.039984;30.032800
300;30.012462;29.938102;30.031837;29.055787;30.639258
310;29.493644;29.326206;30.069772;29.652157;29.793918
320;28.675678;28.914951;29.068272;28.839181;28.989420
330;28.588528;28.925969;28.586467;28.856573;28.462793
340;29.304322;27.973836;28.023441;28.407834;28.902665
350;28.304157;27.968264;28.863731;28.614989;26.903600
360;27.215791;27.593302;28.356814;27.799026;27.268430
370;27.509197;26.739174;27.184034;27.022700;26.710639
380;27.583453;27.988227;27.683822;26.343055;27.114164
390;27.528763;27.208076;27.655702;26.313009;27.520779
400;27.126913;26.509973;26.391549;26.036357;27.895286
410;26.178732;25.772407;26.963669;27.063269;27.153802
420;25.678720;26.611547;26.195858;26.011024;26.820030
430;25.783019;25.984492;25.947676;27.145691;25.449207
440;25.890769;25.308935;25.365135;25.678347;25.888719
450;25.749263;25.154599;25.380316;25.505370;25.331207
460;25.600450;25.548430;25.091557;25.697384;25.241970
470;24.826788;24.811062;25.278736;25.085443;24.851848
480;24.276232;26.091340;24.833303;24.928884;24.499723
490;24.414739;24.798328;25.061079;25.112548;24.953968
500;23.509515;25.117350;24.528512;24.183350;24.026241
