Laser Delay [ns];TA [mOD]
-200;0.251143
-190;-0.128342
-180;-0.121826
-170;-0.195251
-160;-0.092478
-150;0.047044
-140;-0.202478
-130;-0.234288
-120;-0.249492
-110;-0.368142
-100;-0.131365
-90;-0.000850
-80;-0.080200
-70;0.110755
-60;-0.090681
-50;-0.180631
-40;-0.091561
-30;-0.241588
-20;0.808674
-10;2.840677
0;6.334432
10;9.121431
20;12.943130
30;16.231522
40;19.743094
50;22.692897
60;25.852542
70;29.085760
80;31.923415
90;34.895298
100;38.002818
110;40.537063
120;40.525563
130;40.292071
140;39.850289
150;39.489351
160;39.115475
170;38.988150
180;38.414314
190;38.098274
200;37.381084
210;37.269293
220;36.822343
230;36.667890
240;35.978128
250;35.736016
260;35.416792
270;34.996945
280;34.908758
290;34.273987
300;33.967961
310;33.753994
320;33.245084
330;33.046223
340;32.614804
350;32.446585
360;31.858219
370;31.753863
380;31.524819
390;31.299271
400;30.610468
410;30.347239
420;30.050438
430;29.771394
440;29.521318
450;29.218807
460;28.499741
470;28.907131
480;28.500155
490;27.927134
500;27.366740
