Laser Delay [ns];TA [mOD]
-200;-0.034341
-190;-0.533201
-180;-0.003649
-170;-0.259467
-160;0.174994
-150;-0.336371
-140;0.283911
-130;-0.326173
-120;0.297072
-110;-0.216932
-100;-0.222335
-90;0.036467
-80;-0.414004
-70;-0.101169
-60;-0.243300
-50;0.108964
-40;0.162747
-30;0.195527
-20;0.719056
-10;2.470040
0;6.073107
10;9.433205
20;12.800618
30;15.930396
40;18.989218
50;22.376509
60;25.210477
70;28.410201
80;31.582393
90;33.180193
100;32.791931
110;32.678281
120;32.151203
130;32.164314
140;31.665773
150;30.971756
160;31.382275
170;30.559413
180;30.552485
190;30.116625
200;29.722577
210;29.781464
220;29.340710
230;28.960330
240;28.940098
250;28.381963
260;28.166003
270;27.623589
280;27.756706
290;27.225840
300;26.835416
310;26.729940
320;26.160260
330;26.061569
340;26.008886
350;25.421203
360;25.730803
370;25.103880
380;24.667692
390;24.521011
400;24.615577
410;24.175248
420;23.661283
430;23.492498
440;23.464077
450;23.027612
460;23.119304
470;22.684191
480;22.434821
490;22.238565
500;22.037196
