Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-200;0.211176;-0.068387;0.227271;-0.593667;0.051900
-190;-0.739000;0.001034;-0.490707;-0.443896;-0.993437
-180;-0.024151;0.370996;0.011563;-0.852216;0.475566
-170;-0.032273;-0.037236;0.225501;-0.480610;-0.972719
-160;0.102353;0.041436;0.201507;0.653818;-0.124143
-150;-0.571472;-0.220084;-0.099293;-0.100254;-0.690754
-140;-0.061996;0.499802;-0.104627;-0.272014;1.358389
-130;-0.272145;-0.593737;0.163054;-0.729496;-0.198540
-120;0.449515;-0.283497;-0.031506;1.070989;0.279858
-110;0.268370;-0.653413;-0.442057;-0.751362;0.493803
-100;-0.464259;0.079827;-0.425480;-0.217190;-0.084571
-90;0.476028;0.703883;-0.576882;0.065074;-0.485770
-80;-0.970907;-0.609955;0.061112;0.082256;-0.632524
-70;0.725298;-0.589416;-0.140548;0.247212;-0.748391
-60;-0.313340;-0.031529;-0.375038;-0.395882;-0.100710
-50;0.273007;-0.414179;-0.480573;0.309030;0.857533
-40;0.546470;-0.167111;-0.248663;-0.205134;0.888171
-30;0.139156;0.097726;0.559723;0.035729;0.145299
-20;0.300192;0.304343;1.516182;0.878777;0.595786
-10;1.958190;3.502663;1.705335;3.156679;2.027335
0;6.146949;6.996847;6.201520;5.550831;5.469390
10;9.705460;8.742812;8.913186;9.674204;10.130363
20;12.920842;12.431166;13.116008;13.192347;12.342727
30;16.501912;16.216241;16.017253;15.421197;15.495378
40;19.667196;18.502408;18.154537;18.714803;19.907147
50;22.295687;22.401968;22.444137;21.986220;22.754533
60;26.183756;25.303616;25.007370;24.300865;25.256778
70;28.943252;28.379130;27.953260;28.482627;28.292736
80;32.364167;32.195129;31.867287;30.784633;30.700751
90;33.629712;33.876521;33.995885;31.963785;32.435061
100;33.037066;33.770715;31.906318;32.627344;32.618212
110;33.127211;33.186832;32.581255;32.506257;31.989852
120;33.073770;32.334967;31.447943;32.228925;31.670411
130;33.232162;32.512975;32.089852;31.594745;31.391835
140;32.510899;31.948616;31.219848;31.203529;31.445974
150;31.618393;31.705714;30.347709;30.435374;30.751591
160;32.324709;32.146561;30.671828;30.925168;30.843109
170;31.123836;30.775953;29.987657;30.005889;30.903732
180;31.648966;30.458374;30.034278;30.672160;29.948650
190;30.789705;30.653812;30.392410;29.528524;29.218675
200;31.014897;29.875231;29.313390;29.416770;28.992598
210;30.075491;30.176036;29.566777;29.206754;29.882260
220;30.032863;29.426924;29.651904;28.607574;28.984285
230;29.628628;29.503372;28.633862;28.281058;28.754730
240;29.075776;29.666836;28.592089;28.619115;28.746675
250;28.416614;29.125467;27.963541;28.416975;27.987218
260;28.716428;28.202609;27.502430;28.131192;28.277357
270;28.447768;27.043051;27.170017;27.995922;27.461184
280;29.051195;27.713804;27.537897;27.477004;27.003630
290;28.428119;27.972637;26.299027;26.426789;27.002630
300;27.309068;27.214354;26.576897;26.676676;26.400086
310;26.998559;27.632269;25.616589;27.125642;26.276639
320;27.144452;26.376222;25.651387;25.534086;26.095155
330;26.771895;25.943544;25.585825;25.892443;26.114136
340;26.539324;25.944165;26.096275;25.792473;25.672190
350;26.061859;25.143028;25.387540;25.622320;24.891271
360;26.081450;26.103009;25.372473;25.354181;25.742902
370;25.129358;25.598540;23.755152;25.004123;26.032227
380;25.439066;24.424486;25.035528;24.011542;24.427839
390;25.107434;24.386485;24.537461;24.222032;24.351644
400;24.681622;24.733099;23.760955;24.391260;25.510951
410;24.857576;23.841304;23.835115;24.576802;23.765441
420;24.616388;23.936191;23.197863;23.386428;23.169545
430;24.046713;23.594215;22.356197;23.697562;23.767806
440;23.536029;23.574526;23.225826;23.502233;23.481773
450;23.577159;23.479272;22.739214;22.829305;22.513108
460;24.145838;22.492018;24.124284;22.204037;22.630343
470;22.704893;23.126546;22.540881;22.732733;22.315903
480;22.017668;22.760505;22.409800;21.652412;23.333720
490;22.706123;22.467778;22.517344;21.405248;22.096333
500;22.382115;21.858205;22.364353;21.809142;21.772164
