Laser Delay [ns];TA [mOD]
-200;-0.053564
-190;0.476628
-180;0.133267
-170;-0.075357
-160;-0.019839
-150;0.385814
-140;-0.340612
-130;0.335572
-120;-0.006196
-110;0.273630
-100;-0.275336
-90;0.286573
-80;-0.278063
-70;-0.112032
-60;-0.015565
-50;-0.118702
-40;-0.206486
-30;-0.203953
-20;0.249439
-10;2.610825
0;5.531812
10;8.728755
20;12.527371
30;16.089809
40;19.055470
50;22.001445
60;25.243432
70;27.141008
80;28.424935
90;27.736933
100;27.609301
110;27.500032
120;26.602466
130;26.547068
140;25.985917
150;26.322205
160;25.866190
170;25.868958
180;25.658873
190;25.086543
200;24.866882
210;24.462855
220;24.458181
230;23.946895
240;23.995178
250;23.616212
260;23.390005
270;23.109591
280;23.009801
290;22.772449
300;22.566364
310;22.057912
320;21.803503
330;21.743894
340;21.465373
350;21.187601
360;21.119110
370;20.969778
380;20.829413
390;20.445150
400;20.177585
410;20.271364
420;19.827490
430;19.460594
440;19.460863
450;19.257036
460;19.078696
470;19.549169
480;18.923405
490;18.843302
500;18.387901
