Laser Delay [ns];TA [mOD]
-200;0.285117
-190;-0.097053
-180;-0.023095
-170;-0.017104
-160;-0.164473
-150;-0.219167
-140;0.219918
-130;-0.143883
-120;-0.128338
-110;-0.007111
-100;-0.147295
-90;-0.023798
-80;-0.178533
-70;0.046934
-60;-0.026674
-50;-0.157568
-40;-0.108429
-30;-0.094716
-20;0.411582
-10;2.510561
0;6.223204
10;9.373551
20;13.015688
30;15.890039
40;19.422692
50;21.999505
60;23.202931
70;22.932566
80;22.732762
90;22.590198
100;22.541905
110;22.362485
120;21.668079
130;21.688303
140;21.352973
150;21.294025
160;21.038912
170;20.595551
180;20.017633
190;20.609168
200;20.135096
210;19.833820
220;20.155575
230;19.553841
240;19.269883
250;19.535526
260;19.046644
270;18.941395
280;18.895827
290;18.722369
300;18.140287
310;17.756830
320;17.930945
330;17.836678
340;17.756714
350;17.100061
360;16.891324
370;17.579242
380;16.587059
390;16.832411
400;16.559104
410;16.382997
420;16.431285
430;16.093333
440;16.147776
450;15.467513
460;16.046517
470;15.334789
480;15.342336
490;15.039403
500;14.786973
