0pol_90_70_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:51:24
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	22711.660
586.124	22276.936
586.252	22234.574
586.380	22332.766
586.508	22502.936
586.637	22680.553
586.765	22776.085
586.893	22844.298
587.021	22926.660
587.149	23063.043
587.277	23110.702
587.405	23256.617
587.533	23197.957
587.662	23409.681
587.790	23416.234
587.918	23492.681
588.046	23566.617
588.174	23620.596
588.302	23766.489
588.430	23719.362
588.558	23761.532
588.687	23968.617
588.815	23914.255
588.943	24010.660
589.071	24013.191
589.199	24094.574
589.327	24211.574
589.455	24158.957
589.583	24389.596
589.712	24390.702
589.840	24438.894
589.968	24505.660
590.096	24592.745
590.224	24739.106
590.352	24694.255
590.480	24891.340
590.608	24848.809
590.737	25046.149
590.865	25088.298
590.993	25093.489
591.121	25233.298
591.249	25257.213
591.377	25294.319
591.505	25416.000
591.633	25540.298
591.762	25530.383
591.890	25775.574
592.018	25746.553
592.146	25829.255
592.274	25927.000
592.402	25976.128
592.530	26067.830
592.658	26370.830
592.787	26227.426
592.915	26487.085
593.043	26454.702
593.171	26549.149
593.299	26732.340
593.427	26799.489
593.555	26979.851
593.683	27047.468
593.812	27135.702
593.940	27183.681
594.068	27410.128
594.196	27611.277
594.324	27592.511
594.452	27776.000
594.580	27861.766
594.708	27926.957
594.837	27974.043
594.965	28188.660
595.093	28380.234
595.221	28287.745
595.349	28633.660
595.477	28662.681
595.605	28712.404
595.733	28696.660
595.862	29015.617
595.990	28963.702
596.118	29082.872
596.246	29333.532
596.374	29257.511
596.502	29440.085
596.630	29410.362
596.758	29549.234
596.887	29568.574
597.015	29688.809
597.143	29783.957
597.271	29900.404
597.399	29912.468
597.527	29926.787
597.655	30049.957
597.783	29986.191
597.912	30067.128
598.040	30210.787
598.168	30188.021
598.296	30336.319
598.424	30228.532
598.552	30333.723
598.680	30369.319
598.808	30483.043
598.937	30467.404
599.065	30404.298
599.193	30568.596
599.321	30624.383
599.449	30679.213
599.577	30746.191
599.705	30782.660
599.833	30850.872
599.962	30964.830
600.090	31037.383
600.218	31138.383
600.346	31134.723
600.474	31262.234
600.602	31379.957
600.730	31452.574
600.858	31576.191
600.987	31712.851
601.115	31743.213
601.243	31882.830
601.371	31940.872
601.499	32115.170
601.627	32290.298
601.755	32369.809
601.883	32445.511
602.012	32709.936
602.140	32723.511
602.268	32944.000
602.396	32982.064
602.524	33283.638
602.652	33314.468
602.780	33483.383
602.908	33628.957
603.037	33789.638
603.165	33820.085
603.293	33944.596
603.421	34128.255
603.549	34205.085
603.677	34406.404
603.805	34534.638
603.933	34686.894
604.062	34813.617
604.190	34940.638
604.318	35036.872
604.446	35234.383
604.574	35302.957
604.702	35466.106
604.830	35645.191
604.958	35721.723
605.087	35841.106
605.215	35929.170
605.343	36045.319
605.471	36113.106
605.599	36233.064
605.727	36279.404
605.855	36427.149
605.983	36474.383
606.112	36612.872
606.240	36678.660
606.368	36643.447
606.496	36904.532
606.624	36858.787
606.752	36941.660
606.880	37113.596
607.008	37252.830
607.137	37247.553
607.265	37046.340
607.393	37156.021
607.521	37328.851
607.649	37277.468
607.777	37226.383
607.905	37326.745
608.033	37287.383
608.162	37363.809
608.290	37371.979
608.418	37337.957
608.546	37373.340
608.674	37430.106
608.802	37428.638
608.930	37436.681
609.058	37398.021
609.187	37523.277
609.315	37549.043
609.443	37538.234
609.571	37503.830
609.699	37477.000
609.827	37615.574
609.955	37523.085
610.083	37562.298
610.212	37505.085
610.340	37569.532
610.468	37677.809
610.596	37576.043
610.724	37671.043
610.852	37515.064
610.980	37587.830
611.108	37637.830
611.237	37584.532
611.365	37718.851
611.493	37725.915
611.621	37820.021
611.749	37872.915
611.877	37917.191
612.005	37889.319
612.133	37987.915
612.262	38020.149
612.390	38046.979
612.518	38205.106
612.646	38323.489
612.774	38157.915
612.902	38361.277
613.030	38355.809
613.158	38515.574
613.287	38548.298
613.415	38558.149
613.543	38477.340
613.671	38553.511
613.799	38749.234
613.927	38564.362
614.055	38612.723
614.183	38859.872
614.312	38771.447
614.440	38828.681
614.568	38813.468
614.696	38918.213
614.824	39220.617
614.952	39066.702
615.080	39140.191
615.208	39181.234
615.337	39104.085
615.465	39155.745
615.593	39367.681
615.721	39400.064
615.849	39490.447
615.977	39529.723
616.105	39534.979
616.233	39494.277
616.362	39565.000
616.490	39531.745
616.618	39632.936
616.746	39715.489
616.874	39622.149
617.002	39600.255
617.130	39598.787
617.258	39829.979
617.387	39786.340
617.515	39736.723
617.643	39774.511
617.771	39740.681
617.899	39793.532
618.027	39720.681
618.155	39766.021
618.283	39753.617
618.412	39690.234
618.540	39791.085
618.668	39659.277
618.796	39690.468
618.924	39758.702
619.052	39598.617
619.180	39646.000
619.308	39602.340
619.437	39709.340
619.565	39495.511
619.693	39576.638
619.821	39429.298
619.949	39356.085
620.077	39438.766
620.205	39515.872
620.333	39465.851
620.462	39477.319
620.590	39334.511
620.718	39294.128
620.846	39312.936
620.974	39277.234
621.102	39143.596
621.230	39122.553
621.358	39258.787
621.487	39105.617
621.615	39006.745
621.743	39038.681
621.871	38914.553
621.999	38866.234
622.127	38800.383
622.255	38747.574
622.383	38686.489
622.512	38526.511
622.640	38778.085
622.768	38498.234
622.896	38479.043
623.024	38310.298
623.152	38416.574
623.280	38233.851
623.408	38101.596
623.537	38124.468
623.665	38073.447
623.793	37936.830
623.921	37852.894
624.049	37857.149
624.177	37657.660
624.305	37726.809
624.433	37613.064
624.562	37630.532
624.690	37472.468
624.818	37529.255
624.946	37521.638
625.074	37339.851
625.202	37170.064
625.330	37130.213
625.458	37080.234
625.587	37039.043
625.715	36919.766
625.843	36954.787
625.971	36818.447
626.099	36721.617
626.227	36703.468
626.355	36509.170
626.483	36534.404
626.612	36370.191
626.740	36406.021
626.868	36447.681
626.996	36268.021
627.124	36199.000
627.252	36159.447
627.380	36099.702
627.508	36059.766
627.637	35950.128
627.765	35866.766
627.893	35897.702
628.021	35907.085
628.149	35991.298
628.277	36102.574
628.405	35971.511
628.533	35542.319
628.662	35593.021
628.790	35493.383
628.918	35452.532
629.046	35379.383
629.174	35501.383
629.302	35684.298
629.430	35443.894
629.558	35156.851
629.687	35127.957
629.815	35046.383
629.943	35094.021
630.071	35043.213
630.199	35054.915
630.327	34929.234
630.455	34954.000
630.583	34905.766
630.712	34786.043
630.840	34834.681
630.968	34670.830
631.096	34581.362
631.224	34566.979
631.352	34363.319
631.480	34363.872
631.608	34396.043
631.737	34306.085
631.865	34388.021
631.993	34153.936
632.121	34134.383
632.249	34107.255
632.377	33924.064
632.505	33828.915
632.633	33597.957
632.762	33653.277
632.890	33577.383
633.018	33371.553
633.146	33480.638
633.274	33229.574
633.402	33158.915
633.530	33013.809
633.658	32912.447
633.787	32750.766
633.915	32770.298
634.043	32530.298
634.171	32498.128
634.299	32323.830
634.427	32252.957
634.555	32176.362
634.683	31958.021
634.812	31885.064
634.940	31662.234
635.068	31657.128
635.196	31485.170
635.324	31287.043
635.452	31251.489
635.580	31125.957
635.708	30977.915
635.837	30804.809
