90pol_70_140_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:56:39
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	24983.723
586.124	24328.000
586.252	24107.489
586.380	24174.894
586.508	24209.681
586.637	24313.830
586.765	24438.894
586.893	24451.574
587.021	24552.617
587.149	24634.702
587.277	24602.957
587.405	24758.617
587.533	24701.021
587.662	24909.787
587.790	24894.787
587.918	24846.851
588.046	24932.191
588.174	24853.787
588.302	24995.872
588.430	24943.681
588.558	24971.000
588.687	25106.957
588.815	25021.553
588.943	25093.596
589.071	25052.702
589.199	25162.596
589.327	25203.191
589.455	25097.085
589.583	25209.383
589.712	25220.745
589.840	25116.064
589.968	25279.872
590.096	25362.213
590.224	25356.957
590.352	25356.383
590.480	25273.787
590.608	25408.255
590.737	25490.787
590.865	25524.064
590.993	25420.298
591.121	25520.340
591.249	25581.043
591.377	25512.043
591.505	25655.766
591.633	25690.362
591.762	25690.000
591.890	25880.021
592.018	25782.894
592.146	25826.638
592.274	25792.447
592.402	25955.936
592.530	26012.915
592.658	26272.979
592.787	26078.723
592.915	26354.660
593.043	26351.468
593.171	26422.872
593.299	26495.000
593.427	26588.191
593.555	26711.894
593.683	26768.468
593.812	26860.149
593.940	26888.489
594.068	27086.128
594.196	27182.319
594.324	27255.553
594.452	27315.213
594.580	27392.340
594.708	27497.064
594.837	27526.851
594.965	27659.660
595.093	27825.383
595.221	27823.553
595.349	28082.979
595.477	28065.277
595.605	28182.681
595.733	28130.745
595.862	28555.213
595.990	28400.553
596.118	28451.362
596.246	28685.851
596.374	28599.149
596.502	28686.085
596.630	28799.511
596.758	28838.340
596.887	28771.979
597.015	28915.447
597.143	28941.234
597.271	29006.362
597.399	29044.681
597.527	29104.447
597.655	29126.723
597.783	29085.957
597.912	29086.872
598.040	29204.766
598.168	29219.426
598.296	29256.149
598.424	29179.574
598.552	29248.000
598.680	29221.170
598.808	29393.298
598.937	29282.383
599.065	29234.170
599.193	29292.043
599.321	29299.128
599.449	29319.830
599.577	29286.191
599.705	29349.766
599.833	29403.766
599.962	29443.362
600.090	29545.489
600.218	29561.532
600.346	29575.851
600.474	29513.511
600.602	29692.043
600.730	29769.681
600.858	29813.872
600.987	29972.787
601.115	29970.085
601.243	30090.894
601.371	30116.043
601.499	30230.191
601.627	30322.787
601.755	30483.085
601.883	30518.277
602.012	30672.915
602.140	30723.319
602.268	30981.851
602.396	31001.681
602.524	31236.660
602.652	31239.021
602.780	31421.404
602.908	31522.362
603.037	31607.872
603.165	31709.064
603.293	31851.915
603.421	32055.936
603.549	32148.128
603.677	32386.702
603.805	32321.787
603.933	32620.723
604.062	32862.106
604.190	32898.234
604.318	33146.660
604.446	33219.149
604.574	33395.255
604.702	33544.277
604.830	33721.128
604.958	33799.809
605.087	34021.638
605.215	34050.894
605.343	34184.404
605.471	34347.957
605.599	34469.596
605.727	34573.553
605.855	34633.191
605.983	34789.000
606.112	34838.277
606.240	34910.766
606.368	34981.468
606.496	35244.021
606.624	35092.894
606.752	35287.723
606.880	35470.128
607.008	35579.404
607.137	35518.830
607.265	35297.511
607.393	35466.894
607.521	35710.213
607.649	35566.936
607.777	35579.340
607.905	35595.681
608.033	35621.404
608.162	35603.383
608.290	35721.064
608.418	35645.979
608.546	35760.064
608.674	35592.255
608.802	35658.660
608.930	35807.660
609.058	35802.170
609.187	35859.447
609.315	35805.894
609.443	35723.915
609.571	35840.362
609.699	35790.979
