0pol_70_140_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:56:13
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	12035.277
586.124	11714.149
586.252	11581.957
586.380	11685.000
586.508	11687.894
586.637	11763.915
586.765	11833.340
586.893	11823.234
587.021	11880.447
587.149	11953.851
587.277	11895.936
587.405	11994.872
587.533	11902.638
587.662	12081.149
587.790	12056.234
587.918	11936.298
588.046	11994.936
588.174	11928.170
588.302	12026.426
588.430	11992.128
588.558	11984.553
588.687	12051.191
588.815	11991.468
588.943	11951.213
589.071	11934.426
589.199	12033.255
589.327	12007.596
589.455	11912.745
589.583	12118.511
589.712	12039.766
589.840	11986.383
589.968	12004.617
590.096	11984.362
590.224	12015.511
590.352	11990.745
590.480	12076.468
590.608	12024.447
590.737	12116.766
590.865	12095.128
590.993	12057.702
591.121	12044.170
591.249	12121.149
591.377	12068.489
591.505	12071.830
591.633	12190.617
591.762	12133.106
591.890	12290.319
592.018	12102.511
592.146	12153.064
592.274	12119.106
592.402	12137.021
592.530	12144.043
592.658	12407.894
592.787	12236.468
592.915	12438.021
593.043	12227.319
593.171	12273.979
593.299	12329.532
593.427	12348.404
593.555	12391.255
593.683	12408.043
593.812	12427.745
593.940	12498.936
594.068	12497.660
594.196	12578.957
594.324	12610.660
594.452	12598.830
594.580	12565.426
594.708	12662.255
594.837	12597.064
594.965	12705.787
595.093	12751.191
595.221	12732.660
595.349	12857.787
595.477	12827.149
595.605	12822.319
595.733	12844.468
595.862	13039.362
595.990	12892.170
596.118	12903.000
596.246	13036.766
596.374	12949.787
596.502	12985.021
596.630	12940.915
596.758	13011.894
596.887	13011.043
597.015	13013.660
597.143	12984.000
597.271	13018.511
597.399	13026.000
597.527	12973.511
597.655	13022.106
597.783	12926.617
597.912	12936.447
598.040	12984.894
598.168	13062.043
598.296	12978.830
598.424	13048.191
598.552	12947.106
598.680	12958.447
598.808	13131.574
598.937	12979.702
599.065	12980.702
599.193	13032.915
599.321	13023.277
599.449	12937.085
599.577	12962.362
599.705	12980.532
599.833	12897.596
599.962	12988.340
600.090	12993.298
600.218	13064.383
600.346	13097.277
600.474	13020.553
600.602	13006.787
600.730	13094.277
600.858	13122.723
600.987	13265.872
601.115	13090.426
601.243	13218.191
601.371	13156.660
601.499	13278.319
601.627	13357.766
601.755	13317.106
601.883	13359.489
602.012	13426.468
602.140	13329.000
602.268	13515.319
602.396	13490.809
602.524	13592.149
602.652	13498.638
602.780	13604.404
602.908	13630.766
603.037	13637.617
603.165	13636.574
603.293	13761.064
603.421	13713.106
603.549	13809.553
603.677	13917.298
603.805	13842.787
603.933	13930.851
604.062	14020.872
604.190	13980.532
604.318	14085.383
604.446	14053.574
604.574	14062.128
604.702	14108.340
604.830	14152.936
604.958	14171.170
605.087	14260.553
605.215	14229.660
605.343	14330.404
605.471	14333.106
605.599	14406.979
605.727	14291.638
605.855	14411.021
605.983	14381.532
606.112	14389.872
606.240	14413.596
606.368	14394.319
606.496	14621.277
606.624	14458.681
606.752	14580.170
606.880	14638.468
607.008	14689.574
607.137	14624.021
607.265	14448.277
607.393	14504.638
607.521	14692.915
607.649	14525.489
607.777	14499.362
607.905	14571.298
608.033	14577.936
608.162	14521.383
608.290	14524.277
608.418	14497.745
608.546	14522.362
608.674	14510.468
608.802	14475.362
608.930	14497.511
609.058	14512.340
609.187	14546.957
609.315	14535.362
609.443	14484.489
609.571	14535.255
609.699	14462.660
609.827	14499.085
609.955	14443.362
610.083	14465.489
610.212	14430.894
610.340	14428.872
610.468	14490.617
610.596	14502.979
610.724	14533.681
610.852	14412.787
610.980	14466.128
611.108	14533.106
611.237	14409.851
611.365	14429.574
611.493	14406.681
611.621	14505.340
611.749	14484.574
611.877	14496.745
612.005	14527.468
612.133	14570.234
612.262	14528.085
612.390	14548.319
612.518	14626.553
612.646	14700.660
612.774	14595.851
612.902	14617.511
613.030	14715.170
613.158	14801.894
613.287	14763.234
613.415	14755.830
613.543	14661.255
613.671	14637.638
613.799	14760.830
613.927	14706.170
614.055	14667.319
614.183	14858.106
614.312	14728.149
614.440	14892.553
614.568	14794.596
614.696	14860.128
614.824	14987.532
614.952	14875.660
615.080	14871.532
615.208	14960.872
615.337	15016.851
615.465	15061.660
615.593	15196.574
615.721	15276.489
615.849	15351.064
615.977	15352.021
616.105	15331.660
616.233	15222.149
616.362	15372.894
616.490	15256.340
616.618	15366.660
616.746	15421.149
616.874	15436.511
617.002	15424.915
617.130	15432.638
617.258	15607.787
617.387	15502.319
617.515	15434.596
617.643	15452.532
617.771	15496.383
617.899	15448.021
618.027	15454.702
618.155	15537.894
618.283	15493.872
618.412	15448.149
618.540	15531.085
618.668	15468.979
618.796	15506.000
618.924	15632.979
619.052	15508.234
619.180	15512.170
619.308	15552.851
619.437	15519.766
619.565	15488.638
619.693	15448.468
619.821	15411.340
619.949	15456.255
620.077	15542.489
620.205	15542.000
620.333	15484.191
620.462	15458.766
620.590	15480.106
620.718	15403.426
620.846	15507.170
620.974	15455.830
621.102	15412.617
621.230	15324.532
621.358	15534.426
621.487	15341.915
621.615	15370.128
621.743	15406.447
621.871	15390.298
621.999	15407.128
622.127	15349.936
622.255	15350.638
622.383	15316.383
622.512	15250.681
622.640	15415.830
622.768	15221.511
622.896	15286.596
623.024	15243.021
623.152	15341.894
623.280	15298.617
623.408	15175.574
623.537	15173.128
623.665	15130.638
623.793	15170.362
623.921	15155.574
624.049	15126.979
624.177	15133.298
624.305	15162.638
624.433	15164.681
624.562	15146.596
624.690	15145.660
624.818	15140.064
624.946	15267.043
625.074	15151.234
625.202	15125.106
625.330	15097.319
625.458	15168.000
625.587	15091.574
625.715	15145.043
625.843	15182.447
625.971	15142.915
626.099	15116.702
626.227	15052.596
626.355	14994.489
626.483	15131.553
626.612	15019.851
626.740	14995.064
626.868	15106.660
626.996	15012.936
627.124	15016.255
627.252	15023.574
627.380	15057.638
627.508	15082.574
627.637	15077.383
627.765	15062.830
627.893	15089.128
628.021	15140.872
628.149	15315.362
628.277	15417.787
628.405	15392.957
628.533	15114.489
628.662	15132.702
628.790	15157.894
628.918	15109.000
629.046	15167.000
629.174	15250.617
629.302	15486.979
629.430	15310.362
629.558	15244.702
629.687	15206.383
629.815	15226.915
629.943	15233.979
630.071	15262.043
630.199	15293.915
630.327	15209.681
630.455	15253.574
630.583	15412.383
630.712	15306.213
630.840	15330.489
630.968	15383.319
631.096	15337.553
631.224	15260.957
631.352	15310.489
631.480	15330.596
631.608	15361.106
631.737	15411.170
631.865	15441.021
631.993	15343.702
632.121	15413.170
632.249	15381.277
632.377	15354.511
632.505	15358.787
632.633	15178.936
632.762	15279.043
632.890	15343.830
633.018	15122.404
633.146	15305.021
633.274	15171.000
633.402	15129.915
633.530	15098.362
633.658	15278.574
633.787	15056.064
633.915	15108.532
634.043	15020.298
634.171	15055.234
634.299	14953.128
634.427	14996.234
634.555	14931.064
634.683	14857.745
634.812	14877.128
634.940	14827.532
635.068	14800.809
635.196	14762.149
635.324	14715.404
635.452	14771.191
635.580	14692.468
635.708	14613.298
635.837	14658.191
635.965	14557.553
636.093	14494.383
636.221	14439.362
636.349	14511.915
636.477	14466.745
636.605	14514.106
636.733	14316.894
636.862	14314.681
636.990	14283.957
637.118	14273.298
637.246	14314.362
637.374	14159.872
637.502	14172.383
637.630	14086.149
637.758	14109.255
637.887	14024.426
638.015	14021.404
638.143	13969.021
638.271	13932.574
638.399	13919.319
638.527	13935.404
638.655	13859.957
638.783	13978.277
638.912	13881.638
639.040	13846.745
639.168	13828.574
639.296	13803.106
639.424	13899.021
639.552	13685.766
639.680	13921.021
639.808	13735.277
639.937	13673.851
640.065	13708.234
640.193	13759.532
640.321	13621.787
640.449	13716.064
640.577	13742.787
640.705	13577.830
640.833	13738.170
640.962	13581.191
641.090	13560.085
641.218	13517.426
641.346	13591.277
641.474	13615.872
641.602	13565.638
641.730	13558.085
641.858	13547.277
641.987	13569.043
642.115	13491.128
642.243	13563.319
642.371	13539.213
642.499	13509.213
642.627	13502.191
642.755	13615.404
642.883	13590.426
643.012	13546.191
643.140	13508.809
643.268	13451.106
643.396	13440.319
643.524	13573.362
643.652	13496.447
643.780	13410.191
643.908	13475.660
644.037	13523.170
644.165	13414.787
644.293	13366.787
644.421	13377.340
644.549	13433.404
644.677	13354.702
644.805	13356.447
644.933	13270.319
645.062	13305.723
645.190	13309.809
645.318	13348.511
645.446	13261.085
645.574	13231.851
645.702	13200.106
645.830	13383.851
645.958	13125.936
646.087	13353.255
646.215	13085.596
646.343	13267.787
646.471	13123.702
646.599	13121.489
646.727	13004.596
646.855	12983.532
646.983	13031.766
647.112	12893.319
647.240	13075.574
647.368	12894.106
647.496	12942.915
647.624	12804.489
647.752	12760.128
647.880	12821.043
648.008	12722.872
648.137	12721.957
648.265	12676.915
648.393	12588.809
648.521	12614.213
648.649	12548.128
648.777	12552.617
648.905	12453.553
649.033	12457.234
649.162	12424.234
649.290	12393.723
649.418	12368.553
649.546	12403.319
649.674	12325.553
649.802	12204.085
649.930	12312.426
650.058	12184.340
650.187	12126.787
650.315	12065.702
650.443	12150.170
650.571	12107.468
650.699	12030.596
650.827	11986.128
650.955	11970.745
651.083	11967.936
651.212	11977.957
651.340	11959.766
651.468	11891.255
651.596	11813.511
651.724	11840.553
651.852	11802.830
651.980	11755.872
652.108	11763.511
652.237	11692.745
652.365	11749.936
652.493	11634.106
652.621	11629.532
652.749	11674.149
652.877	11573.851
653.005	11500.277
653.133	11497.064
653.262	11447.638
653.390	11466.596
653.518	11519.234
653.646	11448.085
653.774	11540.681
653.902	11356.404
654.030	11348.766
654.158	11260.638
654.287	11257.170
654.415	11263.745
654.543	11238.234
654.671	11188.830
654.799	11161.681
654.927	11147.000
655.055	11071.638
655.183	11096.979
655.312	11068.809
655.440	11051.319
655.568	10996.915
655.696	11025.702
655.824	11090.128
655.952	10941.809
656.080	10861.936
656.208	10977.489
656.337	10855.787
656.465	10819.170
656.593	10797.915
656.721	10736.766
656.849	10776.064
656.977	10716.915
657.105	10630.915
657.233	10545.894
657.362	10506.383
657.490	10497.128
657.618	10489.915
657.746	10432.106
657.874	10402.213
658.002	10418.191
658.130	10329.149
658.258	10276.489
658.387	10295.021
658.515	10216.681
658.643	10201.340
658.771	10196.021
658.899	10213.957
659.027	10121.340
659.155	10126.362
659.283	10259.255
659.412	10064.234
659.540	10128.745
659.668	9998.553
659.796	9988.936
659.924	9996.936
660.052	9952.511
660.180	9955.489
660.308	9831.702
660.437	9807.915
660.565	9763.681
660.693	9744.851
660.821	9719.915
660.949	9715.106
661.077	9709.319
661.205	9694.957
661.333	9658.830
661.462	9701.234
661.590	9640.191
661.718	9762.277
661.846	9618.553
661.974	9690.021
662.102	9502.532
662.230	9525.596
662.358	9493.681
662.487	9481.681
662.615	9417.149
662.743	9380.915
662.871	9457.489
662.999	9394.106
663.127	9382.149
663.255	9483.106
663.383	9473.766
663.512	9308.191
663.640	9385.745
663.768	9337.851
663.896	9357.723
664.024	9373.064
664.152	9290.426
664.280	9342.723
664.408	9264.745
664.537	9319.362
664.665	9266.872
664.793	9174.766
664.921	9164.702
665.049	9215.298
665.177	9193.553
665.305	9152.191
665.433	9162.255
665.562	9067.255
665.690	9102.894
665.818	9238.319
665.946	9126.191
666.074	9056.660
666.202	9069.723
666.330	9059.043
666.458	9044.426
666.587	8989.660
666.715	8995.043
666.843	8979.574
666.971	8945.404
667.099	8934.702
667.227	8910.128
667.355	8915.596
667.483	8872.191
667.612	8873.574
667.740	8877.766
667.868	8945.149
667.996	8869.766
668.124	8758.638
668.252	8759.149
668.380	8761.128
668.508	8761.723
668.637	8710.298
668.765	8697.319
668.893	8699.447
669.021	8616.766
669.149	8664.043
669.277	8675.511
669.405	8597.064
669.533	8599.723
669.662	8832.894
669.790	8579.638
669.918	8606.511
670.046	8521.979
670.174	8579.830
670.302	8529.362
670.430	8487.000
670.558	8508.511
670.687	8396.681
670.815	8579.723
670.943	8373.021
671.071	8354.191
671.199	8352.043
671.327	8306.234
671.455	8319.234
671.583	8277.532
671.712	8417.043
671.840	8301.383
671.968	8167.596
672.096	8177.681
672.224	8141.383
672.352	8306.043
672.480	8141.894
672.608	8069.851
672.737	8020.723
672.865	8136.298
672.993	7973.128
673.121	7921.383
673.249	7863.021
673.377	7857.809
673.505	7848.191
673.633	7833.851
673.762	7749.574
673.890	7737.745
674.018	7972.340
674.146	7713.979
674.274	7653.979
674.402	7815.574
674.530	7660.489
674.658	7580.787
674.787	7555.915
674.915	7495.255
675.043	7581.638
675.171	7498.596
675.299	7470.234
675.427	7463.809
675.555	7350.851
675.683	7354.574
675.812	7341.191
675.940	7325.660
676.068	7268.553
676.196	7233.468
676.324	7227.596
676.452	7199.489
676.580	7114.489
676.708	7164.298
676.837	7130.149
676.965	7097.255
677.093	7032.255
677.221	7008.894
677.349	7016.596
677.477	7019.383
677.605	6957.319
677.733	6996.319
677.862	6857.362
677.990	6866.170
678.118	6845.021
678.246	6838.128
678.374	6816.149
678.502	6749.064
678.630	6738.383
678.758	6686.085
678.887	6701.872
679.015	6676.426
679.143	6644.681
679.271	6627.851
679.399	6639.043
679.527	6631.894
679.655	6504.298
679.783	6572.723
679.912	6584.404
680.040	6558.128
680.168	6538.362
680.296	6499.128
680.424	6424.532
680.552	6514.894
680.680	6533.766
680.808	6414.638
680.937	6438.468
681.065	6373.532
681.193	6384.787
681.321	6389.489
681.449	6381.021
681.577	6368.468
681.705	6372.532
681.833	6296.298
681.962	6241.915
682.090	6443.362
682.218	6255.872
682.346	6242.128
682.474	6241.447
682.602	6189.894
682.730	6233.170
682.858	6169.638
682.987	6198.894
683.115	6172.894
683.243	6141.723
683.371	6117.553
683.499	6108.340
683.627	6156.894
683.755	6146.574
683.883	6254.915
684.012	6059.043
684.140	6030.979
684.268	6001.170
684.396	6012.298
684.524	6026.915
684.652	6042.596
684.780	6018.404
684.908	6027.340
685.037	5922.128
685.165	5907.234
685.293	5876.915
685.421	6000.681
685.549	5879.745
685.677	5855.255
685.805	6010.787
685.933	5900.872
686.062	5789.468
686.190	5807.128
686.318	5858.830
686.446	5753.553
686.574	5734.277
686.702	5848.553
686.830	5736.489
686.958	5672.319
687.087	5710.553
687.215	5710.255
687.343	5655.553
687.471	5642.213
687.599	5611.617
687.727	5763.277
687.855	5626.638
687.983	5665.872
688.112	5692.191
688.240	5537.766
688.368	5530.809
688.496	5530.553
688.624	5595.745
688.752	5424.085
688.880	5482.468
689.008	5461.362
689.137	5465.809
689.265	5403.170
689.393	5385.532
689.521	5352.936
689.649	5343.936
689.777	5371.809
689.905	5302.745
690.033	5298.255
690.162	5280.574
690.290	5255.383
690.418	5245.872
690.546	5360.787
690.674	5311.532
690.802	5196.830
690.930	5218.936
691.058	5206.234
691.187	5169.170
691.315	5142.426
691.443	5176.340
691.571	5095.936
691.699	5109.894
691.827	5135.404
691.955	5056.787
692.083	5075.000
692.212	5176.638
692.340	5035.255
692.468	5000.106
692.596	5002.191
692.724	5122.191
692.852	4959.106
692.980	5006.766
693.108	4931.128
693.237	4905.085
693.365	4887.681
693.493	4846.170
693.621	4849.000
693.749	4832.511
693.877	4798.979
694.005	4883.872
694.133	4805.468
694.262	4811.085
694.390	4738.809
694.518	4731.574
694.646	4738.511
694.774	4725.468
694.902	4799.383
695.030	4764.851
695.158	4625.787
695.287	4632.383
695.415	4640.362
695.543	4615.617
695.671	4722.426
695.799	4643.617
695.927	4580.702
696.055	4586.830
696.183	4558.191
696.312	4520.511
696.440	4669.596
696.568	4583.021
696.696	4540.766
696.824	4462.489
696.952	4481.362
697.080	4490.000
697.208	4417.894
697.337	4444.745
697.465	4422.702
697.593	4367.149
697.721	4378.723
697.849	4407.170
697.977	4372.915
698.105	4390.872
698.233	4280.851
698.362	4298.723
698.490	4309.936
698.618	4290.404
698.746	4402.213
698.874	4294.021
699.002	4442.340
699.130	4282.191
699.258	4276.191
699.387	4193.617
699.515	4205.638
699.643	4173.426
699.771	4241.234
699.899	4165.319
700.027	4184.702
700.155	4127.298
700.283	4101.915
700.412	4140.681
700.540	4099.617
700.668	4107.702
700.796	4027.936
700.924	4044.383
701.052	4013.574
701.180	4135.234
701.308	4050.809
701.437	3946.489
701.565	3942.362
701.693	3913.085
701.821	3940.511
701.949	3937.957
702.077	3922.809
702.205	3861.426
702.333	3876.979
702.462	3852.277
702.590	3839.128
702.718	3820.787
702.846	3789.255
702.974	3766.723
703.102	3793.234
703.230	3869.021
703.358	3797.532
703.487	3692.489
703.615	3868.319
703.743	3720.745
703.871	3667.277
703.999	3717.426
704.127	3759.106
704.255	3579.298
704.383	3733.340
704.512	3605.872
704.640	3607.277
704.768	3534.638
704.896	3599.468
705.024	3495.830
705.152	3610.957
705.280	3474.894
705.408	3442.149
705.537	3464.128
705.665	3414.149
705.793	3416.170
705.921	3362.957
706.049	3401.979
706.177	3323.617
706.305	3349.489
706.433	3420.872
706.562	3326.340
706.690	3274.043
706.818	3269.170
706.946	3494.106
707.074	3264.957
707.202	3226.000
707.330	3284.574
707.458	3213.447
707.587	3151.660
707.715	3166.404
707.843	3193.340
707.971	3187.277
708.099	3214.191
708.227	3135.447
708.355	3102.915
708.483	3093.191
708.612	3065.191
708.740	3068.979
708.868	3146.128
708.996	3072.468
709.124	3092.234
709.252	3039.723
709.380	2993.191
709.508	3032.319
709.637	2983.128
709.765	2955.149
709.893	2978.468
710.021	2978.362
710.149	2927.872
710.277	3007.064
710.405	2893.170
710.533	2923.234
710.662	2901.596
710.790	2873.745
710.918	2909.298
711.046	2898.872
711.174	2848.489
711.302	2866.128
711.430	2956.021
711.558	2795.809
711.687	2803.489
711.815	2819.468
711.943	2784.872
712.071	2800.809
712.199	2860.894
712.327	2811.340
712.455	2737.383
712.583	2779.043
712.712	2748.660
712.840	2732.681
712.968	2709.851
713.096	2761.809
713.224	2678.574
713.352	2733.404
713.480	2680.362
713.608	2688.021
713.737	2674.426
713.865	2688.043
713.993	2740.872
714.121	2636.362
714.249	2678.936
714.377	2734.319
714.505	2648.681
714.633	2795.426
714.762	2671.638
714.890	2597.213
715.018	2651.936
715.146	2640.213
715.274	2681.532
715.402	2802.638
715.530	2664.617
715.658	2559.766
715.787	2556.809
715.915	2756.872
716.043	2562.106
716.171	2629.277
716.299	2639.447
716.427	2578.596
716.555	2609.085
716.683	2553.255
716.812	2561.745
716.940	2548.213
717.068	2515.723
717.196	2637.660
717.324	2602.447
717.452	2540.298
717.580	2544.851
717.708	2553.936
717.837	2569.872
717.965	2521.149
718.093	2541.298
718.221	2506.894
718.349	2512.723
718.477	2496.447
718.605	2516.447
718.733	2499.468
718.862	2493.511
718.990	2491.787
719.118	2501.383
719.246	2487.830
719.374	2500.064
719.502	2509.021
719.630	2539.489
719.758	2444.191
719.887	2437.660
720.015	2464.000
720.143	2415.234
720.271	2424.021
720.399	2450.149
720.527	2398.872
720.655	2402.532
720.783	2384.106
720.912	2351.617
721.040	2395.681
721.168	2353.745
721.296	2358.809
721.424	2328.723
721.552	2340.404
721.680	2303.830
721.808	2332.191
721.937	2313.787
