90pol_70_80_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:59:22
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	17655.362
586.124	17180.511
586.252	17031.574
586.380	17080.064
586.508	17115.681
586.637	17214.532
586.765	17304.766
586.893	17299.468
587.021	17377.809
587.149	17446.596
587.277	17393.021
587.405	17553.447
587.533	17475.681
587.662	17684.617
587.790	17639.170
587.918	17548.723
588.046	17631.128
588.174	17606.106
588.302	17780.383
588.430	17717.532
588.558	17708.915
588.687	17785.511
588.815	17693.340
588.943	17698.319
589.071	17748.298
589.199	17786.340
589.327	17798.085
589.455	17707.702
589.583	17871.234
589.712	17887.064
589.840	17932.404
589.968	17850.936
590.096	17925.021
590.224	17951.489
590.352	17955.723
590.480	17961.021
590.608	17933.468
590.737	18021.489
590.865	18042.106
590.993	17988.851
591.121	18061.149
591.249	18064.745
591.377	18077.681
591.505	18159.298
591.633	18154.915
591.762	18172.894
591.890	18368.340
592.018	18213.362
592.146	18321.170
592.274	18276.426
592.402	18288.234
592.530	18406.064
592.658	18562.191
592.787	18430.298
592.915	18655.957
593.043	18543.957
593.171	18589.085
593.299	18683.021
593.427	18720.596
593.555	18860.447
593.683	18804.915
593.812	18905.936
593.940	18951.000
594.068	19033.255
594.196	19182.872
594.324	19209.617
594.452	19227.170
594.580	19375.681
594.708	19381.489
594.837	19394.426
594.965	19469.574
595.093	19558.809
595.221	19586.362
595.349	19794.404
595.477	19757.851
595.605	19785.851
595.733	19775.809
595.862	20056.191
595.990	19965.319
596.118	19985.830
596.246	20153.872
596.374	20077.404
596.502	20143.213
596.630	20216.085
596.758	20250.043
596.887	20246.128
597.015	20333.404
597.143	20415.191
597.271	20477.617
597.399	20395.085
597.527	20429.085
597.655	20528.404
597.783	20532.106
597.912	20508.191
598.040	20527.596
598.168	20626.979
598.296	20561.191
598.424	20561.340
598.552	20691.234
598.680	20553.319
598.808	20752.447
598.937	20627.340
599.065	20582.213
599.193	20749.809
599.321	20741.404
599.449	20677.915
599.577	20617.723
599.705	20830.383
599.833	20693.191
599.962	20759.298
600.090	20755.851
600.218	20883.298
600.346	20954.979
600.474	20866.702
600.602	20971.149
600.730	21001.596
600.858	21076.021
600.987	21264.851
601.115	21233.106
601.243	21267.489
601.371	21310.149
601.499	21435.617
601.627	21508.511
601.755	21543.021
601.883	21629.979
602.012	21824.128
602.140	21762.255
602.268	22006.170
602.396	21909.872
602.524	22152.468
602.652	22157.362
602.780	22256.766
602.908	22318.085
603.037	22458.702
603.165	22578.809
603.293	22727.872
603.421	22789.340
603.549	22884.723
603.677	23000.277
603.805	23032.213
603.933	23258.979
604.062	23342.872
604.190	23478.000
604.318	23625.766
604.446	23622.766
604.574	23786.447
604.702	23867.489
604.830	23966.426
604.958	24063.574
605.087	24151.979
605.215	24229.936
605.343	24316.809
605.471	24435.702
605.599	24535.234
605.727	24595.532
605.855	24685.447
605.983	24710.660
