90pol_90_120_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:44:18
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	19087.660
586.124	18578.723
586.252	18398.702
586.380	18379.000
586.508	18475.787
586.637	18505.745
586.765	18520.489
586.893	18610.277
587.021	18577.809
587.149	18708.511
587.277	18659.064
587.405	18752.128
587.533	18727.043
587.662	18876.936
587.790	18854.723
587.918	18706.787
588.046	18771.723
588.174	18733.702
588.302	18835.617
588.430	18784.617
588.558	18742.681
588.687	18791.340
588.815	18765.170
588.943	18807.936
589.071	18782.660
589.199	18884.426
589.327	18797.021
589.455	18765.766
589.583	18855.298
589.712	18845.340
589.840	18825.894
589.968	18747.404
590.096	18798.362
590.224	18866.809
590.352	18771.000
590.480	18724.851
590.608	18787.617
590.737	18802.511
590.865	18767.660
590.993	18747.447
591.121	18822.426
591.249	18854.915
591.377	18845.511
591.505	18790.362
591.633	18852.702
591.762	18801.277
591.890	19020.702
592.018	18813.021
592.146	18846.681
592.274	18889.766
592.402	18917.553
592.530	18882.894
592.658	19203.340
592.787	18983.936
592.915	19133.043
593.043	19119.489
593.171	19095.362
593.299	19183.702
593.427	19200.000
593.555	19196.766
593.683	19291.319
593.812	19352.128
593.940	19389.191
594.068	19375.468
594.196	19519.915
594.324	19582.085
594.452	19589.489
594.580	19658.809
594.708	19699.574
594.837	19640.872
594.965	19816.894
595.093	19859.681
595.221	19874.043
595.349	20054.298
595.477	20018.021
595.605	20023.489
595.733	19993.489
595.862	20271.979
595.990	20120.234
596.118	20194.596
596.246	20388.851
596.374	20293.489
596.502	20332.872
596.630	20408.021
596.758	20354.128
596.887	20407.532
597.015	20457.809
597.143	20439.277
597.271	20497.532
597.399	20582.532
597.527	20430.830
597.655	20519.426
597.783	20550.894
597.912	20488.872
598.040	20529.766
598.168	20551.128
598.296	20549.872
598.424	20499.128
598.552	20578.830
598.680	20484.468
598.808	20600.021
598.937	20549.085
599.065	20482.660
599.193	20559.000
599.321	20523.383
599.449	20484.830
599.577	20421.957
599.705	20425.723
599.833	20502.085
599.962	20441.787
600.090	20562.000
600.218	20575.426
600.346	20520.638
600.474	20611.638
600.602	20552.489
600.730	20583.277
600.858	20696.851
600.987	20805.872
601.115	20689.106
601.243	20778.404
601.371	20803.234
601.499	20890.064
601.627	20966.681
601.755	20970.702
601.883	21104.043
602.012	21176.000
602.140	21169.106
602.268	21318.106
602.396	21314.021
602.524	21455.723
602.652	21433.106
602.780	21568.404
602.908	21597.468
603.037	21633.319
603.165	21754.809
603.293	21805.894
603.421	21907.426
603.549	21946.596
603.677	22119.915
603.805	22145.617
603.933	22285.851
604.062	22373.872
604.190	22484.766
604.318	22498.085
604.446	22607.447
604.574	22690.787
604.702	22806.234
604.830	22902.128
604.958	22935.021
605.087	23125.362
605.215	23083.766
605.343	23220.915
605.471	23291.234
605.599	23355.745
605.727	23359.915
605.855	23456.936
605.983	23515.255
606.112	23598.064
606.240	23591.596
606.368	23606.383
606.496	23855.957
606.624	23669.255
606.752	23754.660
606.880	23850.809
607.008	23942.553
607.137	23911.064
607.265	23771.170
607.393	23824.574
607.521	23884.702
607.649	23802.979
607.777	23817.702
607.905	23828.362
608.033	23809.617
608.162	23777.213
608.290	23765.979
608.418	23687.277
608.546	23761.787
608.674	23717.681
608.802	23713.979
608.930	23681.234
609.058	23726.234
609.187	23780.106
609.315	23773.085
609.443	23751.723
609.571	23825.915
609.699	23718.191
609.827	23805.468
609.955	23742.000
610.083	23703.319
610.212	23695.489
610.340	23734.319
610.468	23845.191
610.596	23821.404
610.724	23831.383
610.852	23841.340
610.980	23739.447
611.108	23881.085
611.237	23744.362
611.365	23934.319
611.493	23834.191
611.621	23968.489
611.749	24043.787
611.877	24129.489
612.005	24112.617
612.133	24272.596
612.262	24295.255
612.390	24316.872
612.518	24356.745
612.646	24554.638
612.774	24385.830
612.902	24641.936
613.030	24780.872
613.158	24972.787
613.287	24920.255
613.415	24880.851
613.543	24895.511
613.671	24857.936
613.799	25039.362
613.927	24964.489
614.055	25025.383
614.183	25209.021
614.312	25148.851
614.440	25312.872
614.568	25225.255
614.696	25430.979
614.824	25618.021
614.952	25608.447
615.080	25624.745
615.208	25752.383
615.337	25769.809
615.465	25914.745
615.593	26014.979
615.721	26266.957
615.849	26344.532
615.977	26377.574
616.105	26384.489
616.233	26397.596
616.362	26446.319
616.490	26410.489
616.618	26498.787
616.746	26563.979
616.874	26619.851
617.002	26626.979
617.130	26700.213
617.258	26795.596
617.387	26709.830
617.515	26786.936
617.643	26788.021
617.771	26765.915
617.899	26795.213
618.027	26792.915
618.155	26916.660
618.283	26896.404
618.412	26915.404
618.540	26950.426
618.668	26951.468
618.796	26916.872
618.924	27154.787
619.052	26973.277
619.180	27071.979
619.308	27103.851
619.437	27095.851
619.565	27023.255
619.693	27034.915
619.821	27141.936
619.949	27114.426
