90pol_70_120_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:54:36
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	23263.362
586.124	22686.383
586.252	22494.787
586.380	22510.000
586.508	22579.851
586.637	22672.170
586.765	22880.957
586.893	22870.319
587.021	22866.830
587.149	22925.426
587.277	23003.128
587.405	23094.298
587.533	23022.213
587.662	23204.340
587.790	23179.255
587.918	23112.532
588.046	23222.957
588.174	23220.064
588.302	23308.851
588.430	23231.000
588.558	23215.170
588.687	23383.255
588.815	23343.894
588.943	23274.213
589.071	23357.213
589.199	23432.979
589.327	23432.128
589.455	23355.681
589.583	23514.851
589.712	23468.489
589.840	23450.021
589.968	23477.255
590.096	23550.681
590.224	23532.574
590.352	23549.426
590.480	23524.404
590.608	23581.872
590.737	23656.319
590.865	23693.085
590.993	23635.021
591.121	23741.851
591.249	23721.404
591.377	23807.787
591.505	23792.532
591.633	23842.383
591.762	23759.426
591.890	23976.383
592.018	23852.681
592.146	23940.957
592.274	23948.745
592.402	23952.170
592.530	24066.255
592.658	24330.702
592.787	24191.894
592.915	24382.511
593.043	24329.383
593.171	24393.681
593.299	24530.532
593.427	24586.872
593.555	24639.170
593.683	24720.021
593.812	24865.979
593.940	24794.830
594.068	24993.936
594.196	25133.532
594.324	25194.574
594.452	25217.064
594.580	25338.255
594.708	25401.872
594.837	25438.043
594.965	25574.489
595.093	25759.511
595.221	25706.617
595.349	25942.255
595.477	25967.106
595.605	25986.723
595.733	25991.851
595.862	26311.702
595.990	26171.894
596.118	26267.298
596.246	26539.851
596.374	26401.894
596.502	26533.553
596.630	26503.553
596.758	26645.830
596.887	26590.979
597.015	26724.723
597.143	26828.979
597.271	26849.957
597.399	26902.234
597.527	26874.340
597.655	26988.340
597.783	26936.787
597.912	26876.468
598.040	27055.894
598.168	26982.830
598.296	27036.128
598.424	26992.383
598.552	27035.426
598.680	26984.638
598.808	27226.383
598.937	27123.000
599.065	27080.574
599.193	27149.043
599.321	27169.851
599.449	27151.787
599.577	27136.447
599.705	27272.660
599.833	27204.170
599.962	27279.511
600.090	27270.106
600.218	27380.574
600.346	27405.468
600.474	27350.936
600.602	27460.043
600.730	27550.213
600.858	27614.319
600.987	27807.936
601.115	27828.702
601.243	27876.787
601.371	27891.872
601.499	28061.426
601.627	28107.830
601.755	28210.809
601.883	28243.532
602.012	28448.170
602.140	28440.383
602.268	28733.213
602.396	28747.851
602.524	28984.340
602.652	28988.766
602.780	29147.702
602.908	29289.064
603.037	29446.894
603.165	29473.426
603.293	29688.149
603.421	29801.426
603.549	29887.660
603.677	30072.106
603.805	30196.298
603.933	30416.681
604.062	30537.426
604.190	30627.298
604.318	30918.021
604.446	30973.149
604.574	31191.319
604.702	31312.574
604.830	31435.596
604.958	31508.681
605.087	31685.787
605.215	31805.277
605.343	31953.617
605.471	32116.489
605.599	32222.723
605.727	32319.809
605.855	32413.851
605.983	32593.489
606.112	32660.511
606.240	32734.021
606.368	32747.064
606.496	33061.766
606.624	32944.532
606.752	33080.128
606.880	33239.574
607.008	33313.660
607.137	33369.553
607.265	33245.149
607.393	33370.447
607.521	33550.979
607.649	33414.106
607.777	33394.170
607.905	33427.957
608.033	33521.872
608.162	33557.064
608.290	33562.106
608.418	33582.915
608.546	33574.596
608.674	33615.489
608.802	33621.702
608.930	33610.213
609.058	33767.319
609.187	33852.596
609.315	33800.298
609.443	33851.660
609.571	33882.234
609.699	33794.298
609.827	33962.085
609.955	33812.149
610.083	33846.532
610.212	33928.340
610.340	33974.894
610.468	34016.170
610.596	34071.064
610.724	34179.979
610.852	34115.000
610.980	34238.915
611.108	34222.511
611.237	34280.170
611.365	34328.426
611.493	34324.872
611.621	34549.340
611.749	34653.894
611.877	34793.681
612.005	34773.170
612.133	34872.766
612.262	34969.809
612.390	35100.128
612.518	35223.404
612.646	35405.383
612.774	35477.170
612.902	35630.170
613.030	35832.553
613.158	35991.936
613.287	36074.872
613.415	36095.766
613.543	36078.447
613.671	36220.936
613.799	36362.574
613.927	36302.596
614.055	36530.723
614.183	36722.191
614.312	36703.809
614.440	36929.553
614.568	36975.979
614.696	37161.574
614.824	37414.787
614.952	37447.489
615.080	37575.979
615.208	37752.723
615.337	37916.298
615.465	38025.957
615.593	38384.170
615.721	38480.085
615.849	38743.106
615.977	38772.957
616.105	38878.234
616.233	38831.745
616.362	38942.128
616.490	39056.702
616.618	39253.106
616.746	39329.532
616.874	39464.936
617.002	39425.234
617.130	39574.213
617.258	39796.574
617.387	39753.255
617.515	39750.234
617.643	39974.021
617.771	39865.319
617.899	40035.681
618.027	40130.766
618.155	40223.298
618.283	40348.106
618.412	40404.979
618.540	40531.936
618.668	40499.809
618.796	40767.085
618.924	40792.915
619.052	40775.809
619.180	40987.574
619.308	40896.511
619.437	40964.255
619.565	41012.213
619.693	41029.766
619.821	41158.383
619.949	41234.106
620.077	41319.511
620.205	41401.638
620.333	41460.957
620.462	41596.745
620.590	41579.511
620.718	41587.383
620.846	41621.213
620.974	41721.043
621.102	41784.638
621.230	41906.021
621.358	41962.426
621.487	41918.787
621.615	42014.957
621.743	42079.383
621.871	42118.277
621.999	42218.149
622.127	42234.809
622.255	42344.617
622.383	42303.596
622.512	42438.383
622.640	42513.638
622.768	42336.532
622.896	42400.745
623.024	42530.213
623.152	42572.830
623.280	42619.404
623.408	42567.702
623.537	42656.851
623.665	42737.468
623.793	42780.766
623.921	42684.702
624.049	42778.617
624.177	42855.447
624.305	42908.532
624.433	42839.851
624.562	42990.553
624.690	42989.234
624.818	43044.191
624.946	43175.277
625.074	43038.851
625.202	42985.340
625.330	43029.617
625.458	43092.213
625.587	43204.021
625.715	43180.191
625.843	43302.766
625.971	43211.809
626.099	43272.277
626.227	43340.830
626.355	43254.000
626.483	43434.170
626.612	43433.681
626.740	43450.191
626.868	43566.915
626.996	43632.298
627.124	43659.255
627.252	43725.128
627.380	43807.766
627.508	43853.404
627.637	43797.787
627.765	43935.106
627.893	44147.851
628.021	44149.979
628.149	44470.362
628.277	44575.574
628.405	44651.872
628.533	44472.872
628.662	44540.489
628.790	44623.894
628.918	44674.489
629.046	44811.447
629.174	45054.128
629.302	45410.915
629.430	45426.596
629.558	45341.149
629.687	45284.149
629.815	45443.191
629.943	45521.766
630.071	45655.021
630.199	45747.298
630.327	45870.830
630.455	46050.149
630.583	46064.660
630.712	46044.745
630.840	46193.574
630.968	46234.064
631.096	46293.362
631.224	46359.872
631.352	46379.851
631.480	46546.191
631.608	46634.957
631.737	46711.830
631.865	46876.149
631.993	46739.894
632.121	46924.809
632.249	46934.936
632.377	46891.000
632.505	46971.319
632.633	46821.234
632.762	46864.574
632.890	47004.064
633.018	46907.255
633.146	47198.170
633.274	46979.915
633.402	47089.000
633.530	47066.064
633.658	47139.043
633.787	46943.979
633.915	46976.787
634.043	46946.638
634.171	47071.234
634.299	46928.383
634.427	46997.511
634.555	46894.128
634.683	46839.872
634.812	46815.362
634.940	46813.511
635.068	46803.191
635.196	46788.894
635.324	46795.787
635.452	46626.106
635.580	46571.681
635.708	46538.234
635.837	46514.021
635.965	46411.553
636.093	46311.936
636.221	46468.681
636.349	46412.702
636.477	46207.809
636.605	46328.489
636.733	46112.106
636.862	46138.766
