0pol_70_100_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:57:53
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	12167.404
586.124	11847.936
586.252	11818.170
586.380	11855.213
586.508	11942.553
586.637	11965.255
586.765	11996.638
586.893	12080.596
587.021	12117.383
587.149	12184.660
587.277	12162.489
587.405	12207.787
587.533	12170.745
587.662	12328.979
587.790	12324.277
587.918	12194.426
588.046	12262.447
588.174	12185.915
588.302	12319.511
588.430	12252.447
588.558	12226.000
588.687	12290.043
588.815	12309.234
588.943	12275.809
589.071	12298.809
589.199	12335.340
589.327	12280.915
589.455	12227.298
589.583	12396.064
589.712	12384.170
589.840	12337.979
589.968	12346.404
590.096	12366.511
590.224	12397.383
590.352	12394.787
590.480	12396.106
590.608	12373.596
590.737	12498.447
590.865	12458.021
590.993	12391.362
591.121	12483.489
591.249	12496.340
591.377	12479.596
591.505	12481.787
591.633	12565.957
591.762	12525.447
591.890	12706.468
592.018	12519.936
592.146	12561.426
592.274	12598.255
592.402	12579.170
592.530	12611.596
592.658	12875.660
592.787	12703.915
592.915	12838.936
593.043	12793.106
593.171	12821.511
593.299	12824.638
593.427	12876.043
593.555	12965.383
593.683	12935.936
593.812	13032.340
593.940	12988.255
594.068	13078.085
594.196	13130.957
594.324	13120.468
594.452	13148.681
594.580	13192.936
594.708	13241.404
594.837	13277.021
594.965	13342.213
595.093	13380.106
595.221	13345.638
595.349	13550.638
595.477	13479.936
595.605	13449.277
595.733	13437.468
595.862	13697.021
595.990	13591.064
596.118	13631.213
596.246	13753.596
596.374	13720.277
596.502	13713.809
596.630	13758.596
596.758	13674.851
596.887	13728.213
597.015	13805.681
597.143	13730.043
597.271	13788.660
597.399	13781.255
597.527	13729.319
597.655	13824.915
597.783	13777.787
597.912	13776.723
598.040	13823.681
598.168	13865.830
598.296	13848.851
598.424	13792.426
598.552	13904.170
598.680	13830.574
598.808	14004.809
598.937	13930.149
599.065	13879.468
599.193	13969.745
