0pol_90_140_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:46:35
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	11481.489
586.124	11238.532
586.252	11132.511
586.380	11189.851
586.508	11245.213
586.637	11307.681
586.765	11395.468
586.893	11355.894
587.021	11415.468
587.149	11484.170
587.277	11418.319
587.405	11539.574
587.533	11431.596
587.662	11569.936
587.790	11587.404
587.918	11457.362
588.046	11521.149
588.174	11423.170
588.302	11513.298
588.430	11480.128
588.558	11464.234
588.687	11464.404
588.815	11471.915
588.943	11447.936
589.071	11451.234
589.199	11502.021
589.327	11447.617
589.455	11451.277
589.583	11520.617
589.712	11508.383
589.840	11443.936
589.968	11478.426
590.096	11471.021
590.224	11492.468
590.352	11430.702
590.480	11514.596
590.608	11502.213
590.737	11530.149
590.865	11596.213
590.993	11535.362
591.121	11545.617
591.249	11566.787
591.377	11518.596
591.505	11546.681
591.633	11570.872
591.762	11521.468
591.890	11685.894
592.018	11526.660
592.146	11493.468
592.274	11520.638
592.402	11542.745
592.530	11588.298
592.658	11803.426
592.787	11649.766
592.915	11799.404
593.043	11645.830
593.171	11723.574
593.299	11750.596
593.427	11744.255
593.555	11801.638
593.683	11805.596
593.812	11793.234
593.940	11820.745
594.068	11858.936
594.196	11921.745
594.324	11934.468
594.452	11938.468
594.580	11968.000
594.708	11948.894
594.837	11934.362
594.965	12081.128
595.093	12096.723
595.221	12087.319
595.349	12246.468
595.477	12185.553
595.605	12132.298
595.733	12186.064
595.862	12410.319
595.990	12168.021
596.118	12226.319
596.246	12402.043
596.374	12288.723
596.502	12310.277
596.630	12310.638
596.758	12300.128
596.887	12332.064
597.015	12303.851
597.143	12302.489
597.271	12309.128
597.399	12311.468
597.527	12339.128
597.655	12307.787
597.783	12257.872
597.912	12292.532
598.040	12289.532
598.168	12399.404
598.296	12293.277
598.424	12331.596
598.552	12290.617
598.680	12255.468
598.808	12378.426
598.937	12318.553
599.065	12255.000
599.193	12380.021
599.321	12376.298
599.449	12308.426
599.577	12255.298
599.705	12336.787
599.833	12275.319
599.962	12227.404
600.090	12343.702
600.218	12370.149
600.346	12395.128
600.474	12319.511
600.602	12346.340
600.730	12391.489
600.858	12440.213
600.987	12559.574
601.115	12459.043
601.243	12457.213
601.371	12496.574
601.499	12569.809
601.627	12590.574
601.755	12587.404
601.883	12699.043
602.012	12725.043
602.140	12661.128
602.268	12803.787
602.396	12754.128
602.524	12885.553
602.652	12785.404
602.780	12843.426
602.908	12879.660
603.037	12908.766
603.165	12931.255
603.293	12979.702
603.421	13014.404
603.549	13096.340
603.677	13184.511
603.805	13122.809
603.933	13187.787
604.062	13254.404
604.190	13252.191
604.318	13267.234
604.446	13277.511
604.574	13339.340
604.702	13345.809
604.830	13393.447
604.958	13437.362
605.087	13446.468
605.215	13426.128
605.343	13457.872
605.471	13526.085
605.599	13593.809
605.727	13563.830
605.855	13623.362
605.983	13563.426
606.112	13608.617
606.240	13592.723
606.368	13634.021
606.496	13816.064
606.624	13637.638
606.752	13666.277
606.880	13770.851
607.008	13900.596
607.137	13833.404
607.265	13632.894
607.393	13673.489
607.521	13773.085
607.649	13718.404
607.777	13658.043
607.905	13710.106
608.033	13735.383
608.162	13676.723
608.290	13704.234
608.418	13672.979
608.546	13692.362
608.674	13730.638
608.802	13664.404
608.930	13644.128
609.058	13687.319
609.187	13752.383
609.315	13764.851
609.443	13656.447
609.571	13731.596
609.699	13665.043
609.827	13699.957
609.955	13681.468
610.083	13612.362
610.212	13598.574
610.340	13601.660
610.468	13729.766
610.596	13683.511
610.724	13670.872
610.852	13618.128
610.980	13633.362
611.108	13731.277
611.237	13605.936
611.365	13687.191
611.493	13536.638
611.621	13634.191
611.749	13692.489
611.877	13737.766
612.005	13740.574
612.133	13802.702
612.262	13784.170
612.390	13824.298
612.518	13808.766
612.646	13906.787
612.774	13884.723
612.902	13911.319
613.030	13899.404
613.158	14084.170
613.287	14009.383
613.415	13988.234
613.543	13948.128
613.671	13948.447
613.799	14053.298
613.927	13932.766
614.055	13981.830
614.183	14122.702
614.312	14009.043
614.440	14117.787
614.568	14080.277
614.696	14119.064
614.824	14321.511
614.952	14208.872
615.080	14188.915
615.208	14238.617
615.337	14286.000
615.465	14361.021
615.593	14445.447
615.721	14620.809
615.849	14592.553
615.977	14616.894
616.105	14549.340
616.233	14565.489
616.362	14646.851
616.490	14551.745
616.618	14650.894
616.746	14678.979
616.874	14718.553
617.002	14687.851
617.130	14694.511
617.258	14844.553
617.387	14724.830
617.515	14670.809
617.643	14678.596
617.771	14699.574
617.899	14753.128
618.027	14743.064
618.155	14827.936
618.283	14717.000
618.412	14811.106
618.540	14789.766
618.668	14772.106
618.796	14765.851
618.924	14905.170
619.052	14744.574
619.180	14774.872
619.308	14797.553
619.437	14755.213
619.565	14741.723
619.693	14714.149
619.821	14692.660
619.949	14715.000
620.077	14765.638
620.205	14786.426
620.333	14745.149
620.462	14778.000
620.590	14828.851
620.718	14638.277
620.846	14771.213
620.974	14719.830
621.102	14723.383
621.230	14666.766
621.358	14838.149
621.487	14636.319
621.615	14694.638
621.743	14707.000
621.871	14682.128
621.999	14702.043
622.127	14586.617
622.255	14628.851
622.383	14575.532
622.512	14563.447
622.640	14811.170
622.768	14566.340
622.896	14609.787
623.024	14595.702
623.152	14698.787
623.280	14634.362
623.408	14502.745
623.537	14590.596
623.665	14459.681
623.793	14547.383
623.921	14509.553
624.049	14489.936
624.177	14459.957
624.305	14489.766
624.433	14515.064
624.562	14536.894
624.690	14517.383
624.818	14556.532
624.946	14644.085
625.074	14530.468
625.202	14476.106
625.330	14459.106
625.458	14542.128
625.587	14480.872
625.715	14473.404
625.843	14635.191
625.971	14534.723
626.099	14577.915
626.227	14490.021
626.355	14471.702
626.483	14602.596
626.612	14476.170
626.740	14514.957
626.868	14535.809
626.996	14494.723
627.124	14470.723
627.252	14511.872
627.380	14603.787
627.508	14584.936
627.637	14500.213
627.765	14538.021
627.893	14624.766
628.021	14627.362
628.149	14890.894
628.277	14962.745
628.405	14911.043
628.533	14638.787
628.662	14666.574
628.790	14620.468
628.918	14761.894
629.046	14724.447
629.174	14848.128
629.302	15055.766
629.430	14863.128
629.558	14768.596
629.687	14776.660
629.815	14778.830
629.943	14810.660
630.071	14825.766
630.199	14867.851
630.327	14829.106
630.455	14843.170
630.583	14984.553
630.712	14886.447
630.840	14955.128
630.968	14967.617
631.096	14866.511
631.224	14920.255
631.352	14922.043
631.480	14952.128
631.608	14991.766
631.737	15094.979
631.865	15121.043
631.993	14958.191
632.121	15118.149
632.249	15077.894
632.377	14992.830
632.505	15046.426
632.633	14856.702
632.762	14928.830
632.890	15006.766
633.018	14803.255
633.146	14941.298
633.274	14822.830
633.402	14896.830
633.530	14785.340
633.658	14940.362
633.787	14759.766
633.915	14802.872
634.043	14720.851
634.171	14741.404
634.299	14715.617
634.427	14716.596
634.555	14695.426
634.683	14606.000
634.812	14639.851
634.940	14569.000
635.068	14527.596
635.196	14524.191
635.324	14478.064
635.452	14553.277
635.580	14389.809
635.708	14417.277
635.837	14357.000
