90pol_70_110_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:53:23
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	19602.872
586.124	19133.979
586.252	18982.617
586.380	18986.915
586.508	19090.170
586.637	19145.255
586.765	19236.149
586.893	19307.489
587.021	19339.043
587.149	19423.766
587.277	19435.255
587.405	19498.043
587.533	19448.638
587.662	19663.064
587.790	19622.723
587.918	19591.362
588.046	19607.511
588.174	19613.383
588.302	19703.404
588.430	19688.553
588.558	19632.681
588.687	19709.681
588.815	19741.574
588.943	19717.447
589.071	19766.851
589.199	19843.234
589.327	19812.340
589.455	19738.915
589.583	19866.894
589.712	19902.149
589.840	19857.021
589.968	19866.851
590.096	19908.979
590.224	19971.149
590.352	19931.979
590.480	19902.553
590.608	19935.511
590.737	20092.000
590.865	20094.319
590.993	19969.979
591.121	20125.085
591.249	20056.660
591.377	20155.149
591.505	20150.362
591.633	20158.043
591.762	20147.468
591.890	20363.702
592.018	20231.106
592.146	20283.340
592.274	20289.000
592.402	20361.766
592.530	20390.574
592.658	20689.383
592.787	20530.383
592.915	20669.277
593.043	20607.851
593.171	20710.617
593.299	20770.085
593.427	20789.404
593.555	20908.362
593.683	20967.979
593.812	21025.574
593.940	21063.277
594.068	21162.723
594.196	21283.447
594.324	21334.213
594.452	21339.043
594.580	21428.596
594.708	21547.170
594.837	21553.319
594.965	21667.851
595.093	21806.574
595.221	21837.957
595.349	22017.596
595.477	21991.511
595.605	22059.915
595.733	22019.213
595.862	22373.085
595.990	22235.830
596.118	22296.979
596.246	22547.681
596.374	22483.021
596.502	22551.574
596.630	22532.894
596.758	22595.532
596.887	22558.702
597.015	22694.979
597.143	22794.362
597.271	22731.149
597.399	22816.574
597.527	22871.617
597.655	22882.106
597.783	22841.362
597.912	22946.043
598.040	22962.681
598.168	23002.489
598.296	22982.681
598.424	22973.872
598.552	22977.426
598.680	23030.213
598.808	23069.723
598.937	23044.447
599.065	23009.362
599.193	23098.979
599.321	23164.660
599.449	23060.574
599.577	23092.894
599.705	23131.660
599.833	23178.277
599.962	23153.255
600.090	23259.532
600.218	23340.915
600.346	23334.234
600.474	23320.277
600.602	23369.872
600.730	23493.681
600.858	23519.255
600.987	23778.936
601.115	23586.277
601.243	23768.234
601.371	23796.489
601.499	23935.851
601.627	24076.128
601.755	24096.660
601.883	24185.191
602.012	24317.511
602.140	24326.170
602.268	24519.660
602.396	24601.915
602.524	24786.511
602.652	24794.362
602.780	24970.170
602.908	24997.170
603.037	25158.532
603.165	25292.404
603.293	25368.830
603.421	25464.809
603.549	25642.723
603.677	25786.617
603.805	25958.574
603.933	26052.149
