90pol_70_90_at_750.00nm_cut_at_984.50Y_01.dat
24.04.2023
10:58:38
cut middle at Y: 984.50
top cursor: 1008 down cursor: 961 mean of: 47 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
585.996	17949.319
586.124	17423.468
586.252	17290.447
586.380	17328.596
586.508	17377.298
586.637	17504.872
586.765	17539.574
586.893	17583.574
587.021	17614.128
587.149	17726.660
587.277	17690.723
587.405	17826.809
587.533	17821.319
587.662	17923.979
587.790	17886.000
587.918	17877.489
588.046	17937.489
588.174	17807.468
588.302	18037.915
588.430	17979.872
588.558	17912.979
588.687	17998.936
588.815	18024.191
588.943	18015.191
589.071	18021.106
589.199	18100.106
589.327	18081.447
589.455	18035.553
589.583	18179.766
589.712	18186.021
589.840	18177.340
589.968	18145.894
590.096	18162.894
590.224	18203.894
590.352	18234.298
590.480	18194.872
590.608	18240.043
590.737	18315.170
590.865	18325.106
590.993	18255.830
591.121	18379.532
591.249	18364.106
591.377	18374.043
591.505	18376.617
591.633	18476.723
591.762	18437.170
591.890	18660.043
592.018	18515.064
592.146	18577.106
592.274	18564.277
592.402	18625.064
592.530	18669.532
592.658	18917.511
592.787	18764.191
592.915	18926.596
593.043	18886.489
593.171	18942.128
593.299	18995.106
593.427	19095.681
593.555	19190.149
593.683	19162.723
593.812	19271.723
593.940	19274.255
594.068	19369.660
594.196	19566.681
594.324	19580.043
594.452	19587.021
594.580	19674.404
594.708	19703.702
594.837	19732.468
594.965	19876.532
595.093	20015.617
595.221	19978.298
595.349	20199.596
595.477	20136.234
595.605	20202.000
595.733	20179.489
595.862	20549.638
595.990	20384.128
596.118	20488.553
596.246	20701.298
596.374	20663.574
596.502	20691.660
596.630	20666.468
596.758	20737.489
596.887	20800.404
597.015	20855.915
597.143	20926.000
597.271	20941.872
597.399	20955.851
597.527	20938.426
597.655	21062.404
597.783	21041.106
597.912	21124.468
598.040	21101.638
598.168	21159.085
598.296	21189.702
598.424	21171.277
598.552	21186.234
598.680	21222.340
598.808	21346.000
598.937	21290.894
599.065	21269.787
599.193	21348.319
599.321	21332.213
599.449	21265.872
599.577	21307.404
599.705	21363.021
599.833	21357.255
599.962	21411.383
600.090	21486.574
600.218	21523.447
600.346	21537.660
600.474	21486.511
600.602	21656.596
600.730	21708.957
600.858	21788.574
600.987	21995.447
601.115	21886.149
601.243	22053.021
601.371	22071.702
601.499	22145.021
601.627	22340.596
601.755	22286.723
601.883	22457.787
602.012	22567.574
602.140	22548.894
602.268	22776.596
602.396	22754.894
602.524	22952.170
602.652	22970.894
602.780	23149.319
602.908	23214.128
603.037	23395.489
603.165	23509.957
603.293	23583.106
603.421	23721.170
603.549	23845.596
603.677	24009.106
603.805	24003.085
603.933	24223.128
604.062	24381.191
604.190	24481.298
604.318	24680.255
604.446	24745.085
604.574	24858.660
604.702	25045.128
604.830	25106.404
604.958	25264.468
605.087	25347.277
605.215	25522.447
605.343	25614.660
605.471	25715.638
605.599	25841.319
605.727	25867.596
605.855	25971.085
605.983	26077.532
606.112	26153.574
606.240	26299.426
606.368	26391.000
606.496	26549.936
606.624	26527.234
606.752	26609.426
606.880	26746.915
607.008	26851.255
607.137	26874.511
607.265	26730.468
607.393	26855.745
607.521	26995.128
607.649	26923.383
607.777	26964.213
607.905	26999.404
608.033	27034.766
608.162	27018.170
608.290	27096.064
608.418	27127.404
608.546	27178.915
608.674	27224.915
608.802	27179.170
608.930	27217.021
609.058	27267.340
609.187	27348.298
609.315	27355.894
609.443	27396.681
609.571	27495.191
609.699	27415.043
609.827	27565.766
609.955	27515.745
610.083	27564.702
610.212	27586.872
610.340	27638.553
610.468	27764.936
610.596	27806.383
610.724	27916.957
610.852	27831.277
610.980	27903.128
611.108	27999.596
611.237	27989.489
611.365	28072.872
611.493	28117.447
611.621	28255.191
611.749	28347.574
611.877	28521.617
612.005	28571.532
612.133	28681.277
612.262	28834.383
612.390	28885.936
612.518	28967.574
612.646	29182.404
612.774	29198.745
612.902	29413.553
613.030	29571.915
613.158	29737.255
613.287	29828.340
613.415	29818.894
613.543	29828.340
613.671	29912.213
613.799	30195.957
613.927	30048.617
614.055	30280.277
614.183	30483.149
614.312	30493.191
614.440	30598.064
614.568	30667.809
614.696	30792.957
614.824	31035.213
614.952	31099.447
615.080	31247.723
615.208	31330.170
615.337	31462.702
615.465	31644.255
615.593	31983.511
615.721	32041.340
615.849	32322.894
615.977	32320.915
616.105	32441.170
616.233	32442.596
616.362	32583.979
616.490	32652.936
616.618	32734.213
616.746	32869.340
616.874	33056.149
617.002	33029.787
617.130	33098.851
617.258	33418.447
617.387	33355.617
617.515	33411.234
617.643	33559.511
617.771	33551.915
617.899	33696.085
618.027	33771.702
618.155	33901.936
618.283	33940.128
618.412	34059.149
618.540	34135.915
618.668	34216.660
618.796	34343.170
618.924	34523.787
619.052	34501.617
619.180	34562.191
619.308	34681.213
619.437	34772.106
619.565	34676.319
619.693	34816.489
619.821	34909.723
619.949	35005.426
620.077	35096.085
620.205	35223.596
620.333	35339.383
620.462	35448.702
620.590	35422.723
620.718	35440.766
620.846	35560.532
620.974	35602.340
621.102	35655.766
621.230	35766.723
621.358	35883.255
621.487	35833.872
621.615	35863.021
621.743	36066.447
621.871	36029.787
621.999	36184.681
622.127	36160.872
