Laser Delay [ns];TA [mOD]
3660;2.289430
3670;1.910131
3680;2.054631
3690;2.084413
3700;2.086764
3710;1.938888
3720;2.298042
3730;1.933609
3740;2.019735
3750;2.116721
3760;1.921664
3770;2.453574
3780;1.999302
3790;2.083294
3800;2.075927
3810;1.995884
3820;2.350958
3830;2.221745
3840;2.090942
3850;2.140423
3860;2.059493
3870;2.034068
3880;1.842274
3890;2.350873
3900;2.206958
3910;2.233125
3920;2.032949
3930;2.273859
3940;2.120839
3950;2.201570
3960;2.009962
3970;1.803479
3980;2.173343
3990;2.219722
4000;1.917321
4010;2.277108
4020;2.300953
4030;2.260741
4040;1.994527
4050;1.807974
4060;2.144192
4070;1.882625
4080;2.116446
4090;2.212068
4100;2.212958
4110;2.448454
4120;1.702030
4130;1.832154
4140;2.162715
4150;2.282514
4160;2.185863
4170;2.089233
4180;2.189843
4190;2.199992
4200;2.357110
4210;2.078401
4220;2.192777
4230;2.044549
4240;1.868879
4250;2.305225
4260;1.799432
4270;2.018998
4280;1.946882
4290;2.036865
4300;2.074090
4310;2.067721
4320;1.979695
4330;2.056468
4340;2.078483
4350;1.920335
4360;2.088742
4370;2.007242
4380;2.048434
4390;2.080722
4400;2.188886
4410;2.238308
4420;2.084491
4430;2.103803
4440;2.376088
4450;2.223084
4460;2.155540
4470;1.868077
4480;1.868802
4490;1.875433
4500;2.097845
4510;1.921591
4520;2.004162
4530;2.043776
4540;2.117006
4550;2.157670
4560;1.904457
4570;2.033125
4580;2.222426
4590;2.134940
4600;2.237171
4610;1.969494
4620;2.065012
4630;1.990507
4640;1.970536
4650;1.836206
4660;1.965733
4670;2.032653
4680;2.067726
4690;1.890594
4700;2.119901
4710;1.777671
4720;1.924458
4730;1.692302
4740;2.153287
4750;2.246299
4760;1.950021
4770;2.341861
4780;2.209602
4790;1.854119
4800;1.955750
4810;2.094525
4820;2.119050
4830;2.017624
4840;2.447920
4850;2.067850
4860;1.874172
4870;2.267368
4880;2.243026
4890;2.254333
4900;2.117986
4910;2.074608
4920;2.074676
4930;2.472438
4940;1.937720
4950;1.964588
4960;2.464691
4970;2.080834
4980;1.922424
4990;2.029266
5000;2.118903
