Laser Delay [ns];TA [mOD]
-400;-0.195447
-390;-0.022948
-380;-0.040832
-370;-0.126708
-360;-0.334106
-350;-0.114203
-340;0.247934
-330;-0.062806
-320;-0.014099
-310;0.048226
-300;0.326377
-290;-0.260439
-280;0.352277
-270;0.283474
-260;-0.190559
-250;0.317329
-240;-0.350408
-230;-0.197133
-220;-0.390655
-210;0.035370
-200;0.037235
-190;-0.140350
-180;-0.403227
-170;0.037518
-160;0.106684
-150;-0.156793
-140;0.131437
-130;0.062303
-120;-0.215952
-110;-0.275097
-100;-0.127053
-90;0.130725
-80;-0.018672
-70;0.025917
-60;-0.315789
-50;0.025366
-40;-0.047306
-30;-0.265456
-20;0.463253
-10;0.535702
0;1.942715
10;3.216803
20;4.209875
30;5.249176
40;7.181178
50;7.917340
60;8.681006
70;8.350646
80;8.064188
90;8.477802
100;8.594119
110;8.719058
120;8.699783
130;8.117803
140;8.033417
150;8.027178
160;8.194381
170;8.206434
180;8.783349
190;7.332213
200;6.878638
210;7.883826
220;8.951827
230;9.311258
240;8.101036
250;8.051874
260;8.407849
270;7.862993
280;7.707763
290;7.346327
300;7.693934
310;7.296382
320;7.689133
330;7.065892
340;7.721442
350;7.816156
360;7.293672
370;7.991879
380;7.462299
390;6.704428
400;6.955901
410;6.987548
420;7.094668
430;6.718804
440;6.232366
450;5.429514
460;6.134070
470;6.419249
480;5.999551
490;5.605563
500;5.577551
510;5.272506
520;5.190702
530;5.823127
540;5.342818
550;5.471979
560;4.572715
570;5.239534
580;5.006030
590;4.682173
600;4.863110
610;4.200063
620;4.876906
630;4.697833
640;4.757466
650;4.637055
660;3.793282
670;4.767150
680;4.938853
690;3.816254
700;3.851868
710;4.349562
720;4.720262
730;4.483845
740;3.578647
750;3.241850
760;2.877989
770;3.015751
780;3.920837
790;4.034965
800;4.370129
810;4.800124
820;4.397547
830;3.872349
840;3.607541
850;2.905333
860;2.346389
870;2.117232
880;2.297864
890;2.270717
900;2.646695
910;3.291022
920;3.007625
930;3.735034
940;3.476623
950;3.974930
960;3.328315
970;2.188566
980;2.887708
990;2.372982
1000;2.530310
1010;1.925215
1020;2.208822
1030;2.806416
1040;3.065858
1050;3.039421
1060;2.996817
1070;3.061615
1080;3.323845
1090;3.019516
1100;2.766538
1110;3.530122
1120;3.301638
1130;2.528818
1140;2.237898
1150;2.384209
1160;2.301798
1170;2.388148
1180;2.878131
1190;3.360673
1200;3.133057
1210;2.971074
1220;2.675786
1230;1.972118
1240;2.401934
1250;2.303975
1260;2.682788
1270;2.876239
1280;2.437227
1290;2.850617
1300;2.438884
1310;2.806645
1320;2.752429
1330;2.226689
1340;2.365824
1350;2.398702
1360;1.913081
1370;2.356130
1380;2.185853
1390;2.505407
1400;2.794504
1410;2.850003
1420;2.462754
1430;2.313328
1440;2.261870
1450;1.731941
1460;1.912462
1470;2.225024
1480;1.984121
1490;2.443893
1500;2.731790
1510;2.582739
1520;2.513167
1530;2.397193
1540;2.014779
1550;2.291748
1560;2.573442
1570;2.431790
1580;2.962821
1590;2.571140
1600;3.009583
1610;2.988919
1620;2.477968
1630;2.401639
1640;2.431185
1650;2.349871
1660;2.255127
1670;1.784292
1680;1.667413
1690;1.892545
1700;1.733550
1710;1.887437
1720;1.821191
1730;2.101974
1740;2.790006
1750;2.670480
1760;2.290520
1770;1.742841
1780;2.314242
1790;2.493848
1800;2.070938
1810;2.386170
