Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD];TA6 [mOD];TA7 [mOD];TA8 [mOD];TA9 [mOD];TA10 [mOD]
2140;5.730744;5.952459;6.351895;4.807480;5.807828;4.875180;4.342083;6.495739;5.798112;6.050355
2150;4.245640;5.915657;3.641989;5.422805;5.634594;6.054594;5.299504;5.506336;4.728723;5.530258
2160;4.817014;4.706512;4.815485;4.717948;4.275422;5.279004;4.617478;5.707817;4.840147;6.107194
2170;5.159301;5.135233;4.069522;5.846221;5.593276;3.787827;5.889294;3.389307;5.791862;6.004772
2180;6.019985;3.838584;5.446866;5.723536;4.796716;3.972002;5.153801;4.856782;4.171129;4.593094
2190;4.334541;5.141208;5.186709;4.202505;4.658867;5.282298;5.882398;6.019352;4.938890;4.152696
2200;4.350285;4.122757;6.268495;4.267410;4.831794;4.564205;4.682445;4.158395;5.143888;5.701589
2210;3.978968;3.539440;6.719502;5.462498;4.957209;5.638590;6.127585;5.685177;4.427444;4.806728
2220;4.688029;3.866415;5.145404;4.617665;6.011698;4.505354;4.049338;4.458746;4.234471;4.106559
2230;2.689059;3.576850;4.129627;4.590561;4.396993;4.837308;4.306532;5.546046;3.934346;5.066018
2240;4.973273;4.010843;3.636501;4.499477;4.852892;5.447525;4.730426;4.665040;4.520607;6.267599
2250;5.775884;4.730597;4.328107;5.184389;4.039563;4.790634;4.627979;4.602144;4.181784;4.986828
2260;4.413537;4.501486;3.890464;4.946900;5.202626;2.764607;4.009626;6.347295;3.674476;5.810530
2270;4.419023;5.412491;4.528918;4.762390;4.862689;5.019774;3.824213;3.955704;5.400080;4.862914
2280;4.426747;4.402280;4.710079;4.215664;4.792036;4.989630;2.887476;4.470134;3.905058;3.791926
2290;4.075179;4.000269;3.689333;3.805338;3.714815;4.527383;4.631192;4.572881;4.437543;6.122298
2300;5.219223;3.892090;5.579951;3.820810;5.403045;3.698080;4.993773;5.523894;4.404232;3.923031
2310;3.930676;4.437688;4.678345;5.097263;3.807644;3.124540;4.187409;4.479583;3.876351;3.192493
2320;4.363608;3.978923;3.613633;4.618407;4.630038;4.155749;3.649790;4.977009;4.210048;4.393493
2330;3.550764;4.556071;3.212084;4.917008;4.216511;4.922100;4.629715;4.489215;2.704673;4.692211
2340;4.026867;3.362594;5.140003;3.046157;3.966307;4.286971;4.024109;3.968766;4.352254;5.015154
2350;4.148014;5.284893;4.110961;4.005853;4.278945;4.009111;4.765172;4.793594;4.297814;3.826047
2360;4.890794;3.354933;4.341252;4.409349;2.967452;3.672705;2.746380;3.730011;4.547505;4.209287
2370;3.710423;4.656510;3.739305;3.293552;4.578929;3.792387;3.805120;5.090804;5.209774;5.305049
2380;4.045072;4.727213;3.243909;4.235877;3.715283;3.519920;2.861078;3.179266;4.172142;3.850917
2390;2.567287;3.703268;4.655351;3.416939;4.902842;4.052233;4.146250;4.223858;3.552759;4.548487
2400;3.690315;4.255766;4.217756;3.468019;4.192508;4.389000;3.701916;4.122388;3.716717;4.152694
2410;2.734769;4.000840;3.771954;4.040477;4.835589;4.849407;3.956380;4.423738;3.997081;4.263901
2420;4.215833;2.314064;4.167955;3.962064;5.450694;3.513675;3.098275;3.573289;4.541386;2.248438
2430;2.499501;3.671587;3.581290;3.884505;3.085055;3.710770;4.144885;3.157730;2.833231;3.380046
2440;4.305043;3.737594;3.714662;4.267986;3.120568;3.960733;4.064772;3.869008;3.846269;4.093537
2450;3.892013;3.238361;2.652257;3.121269;3.637909;4.835265;2.626243;4.115754;3.388526;3.853417
2460;3.527347;4.041060;3.692666;3.800563;3.222947;4.235936;3.319629;4.530479;3.218907;3.566703
2470;2.911169;2.647195;3.956821;4.226495;4.175003;4.531007;3.348803;3.366446;3.475803;3.768094
2480;3.375666;4.060217;3.813432;3.690711;3.127518;2.285066;3.958478;4.392469;2.740668;3.222859
2490;3.814806;5.106614;3.175007;3.246800;3.315845;3.759841;3.698190;3.904560;3.543277;3.779686
2500;3.131249;3.569046;2.764806;4.163030;3.237308;3.180096;3.295100;2.754580;4.235531;3.813119
2510;2.465234;4.333094;4.588900;4.149263;4.008806;2.826180;3.981408;3.619772;3.742748;2.969559
2520;3.202239;3.642540;3.392186;3.869097;5.000653;3.668334;3.031407;3.616823;3.168249;3.119932
2530;4.051628;3.528150;2.852836;4.643317;2.487374;4.413982;3.039278;3.073642;4.860652;3.801036
2540;3.832041;3.074326;4.273401;2.941925;3.166248;4.626177;2.810439;3.084216;2.812619;3.772108
2550;3.634036;3.360790;4.425208;4.279629;2.818801;2.944430;2.981139;3.545623;3.703324;2.011285
2560;2.612185;4.079177;4.004085;3.073071;4.084155;3.429503;3.091678;3.692068;3.506560;3.249027
2570;3.401833;3.255330;3.761509;4.148167;3.811147;3.519766;2.801703;2.716872;3.811509;2.491709
2580;2.422701;3.863772;3.988899;3.683735;3.651111;4.700039;3.366530;3.995534;2.784667;2.145570
2590;4.202458;4.544599;3.114212;3.010741;2.079886;3.581312;2.981296;2.862111;4.128487;3.256818
2600;2.454714;3.780531;5.192597;2.716035;2.529412;3.501116;4.214651;2.118081;2.559755;3.796226
2610;3.574245;3.459480;4.045057;3.376219;4.100386;2.449908;2.768843;3.782380;2.972427;2.592585
2620;3.017092;4.015063;2.636119;3.672366;3.649533;2.725528;4.573054;3.496420;2.270369;4.199157
2630;2.886600;3.299923;3.035587;2.209547;2.755022;3.551367;3.237210;3.032891;2.717650;2.991826
2640;3.406461;3.223734;2.374867;3.405723;2.757401;3.336705;4.185445;3.758909;3.482580;3.284384
2650;2.622852;2.125523;2.786342;2.006871;1.944284;2.709070;2.950997;2.871003;3.114899;4.014796
2660;3.641357;2.705836;2.456965;4.153391;2.566597;3.536433;2.761160;3.133094;1.711746;3.729311
2670;3.004243;1.815011;2.762532;3.833219;2.837623;3.123373;3.630140;3.969287;3.305506;3.489845
2680;2.510409;2.495865;3.875380;2.760529;3.962604;1.885416;1.990726;3.862951;3.083741;3.255953
2690;2.642536;3.726519;1.672932;3.277891;3.931603;3.153396;3.366741;3.195754;3.250292;2.669564
2700;3.605726;3.340433;1.986993;3.030469;3.200919;2.677177;3.062973;3.819938;2.833371;3.376427
2710;3.564388;3.359627;3.103304;2.752862;3.929546;4.078323;2.969913;2.142964;4.319272;1.183262
2720;2.753954;2.867802;3.267449;2.113208;2.960026;2.469651;1.921005;2.714089;2.768955;2.513277
2730;2.228206;1.718665;2.117353;1.761452;2.475687;3.057920;3.343875;2.966843;2.445019;2.016585
2740;3.741325;3.209431;3.476033;3.904464;1.063398;3.368903;2.620139;2.315955;3.690370;2.445964
2750;2.792191;1.656426;1.387861;3.845847;3.445438;2.170451;2.968772;3.041693;2.472135;3.633202
2760;2.225766;3.819393;3.475985;3.212833;3.115828;2.737985;2.736381;3.621947;2.482547;3.758824
2770;3.235262;3.618741;3.735988;3.117694;4.256708;3.587745;2.435397;2.418674;3.011175;2.596904
2780;3.100889;2.422356;4.381459;2.786649;3.039035;2.768632;1.742422;3.540446;2.053578;2.658533
2790;3.929398;1.378880;2.922116;2.229614;2.705720;3.950346;2.169503;3.614939;3.623583;3.208134
2800;3.245610;3.347930;2.784622;3.881663;3.743469;3.362487;2.469001;2.782860;3.149419;4.252984
2810;2.982344;3.568058;2.368578;1.947756;1.418990;3.066943;2.517167;2.709769;2.467403;3.352792
2820;1.381289;2.864498;2.418159;2.196481;2.395625;2.631898;2.856231;2.790371;3.369282;3.678578
2830;3.027490;2.722080;3.027114;3.270039;3.137357;2.061412;3.368261;1.666682;1.528005;2.290581
2840;2.732255;2.585908;2.768654;2.314117;3.087952;2.901194;4.066250;3.673589;2.576890;3.491489
2850;2.263002;2.707883;1.944573;3.009557;3.830749;1.168670;3.519751;3.611428;1.796228;3.253684
2860;2.571825;2.073172;1.662646;3.027538;3.602484;2.688767;3.031308;3.123839;2.118102;2.414106
2870;2.576391;2.233402;3.626637;2.591759;3.137972;2.575183;2.689536;3.575281;3.184955;4.624133
2880;2.521283;3.517530;1.961451;2.386139;1.742894;2.951231;1.625056;1.963321;2.538764;2.195068
2890;3.355495;2.378420;1.692181;2.911053;2.966200;2.081608;2.758676;1.565848;3.335467;2.787011
2900;3.012202;2.443067;3.070257;1.533292;2.596340;2.923889;2.254817;1.884853;2.904979;1.955704
2910;3.743240;1.729007;2.151239;2.420089;3.022664;1.909593;3.101265;2.778172;2.949970;2.434151
2920;2.453105;2.878257;1.351630;2.392320;2.966216;3.523353;2.796258;1.595373;1.976598;1.868423
2930;2.244239;2.318789;0.966215;2.021391;1.387080;2.222525;2.609457;2.606638;3.249852;2.901459
2940;3.489443;2.102795;2.113621;2.210809;3.147893;2.522206;4.331393;2.496511;1.842056;2.041729
2950;2.399709;2.605055;1.497065;1.975235;1.714566;1.936949;2.505891;3.959174;2.452953;2.639832
2960;1.605897;3.283875;2.293234;1.258049;0.781591;1.692914;3.521922;3.130454;2.074065;2.357299
2970;2.945563;2.369202;1.446422;3.074422;0.018408;1.799061;2.636908;2.600807;3.282937;3.250793
2980;1.831980;2.500352;1.776916;1.926639;1.793863;2.400008;3.008114;2.579617;1.992025;2.243007
2990;1.643409;2.443003;1.569106;3.073874;2.618017;2.167205;2.784053;1.953583;3.444765;2.011403
3000;1.585053;2.386598;2.766763;2.418074;2.060530;2.049506;0.850754;1.358352;1.880325;2.786909
3010;1.678571;1.510643;2.848829;2.243312;2.701662;3.610704;1.223228;3.329862;2.952684;2.306737
3020;1.567589;1.531206;2.249834;2.117252;3.207087;2.191893;2.366579;1.822457;2.252686;2.849725
3030;4.021123;3.121780;3.253340;2.688308;2.980152;3.171592;1.975253;2.851848;2.150906;0.626152
3040;1.891118;1.762284;2.768285;1.524606;1.323638;2.382257;1.320851;3.167180;2.539130;2.665920
3050;2.012383;1.438826;2.204345;1.013750;2.643070;2.681480;2.972544;2.441928;1.529245;3.133922
3060;1.750529;1.693276;2.433498;1.714446;2.550112;2.736509;2.151757;3.002656;2.848324;2.068530
3070;0.361179;2.079234;1.897347;2.983853;2.119068;2.267554;1.218364;1.735768;2.686490;3.132139
3080;1.801948;1.959763;2.077517;3.248671;1.430055;2.153794;1.391661;1.447021;1.552877;2.944360
3090;2.354286;1.406932;1.911814;1.681561;1.679166;2.836416;2.014835;2.207037;2.332477;1.813170
3100;0.375259;2.940834;3.029021;2.378595;2.896397;2.107737;1.751105;2.043137;1.774452;2.172540
3110;2.281077;1.713448;2.125992;2.306876;2.110980;2.207131;2.503904;1.680273;1.783633;2.180333
3120;1.543331;0.865006;2.955493;1.670815;3.627094;1.502677;1.727500;1.878959;1.386319;1.001788
3130;2.317146;1.586832;1.866897;1.604251;2.025102;1.998596;1.669261;2.345176;2.188633;1.470851
3140;2.255295;2.999300;2.504185;2.397802;2.056897;2.518315;2.018902;2.616856;2.124070;1.379837
3150;1.581519;1.635436;0.960727;1.313891;1.539106;2.726161;1.435876;2.928407;2.892296;0.913844
3160;2.350257;0.993721;1.109927;1.415485;0.347318;1.393348;2.091669;1.145534;2.824125;1.978802
3170;1.568992;2.145195;1.965461;1.002989;2.069391;1.017454;1.290861;2.581982;1.386347;2.420445
3180;0.761627;2.326562;2.597621;1.697385;1.348818;2.594978;1.781817;1.827560;1.825057;2.681420
3190;1.094636;1.247004;1.361336;2.616403;1.380319;2.873519;2.254779;1.480018;2.234711;1.428854
3200;1.591508;3.122336;1.465437;2.306711;1.528236;2.979367;2.266969;3.025499;2.465696;1.121743
3210;0.819808;1.061226;1.656058;2.285580;1.963193;2.565075;1.403689;2.122445;1.427544;2.248806
3220;1.927920;1.742815;1.523379;1.676655;0.765047;2.904315;1.051621;2.594045;2.047215;1.455741
3230;2.564551;2.585258;1.984104;2.901616;1.675026;2.021706;2.012859;1.875551;2.154093;2.196730
3240;1.630866;1.864659;0.621922;1.563729;2.426942;2.058278;1.104270;1.584136;1.877487;1.771253
3250;1.488856;2.463067;0.846655;2.504160;0.600137;0.543712;2.468525;2.100715;2.876660;0.753372
3260;0.257176;1.250344;2.761194;0.082245;1.557660;1.149115;2.766013;2.175952;2.180746;2.632451
3270;1.626655;3.608502;1.333484;1.880356;0.413152;1.416256;2.118472;2.234631;1.360441;1.790446
3280;0.218081;2.287605;0.879978;2.523338;2.284070;2.014061;2.151996;2.004786;2.376790;2.298482
3290;1.306481;2.173946;1.712096;2.549765;1.487618;0.394669;1.593197;2.590913;2.291427;1.049307
3300;1.131311;1.317164;2.945054;2.173276;2.654912;1.270659;1.568004;1.626980;1.787485;2.353401
3310;2.078748;1.823774;1.566733;1.512274;0.589553;1.822524;1.990117;0.892946;1.894438;1.965949
3320;0.825691;1.024349;2.886612;1.205233;1.237169;0.885278;1.145988;0.847979;1.059620;2.105481
3330;1.202039;1.841197;1.992158;2.187256;0.169637;2.023017;2.371452;1.846815;1.246326;0.725678
3340;2.653607;2.072176;1.623064;1.520639;1.832337;3.244463;1.654791;1.960825;2.411973;1.381367
3350;2.087933;0.340557;2.189578;2.904678;1.382031;1.749844;1.830390;1.491836;2.357241;2.582075
3360;2.523658;1.279639;1.635650;1.266398;1.234922;2.875043;1.919399;1.725090;1.316790;2.335421
3370;1.378561;1.668228;2.277495;1.548168;0.494623;1.019635;0.926937;1.514671;1.969006;1.228522
3380;0.676798;0.152828;2.288808;2.949606;1.989828;3.219916;1.151293;0.858249;1.587620;1.197112
3390;0.532115;0.758204;0.778621;0.678392;2.098695;2.502730;2.584237;1.720335;0.897283;1.268294
3400;1.551712;2.094909;2.540358;0.474698;1.153259;2.592566;1.926284;1.789394;1.075356;1.323624
3410;1.862825;1.493871;1.288674;2.641062;0.261620;1.346039;0.734146;2.441677;1.681550;2.120927
3420;0.397719;1.230278;1.786232;0.952765;1.552934;0.734749;1.848020;2.039505;0.964269;1.098118
3430;2.433334;1.092054;2.374161;1.081009;2.215737;0.653365;2.777443;1.900297;1.793528;1.109832
3440;1.645290;1.651176;0.442803;0.197749;0.736016;1.780455;0.918798;2.697017;0.521466;1.614615
3450;2.040582;1.835798;1.305610;1.206210;0.873110;2.542642;1.448874;1.994443;1.365404;1.636800
3460;1.025090;2.279690;0.929859;2.370304;1.689461;1.186712;1.326880;1.022862;0.861162;1.357919
3470;0.845664;1.758688;1.923629;1.743004;1.757351;2.283147;2.738063;1.782094;1.984836;2.286150
3480;0.314179;0.493265;2.118923;0.645011;1.949536;1.636077;2.140961;0.369379;2.006180;2.459104
3490;2.172187;0.618546;0.936094;1.735328;1.483848;2.138229;2.471260;2.669198;1.457650;1.515651
3500;0.987918;1.509030;1.086325;0.885996;0.799485;1.585376;1.873158;1.964575;0.155512;1.672503
3510;0.983795;0.934222;0.664598;1.061978;1.915076;1.839226;1.233454;1.078791;1.360151;2.083370
3520;0.296160;1.819768;0.598502;2.477025;0.939144;1.083116;1.462974;1.153040;1.699256;1.065143
3530;2.084298;2.616155;1.691774;0.675925;1.073305;0.717377;1.779519;1.029435;2.011704;1.105115
3540;1.883506;1.275269;0.922988;2.340780;0.897261;1.118053;1.842879;1.319952;1.232235;1.733458
3550;1.187791;0.824536;0.763203;0.864851;1.664797;1.558426;1.392649;-0.214283;1.693550;2.193824
3560;-1.469822;1.976670;1.496195;0.231892;1.577509;1.774801;2.042919;0.912577;1.458565;1.099049
3570;0.732139;1.096546;1.653846;0.620039;2.782679;1.345368;0.884436;0.533757;1.314968;1.101526
3580;0.895088;2.022946;1.048564;0.734607;0.628771;0.640248;0.275190;0.654630;1.845763;0.886082
3590;0.748903;0.566828;2.444083;0.861245;2.403496;0.264853;1.139670;1.117113;0.562652;1.652373
3600;0.696326;1.181708;1.130628;2.078809;1.282603;1.994067;1.335861;1.062797;0.671017;2.163966
3610;1.239607;0.666948;0.835906;0.298278;-0.124468;2.198896;0.817653;1.121196;1.141035;0.206929
3620;1.456308;1.028694;1.060754;0.338704;1.863780;1.291763;2.275357;2.333004;0.852739;1.378455
3630;0.983678;1.574768;1.035387;0.440908;0.377283;0.477686;-0.026933;1.534897;0.819292;1.305901
3640;1.265991;3.255730;2.395355;1.009473;0.145013;0.394721;0.868247;0.964803;2.482640;0.534655
3650;1.690969;1.790023;1.849289;0.810087;0.689326;0.318586;0.160270;1.685404;2.638337;1.327233
3660;1.433591;2.211690;1.106709;-0.005394;1.929265;1.844359;1.410731;2.577269;0.388941;0.720365
3670;1.725584;1.557305;0.646977;1.189890;1.403734;1.908857;1.718070;2.185602;1.939574;2.013405
3680;0.575540;2.383840;0.847463;1.704171;1.000130;-0.252405;1.046086;1.249564;1.080462;0.439191
3690;1.111549;0.885175;0.372764;1.923142;0.400848;1.240268;1.799679;2.317106;0.446173;1.114277
3700;1.844418;-0.335181;-0.095997;0.999941;0.899328;1.483349;1.735737;0.870049;1.479905;1.594275
3710;0.027398;-0.197977;2.050984;0.632213;0.758130;1.657120;-0.035966;0.596725;2.120809;0.955728
3720;1.476756;0.946018;1.021396;0.781102;0.671758;2.000402;1.242447;0.928711;1.997764;1.590252
3730;1.611911;1.228755;0.493365;1.011718;0.953908;1.353827;1.509111;2.146356;1.150666;0.032818
3740;0.520778;0.892077;0.276067;0.719389;1.265352;1.462025;1.029095;2.239745;1.354318;1.269922
3750;2.807462;0.104221;0.578072;0.470799;1.712171;0.374839;1.347837;1.726328;1.762045;0.315506
3760;1.422312;2.185353;0.908707;0.763883;0.517747;2.351417;1.986393;1.227763;1.488381;1.289845
3770;0.825166;0.650719;1.120848;2.418096;2.250890;1.203896;0.462520;0.849652;1.167772;1.099970
3780;2.021320;1.398924;-0.224135;1.903013;0.820624;1.538226;0.902011;0.559444;2.317899;1.259819
3790;1.564240;1.302464;0.266373;1.757775;1.946240;2.176006;0.318239;1.556607;1.998810;0.098901
3800;0.824947;1.012067;1.592431;1.554922;0.727893;0.690122;0.255522;1.709955;2.032772;1.384495
3810;1.055037;1.911570;1.800864;0.551847;1.084663;1.214925;0.064371;-0.426393;1.216611;0.397983
3820;0.025604;2.391384;0.242815;2.431572;0.995991;1.325919;1.585480;0.634511;1.462090;0.978937
3830;0.890059;1.644152;0.083097;1.511760;1.483254;1.610738;1.940536;0.121919;0.991487;0.654397
3840;0.787300;0.590054;0.321483;1.083670;1.795122;1.465537;0.529315;0.583534;1.462011;2.741717
3850;-0.113092;0.844158;1.494463;1.231680;1.694434;0.548838;1.021132;0.097375;1.492015;1.516376
3860;1.690613;-0.486387;0.896873;0.884284;0.573279;1.633487;1.298646;2.721739;0.023284;0.013501
3870;1.723270;0.819894;1.103734;0.736176;1.840400;1.912103;1.964376;-0.141855;1.668107;0.880055
3880;0.547066;0.241961;0.894993;1.131145;0.514507;0.501796;-1.028756;0.602067;1.349923;-0.537711
3890;0.580712;1.423651;1.625952;1.034680;0.976764;2.291612;0.780133;1.565834;1.691335;0.149302
3900;0.387359;2.041746;2.407707;1.246245;2.057978;0.994145;1.217594;1.127399;0.253482;0.989479
3910;1.156814;1.057544;1.410265;1.171605;1.384108;1.224368;2.446363;0.567201;0.872738;1.151713
3920;0.477737;0.466427;1.242990;0.656241;0.917229;1.133864;-0.195997;0.745809;0.632727;0.295355
3930;0.785696;1.524548;2.534675;0.671424;1.299057;1.588790;1.041950;1.218615;1.497250;0.577927
3940;0.804809;0.355645;0.237813;1.340350;1.445841;0.709090;1.492358;2.665490;0.946999;1.546901
3950;0.029178;0.570288;1.787032;1.700647;1.301155;0.556262;0.851437;1.605727;2.005031;1.478920
3960;1.132620;0.330943;1.823326;1.741330;1.072652;1.047428;0.898484;1.441785;1.495527;0.293016
3970;1.647605;2.784398;1.737585;1.247901;1.137005;1.592676;0.961743;1.203260;0.078336;0.546375
3980;2.617686;2.614983;0.820893;-0.473787;1.120660;-0.072080;1.580789;1.036865;1.190163;0.872172
3990;0.703358;0.793835;1.933015;1.564824;2.096971;1.937018;0.056827;-0.053530;0.316761;1.675157
4000;0.907845;-0.004028;1.082949;0.635085;0.573834;0.632809;0.516296;1.402248;1.889128;1.578200
4010;1.763044;1.048500;2.693818;1.628949;0.581258;0.476015;1.063904;1.116052;0.960039;0.949368
4020;0.858858;0.608139;0.582846;1.262114;0.735233;1.149704;0.282352;1.699815;0.463181;2.108827
4030;1.215164;0.142027;0.909412;2.621204;0.978246;1.528269;1.407702;-0.214530;1.366517;0.499450
4040;2.499280;0.913190;0.810435;1.802079;0.984297;0.948782;0.542701;-0.039926;1.386473;1.839916
4050;0.716269;1.484770;1.713123;1.435340;1.335225;1.026508;-0.508706;0.586662;0.133977;1.772150
4060;0.300459;0.634364;0.749074;1.189778;0.642043;-0.147478;-0.042747;0.134599;0.145041;1.652140
4070;1.245668;0.154133;1.244022;1.503234;0.616491;0.112577;0.977764;-0.007708;0.553599;2.054951
4080;0.397310;1.577484;0.408845;1.620494;0.611216;1.560486;0.591990;1.494233;0.866130;0.828646
4090;0.710996;0.609235;0.701135;0.850578;0.139312;2.189936;0.690460;0.341888;1.014731;1.116845
4100;1.237569;1.180099;0.791031;1.660208;0.370282;-0.105968;1.700978;2.593238;0.122783;0.329470
4110;0.502122;1.061072;0.266742;0.099207;0.465573;-0.089936;0.851035;0.900108;1.930749;1.916398
4120;-0.434577;0.285047;-0.022062;0.610310;2.320276;0.632291;1.433986;1.108149;0.181792;1.369158
4130;1.876601;-0.288318;1.112209;0.395000;0.708856;0.975870;1.062782;0.162511;0.650716;1.628651
4140;1.432249;-0.042479;2.228062;1.278898;1.006341;2.118500;0.580651;-0.300569;1.755448;0.894375
4150;2.004331;1.099144;1.382794;-0.018848;1.440315;0.053100;0.540351;0.857435;-0.198533;1.033072
4160;1.645753;0.499386;-0.061137;1.152240;0.411489;1.350505;1.711899;0.331673;0.574202;0.549402
4170;1.435929;0.987732;0.932932;1.625202;0.739499;1.435415;1.986657;0.956829;1.875606;1.025080
4180;1.211738;1.460242;1.057403;0.898013;0.815627;0.996636;0.848825;0.812686;0.971074;-0.388252
4190;0.046717;0.062209;0.667061;-0.406202;0.768990;-0.376114;1.809892;0.297235;0.301034;1.362441
4200;1.025328;1.247900;1.328822;1.996470;0.767809;0.523495;0.160418;0.142252;-0.341144;1.157887
4210;-0.130144;0.925946;0.638293;1.220231;0.978319;0.191531;1.945365;0.303917;0.733847;1.094968
4220;0.195341;1.708895;0.355681;0.360631;0.153157;0.398344;0.922047;-1.208086;0.712327;1.837268
4230;0.245905;0.801737;1.627007;0.727038;0.119062;1.161128;0.532722;0.574258;-0.300092;0.692284
4240;1.778898;1.364387;0.715497;0.821934;1.567286;-0.124319;0.174739;0.311507;2.025609;1.723431
4250;2.481563;1.564712;2.020774;1.451040;1.445644;0.793565;0.322333;1.211792;0.545810;1.774932
4260;-0.258089;0.120413;0.361385;0.597503;0.969803;0.545930;1.772222;-1.049048;0.733956;0.844521
4270;0.856788;-0.744498;1.130531;1.007382;0.727140;0.299039;1.073800;1.305767;1.301057;0.107077
4280;1.364438;-0.094964;2.452803;1.033304;1.330576;0.807136;1.791814;0.690338;1.199521;1.398987
4290;0.912562;0.831438;1.447717;0.496707;0.600437;0.540363;1.101827;0.582440;0.473678;0.019782
4300;1.732528;0.641184;1.414915;1.277387;-0.639157;2.133911;0.846781;0.955621;-0.108869;1.704192
4310;1.317858;1.123570;1.228534;0.553342;1.185741;1.676405;2.155090;-0.050368;1.200876;0.642002
4320;2.321941;2.058345;1.211955;0.940049;0.519311;-0.975742;0.997202;1.426004;0.392718;1.219452
4330;0.788716;0.427242;0.514200;1.020713;0.448595;0.542830;0.601398;1.393438;0.548402;0.613162
4340;0.503472;0.802562;0.743378;0.275664;0.902040;-0.240163;0.427740;1.630303;-0.618139;1.044677
4350;0.161408;0.540330;0.421286;-0.352514;0.859583;0.867309;1.048979;1.585337;0.167302;-0.508483
4360;1.322290;0.737145;0.692934;1.082739;-0.307656;1.557142;0.368271;1.211982;0.917046;0.682270
4370;-0.458743;0.588530;0.352621;0.364242;0.264880;-0.013967;0.889143;1.237162;0.745617;0.069966
4380;-0.704753;0.618665;-0.222396;0.877707;1.060440;0.179461;0.739390;0.398589;-0.669985;1.464887
4390;0.883604;0.969079;0.743771;0.929545;1.791273;1.013929;1.598179;-0.298702;0.873677;-0.213506
4400;0.796271;0.781274;0.202631;-0.729239;1.463992;0.212393;-0.445538;0.613944;0.131970;-0.095600
4410;0.864603;0.320692;1.858277;0.850227;0.527275;0.428386;1.291455;1.046810;0.185874;0.043165
4420;0.861461;-0.120786;0.518637;1.408075;-0.018410;0.911167;-0.314910;0.833958;1.236481;1.022105
4430;1.379643;1.156865;-0.298689;1.615085;0.403681;0.562337;-0.140326;0.547650;0.686774;0.754277
4440;-0.375432;0.486019;-1.186454;0.606767;-0.482256;0.844988;1.369656;-0.082977;-0.866107;0.997509
4450;-0.286889;0.085557;1.245614;0.354748;1.903044;-0.153031;0.008074;1.068483;0.140061;0.514667
4460;1.301294;1.249686;0.680855;2.402491;0.804986;0.992138;0.757731;0.425042;0.370337;1.103345
4470;1.412801;-0.150763;0.483763;0.688911;0.900694;-0.103034;0.092828;1.014876;0.791300;0.399450
4480;1.042385;0.300379;0.883997;1.475223;0.638270;0.358068;1.323619;-0.302648;0.405320;0.059733
4490;0.970779;0.778764;-0.006303;0.305776;0.325379;-0.760214;1.087894;1.237206;1.090467;1.433531
4500;0.362402;0.336649;1.104134;-0.091061;2.292385;0.960808;0.582519;1.452010;0.297681;-0.104204
4510;1.592158;0.603603;-0.209531;-0.077662;0.186654;0.367689;0.735222;-0.166621;-0.035332;1.867125
4520;-0.920427;1.127072;1.040457;0.520491;-0.112127;-0.172164;0.474990;1.103023;0.366140;0.197852
4530;-0.023337;1.683878;1.955098;0.989577;-0.336280;1.234800;1.346098;1.845500;0.659411;0.033689
4540;0.927537;0.896764;-0.014409;1.188817;0.789112;0.351054;0.977067;0.889409;1.441830;0.049431
4550;0.612117;0.977881;0.331052;0.989230;0.601882;1.958782;0.633895;-0.013580;1.520480;-0.238905
4560;0.298852;0.029591;2.433357;0.485305;-0.085563;0.188196;-0.565941;0.522976;0.735045;2.429734
4570;2.076721;0.860767;0.958848;0.607642;0.024672;0.737580;1.037811;0.513674;0.732765;0.588572
4580;1.657984;0.861609;0.477428;1.112399;-0.187152;-0.023838;-0.118216;1.308485;1.870708;1.084016
4590;0.971721;0.010322;1.340573;1.143635;0.946501;0.814532;0.107206;-0.994638;0.708336;0.626149
4600;0.940841;0.559481;0.062546;1.174842;0.186458;0.480133;0.893609;0.784517;1.158689;0.893747
4610;1.947717;0.595659;1.108037;0.810587;-0.067755;1.722626;0.630829;0.889819;-0.235659;1.098652
4620;0.878265;1.240777;1.523044;-0.339266;0.295284;0.829450;1.306312;-0.303280;0.135211;-0.721953
4630;0.492347;1.257846;0.920730;0.522283;1.443069;0.803455;0.961384;0.678918;0.920736;1.601214
4640;1.514750;-0.265834;1.140854;0.559211;1.038104;-0.053522;0.580617;-0.349840;-0.204942;0.255742
4650;0.122903;1.003849;0.680253;1.136940;-0.201602;1.274910;1.870888;1.880900;0.921244;0.351318
4660;1.644496;0.259153;1.229549;0.594671;0.749138;0.795853;1.978398;0.481514;2.000234;0.628933
4670;0.823599;0.568904;0.014388;1.369934;0.491539;1.523805;-0.126429;0.201176;0.941747;1.430151
4680;-0.528414;1.277885;1.873862;-0.772529;0.811583;0.045026;0.595403;0.959682;1.739615;0.657244
4690;-0.256479;0.288240;0.401408;0.686325;0.559923;0.178132;0.398739;0.583394;0.247296;0.733208
4700;-0.652439;0.451979;1.920902;0.372261;1.241213;1.418547;0.491379;1.687239;0.099959;0.964698
4710;0.219196;0.730213;0.536457;1.564277;0.883029;-0.063464;1.000558;-0.414372;0.626114;1.256314
4720;0.584711;0.521395;0.617824;0.750502;-0.353559;0.881045;0.005382;1.172977;-0.176427;0.453061
