Laser Delay [ns];TA1 [mOD];TA2 [mOD];TA3 [mOD];TA4 [mOD];TA5 [mOD]
-400;0.123950;-0.083530;-0.427305;-0.069171;0.185027
-390;-0.312296;0.162661;-0.283182;-0.338647;-0.524220
-380;-0.038769;0.261165;-0.301973;0.377594;0.010642
-370;-0.442726;-0.370181;-0.253197;-0.516492;-0.097421
-360;-0.352505;-0.147960;-0.077962;0.104843;0.054747
-350;0.392121;0.060701;-0.516037;-0.316335;0.175103
-340;-0.438714;-0.019556;-0.563912;-0.132622;0.270086
-330;0.005828;0.150955;-0.021129;-0.201440;0.182632
-320;-0.156899;-0.319784;-0.287893;0.613282;-0.753574
-310;-0.080047;-0.150061;0.191926;0.240561;-0.195835
-300;-0.412599;0.246991;0.237963;-0.390941;-0.059805
-290;0.048129;0.210539;-0.389514;-0.296993;0.082176
-280;-0.562021;-0.257532;-0.647199;-0.068285;-0.744454
-270;0.003917;-0.133345;0.455571;0.175721;0.268019
-260;0.224961;-0.213400;-0.012075;-0.340528;-0.217580
-250;0.158751;-0.267694;0.131729;-0.390076;0.030990
-240;0.143783;0.016010;0.252532;0.003049;-0.491980
-230;-0.089784;0.176784;-0.107242;-0.349196;-0.180467
-220;-0.366760;-0.351074;-0.330178;0.051310;0.252172
-210;0.109356;-0.187667;-0.105787;-0.098374;-0.902326
-200;-0.077766;0.358148;0.103107;0.630092;-0.455330
-190;-0.347125;0.123491;0.020268;-0.033425;-0.694313
-180;-0.470234;-0.522968;-0.146161;-0.568463;-0.144209
-170;-0.060270;-0.155256;0.093421;-0.411660;-0.627268
-160;-0.348441;-0.299110;0.199478;-0.157871;-0.143756
-150;-0.301258;-0.014519;-0.300341;-0.279152;0.436498
-140;-0.342677;-0.592214;-0.265769;0.030850;-0.443718
-130;-0.346869;-0.444730;0.132310;0.638488;-0.144332
-120;-0.367478;0.380800;0.077699;-0.001516;-0.485876
-110;0.441971;-0.287555;-0.101162;-0.302916;0.082088
-100;-0.141975;-0.075141;-0.503606;-0.388391;0.109280
-90;-0.107308;-0.058663;-0.294707;-0.229228;-0.154885
-80;-0.170116;0.248131;-0.171012;-0.075406;-0.023292
-70;-0.440668;-0.052641;-0.006074;-0.016182;-0.503046
-60;-0.040541;0.233710;-0.282897;-0.286532;-0.153382
-50;-0.319243;0.198698;-0.177294;-0.561774;-0.061263
-40;-0.274631;-0.497770;-0.116447;0.098481;0.118138
-30;0.276601;0.453394;0.072671;-0.030303;-0.135742
-20;0.541334;0.556620;0.679707;1.024952;-0.043641
-10;1.189166;1.535872;1.629575;1.145067;1.855531
0;2.826973;2.911702;2.905992;3.463598;2.779493
10;4.484737;3.990300;4.133583;4.073118;4.292722
20;5.070370;5.128105;5.120762;5.602671;5.678950
30;6.238384;6.733325;6.384256;6.605831;6.753644
40;8.008652;7.633701;7.715495;7.725072;7.799821
50;8.754298;8.699628;9.452440;9.349790;8.739856
60;10.048784;10.186231;10.271623;10.201606;9.913240
70;11.459848;10.902291;11.173482;11.742060;11.154654
80;12.624489;12.393150;12.447333;12.401449;12.132456
90;13.288174;13.156812;12.923613;12.651924;12.922639
100;14.028563;13.888254;13.954273;13.424093;13.517164
110;13.550080;13.314683;13.777801;13.984705;13.780285
120;13.504289;13.457016;13.206416;14.243523;13.786034
130;13.112821;13.642803;13.189235;13.447237;13.278528
140;13.122506;13.395061;13.063642;13.087183;13.442934
150;13.174992;13.005417;13.340115;12.769701;12.816170
160;13.112100;13.396302;12.756036;12.760000;13.081492
170;12.899051;12.391638;12.545800;12.508139;13.043278
180;12.574579;12.343820;12.617664;11.825333;11.807353
190;12.511788;12.625477;12.436907;12.391640;12.179441
200;12.301157;12.334520;12.293914;12.369866;12.199730
210;12.025388;11.973483;12.310563;12.162245;12.372691
220;11.622785;12.010738;12.283584;11.679064;12.125813
230;11.420893;11.490650;11.562429;11.820357;11.778577
240;11.738269;11.575264;11.517648;11.586008;11.374483
250;10.988081;11.204489;10.874384;11.234246;11.447123
260;11.077760;11.209424;11.452105;10.374332;11.068137
270;11.150247;10.832051;11.366193;11.178494;10.852917
280;10.876244;10.845673;10.629403;10.709671;10.849858
290;10.869671;10.722146;11.071509;11.147190;10.737063
300;10.372433;10.713241;10.484037;10.878471;10.122058
310;10.500411;10.657206;10.371481;10.332776;10.528559
320;10.694167;10.802546;9.891136;10.203877;10.126564
330;10.075052;10.122317;10.090676;10.289775;10.240178
340;10.105754;9.970014;10.131103;9.945813;10.128168
350;9.709258;9.589008;9.535907;10.268583;10.076474
360;9.406262;9.795678;9.412143;9.735062;9.895142
370;9.652383;9.548969;9.498166;9.902995;9.448788
380;9.448700;9.343338;9.561464;9.480896;9.489470
390;9.058168;9.102287;9.739501;9.384247;10.000387
400;9.515706;8.972657;9.428045;9.283276;9.411137
410;8.915968;8.996870;9.684567;9.358297;9.136897
420;9.044640;9.058091;9.016939;9.018132;9.117344
430;8.898482;8.679178;8.598669;8.504235;9.070925
440;8.903868;8.492146;9.198894;9.039747;8.642128
450;8.675770;8.917137;8.806961;8.633446;9.231756
460;8.945385;8.757588;8.627007;8.605311;8.385043
470;8.275984;8.095113;8.577512;8.733260;8.540880
480;8.522927;8.174112;8.695655;8.416763;8.189245
490;8.015539;8.534608;9.200219;8.146577;8.607046
500;8.261431;8.029782;8.005330;8.127876;7.744942
510;7.816338;7.745574;8.428568;7.732271;8.016424
520;7.998915;7.560454;7.611309;7.688069;7.930031
530;7.486179;7.824433;7.648382;7.638583;7.686115
540;7.104237;7.878263;7.732157;7.611000;7.815381
550;8.154821;7.668363;7.015276;7.660916;7.842477
560;7.242774;7.444750;7.668262;7.988185;7.326100
570;7.493442;7.282389;7.331448;7.475707;7.823718
580;7.160357;7.501881;6.887827;7.372015;7.028659
590;7.207713;6.892845;6.945899;7.539398;6.988591
600;7.256847;7.043984;7.243953;7.072445;7.112869
610;7.321031;6.829445;6.703698;6.886304;7.129237
620;7.149258;7.140835;6.820132;6.917771;7.645971
630;6.890897;6.845058;6.355117;6.747988;7.030124
