Laser Delay [ns];TA [mOD]
-400;-0.024236
-390;0.179967
-380;0.119841
-370;0.147374
-360;0.181846
-350;0.445382
-340;0.247256
-330;-0.153681
-320;-0.289118
-310;0.164866
-300;-0.118840
-290;0.090855
-280;-0.106320
-270;-0.508720
-260;0.210556
-250;-0.293169
-240;-0.082374
-230;-0.000967
-220;-0.012793
-210;-0.091326
-200;-0.046828
-190;-0.067579
-180;-0.074433
-170;-0.079464
-160;0.160310
-150;0.107679
-140;0.432334
-130;-0.047642
-120;-0.310635
-110;-0.389368
-100;0.176563
-90;-0.238513
-80;-0.056884
-70;-0.298788
-60;-0.320368
-50;-0.898919
-40;0.218775
-30;0.658310
-20;0.676833
-10;3.033200
0;5.388704
10;9.068607
20;10.829778
30;14.306818
40;17.077066
50;19.800379
60;22.804252
70;25.254622
80;28.166299
90;30.822173
100;32.591198
110;33.627248
120;33.629483
130;32.758307
140;32.497537
150;32.426626
160;31.857377
170;31.685140
180;31.777734
190;30.385920
200;31.151726
210;30.121948
220;30.688169
230;29.172272
240;29.260674
250;29.475173
260;28.864846
270;28.671811
280;28.679563
290;28.354550
300;27.487741
310;27.502706
320;27.172061
330;26.540598
340;26.642757
350;26.855206
360;25.943369
370;25.932601
380;26.128938
390;25.393375
400;24.817059
410;25.652257
420;24.787596
430;24.437961
440;24.511890
450;23.762162
460;23.338315
470;23.455355
480;22.881718
490;22.397858
500;21.859104
510;22.730187
520;21.815761
530;21.565715
540;21.857366
550;21.904339
560;21.500320
570;21.466671
580;21.055284
590;20.625556
600;20.521973
610;19.910795
620;19.442590
630;19.437534
640;19.673525
650;19.790035
660;19.586118
670;19.576523
680;18.939398
690;18.778865
700;18.546206
710;18.716744
720;18.471095
730;18.175906
740;17.629417
750;18.480232
760;17.509322
770;17.648059
780;17.183029
790;17.082886
800;16.889223
810;16.867366
820;16.420382
830;16.741922
840;16.012511
850;15.865531
860;15.759018
870;15.874380
880;15.805153
890;15.450602
900;15.344751
910;15.503631
920;14.469816
930;15.193848
940;14.687554
950;14.913891
960;13.872584
970;13.845906
980;13.613709
990;13.818033
1000;13.902847
1010;13.234554
1020;13.704094
1030;13.311144
1040;12.720101
1050;13.021909
1060;13.064623
1070;12.146202
1080;13.420562
1090;12.041371
1100;12.555340
1110;12.104355
1120;12.177990
1130;12.543152
1140;12.241532
1150;12.392740
1160;11.963352
1170;11.774210
1180;11.114570
1190;11.132052
1200;11.570430
1210;10.932171
1220;11.549159
1230;10.872737
1240;10.920479
1250;11.152476
1260;10.582853
1270;10.310582
